auto_participant_id,participant_id,participant_age,participant_gender,view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,blueprint_id,check_times,responses,start_time,end_time,stimulus_on,stimulus_off,response_enabled_time,response_time,response_answer,answer_index,response_correct,trial_task_type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,151,524768,0.0-151.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,518879.48,"[519382.7849999998,519882.68499999866,520383.88999999914,520885.6649999998,521381.0350000003,521883.26500000036]",522037.11,523368.355,0,1,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,153,531547,0.0-153.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,525660.49,"[526165.0799999989,526667.0049999993,527163.3999999994,527663.9599999998,528165.5549999996,528662.0449999991]",528818.055,530139.655,2,1,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,155,538263,0.0-155.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,532378.425,"[532880.5449999999,533384.9149999988,533883.0249999992,534384.505,534883.7949999997,535381.6150000002]",535534.49,536519.79,0,1,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,157,544757,0.0-157.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,538870.915,"[539376.5999999996,539877.0399999993,540377.0599999989,540877.0499999991,541376.1049999994,541872.7049999997]",542027.28,543163.595,1,0,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,159,551406,0.0-159.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,545521.095,"[546026.9449999996,546522.6949999996,547022.4299999991,547525.49,548026.3599999999,548526.2449999991]",548676.56,549925.895,0,1,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,161,558581,0.0-161.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,552693.68,"[553200.3100000002,553696.5700000001,554200.1149999996,554698.3650000002,555199.7099999989,555696.2449999992]",555851.265,557007.92,2,0,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-info-card,162,559087,0.0-162.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,558855.18,559360.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,163,565253,0.0-163.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,559361.92,"[559864.8649999995,560366.1350000002,560864.9800000003,561368.7200000004,561867.4250000004,562367.7399999996]",562520.17,565013.64,2,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,165,572101,0.0-165.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,566212.585,"[566714.4499999995,567215.5650000004,567717.3149999998,568213.8799999993,568714.9749999989,569214.6049999992]",569370.19,571043.42,0,0,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,167,578735,0.0-167.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,572850.035,"[573352.6499999989,573852.2499999999,574355.2,574851.2449999999,575354.3200000004,575850.9649999996]",576003.445,577948.625,1,1,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,169,585192,0.0-169.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,579302.495,"[579809.2799999994,580309.0300000004,580805.9949999988,581306.6399999988,581807.8699999987,582307.46]",582459.3,583317.415,2,2,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,171,592274,0.0-171.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,586384.905,"[586891.6200000003,587386.4249999988,587888.7099999993,588389.0849999989,588890.7999999992,589390.6150000002]",589541.47,591081.19,0,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,173,599451,0.0-173.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,593567.475,"[594074.3349999994,594574.134999999,595072.189999999,595573.66,596073.5000000005,596573.1849999992]",596721.805,597877.12,1,0,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,175,606393,0.0-175.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,600502.625,"[601008.0749999997,601506.8300000003,602008.1499999997,602507.0899999992,603008.6499999998,603508.3299999988]",603660.435,604945.965,2,2,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,177,613464,0.0-177.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,607580.24,"[608087.1200000001,608586.8749999991,609083.0349999997,609581.4449999998,610082.7599999993,610585.7550000001]",610734.245,612157.16,0,0,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-info-card,178,613967,0.0-178.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,613738.995,614240.765,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,179,620130,0.0-179.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,614242.24,"[614743.9649999996,615245.4099999996,615746.6000000004,616247.9549999989,616748.1200000002,617247.9149999999]",617397.675,618553.52,1,1,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,181,626618,0.0-181.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,620731.61,"[621238.4199999997,621738.1499999992,622237.9899999996,622735.7049999991,623234.52,623735.8399999994]",623889.22,625549.645,1,2,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,183,632911,0.0-183.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,627022.33,"[627525.8199999989,628027.0099999998,628527.22,629026.5299999992,629527.7399999995,630027.6249999988]",630179.02,631922.855,0,0,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,185,639276,0.0-185.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,633387.805,"[633893.6049999993,634391.7099999998,634894.225,635392.4499999994,635893.4449999997,636393.5349999992]",636544.11,638224.32,0,0,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,187,645992,0.0-187.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,640107.585,"[640613.8099999989,641111.7149999992,641612.8849999986,642112.4999999993,642613.4899999998,643109.8299999994]",643264.25,645523.345,1,0,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,189,652983,0.0-189.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,647093.085,"[647596.8400000002,648095.729999999,648599.44,649099.2299999997,649598.9900000005,650095.6850000003]",650250.795,651897.36,1,1,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-info-card,190,653488,0.0-190.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,653258.175,653762.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,191,658148,0.0-191.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,653763.535,"[654018.0849999997,654270.0800000002,654517.7299999995,654769.6799999995,655018.4149999986,655266.024999999]",655419.33,657296.675,1,2,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,193,663494,0.0-193.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,659106.955,"[659363.7399999988,659613.4700000002,659862.7349999988,660112.7550000001,660362.6000000003,660610.0049999986]",660764.525,661786.475,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,195,668614,0.0-195.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,664230.24,"[664482.0149999995,664735.9899999992,664983.264999999,665231.7199999997,665484.6149999994,665735.8999999997]",665883.47,667047.645,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-block-break,196,668619,0.0-196.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,668889.445,668894.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-info-card,197,669124,0.0-197.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,668895.16,669399.175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,198,673786,0.0-198.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,669400.64,"[669652.3349999988,669903.9199999989,670157.0149999988,670406.7799999993,670652.2750000004,670901.4850000003]",671055.56,672620.355,0,0,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,200,678681,0.0-200.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,674296.37,"[674551.0849999991,674802.8649999996,675052.674999999,675302.4399999995,675552.2600000004,675802.0749999996]",675951.85,677805.38,0,0,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,202,683715,0.0-202.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,679331.04,"[679585.7450000003,679834.6999999995,680087.309999999,680332.4799999992,680584.75,680834.4049999996]",680983.91,682436.2,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-info-card,203,684217,0.0-203.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,683991.325,684492.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,204,690376,0.0-204.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,684493.755,"[684997.1800000003,685500.3099999995,685998.9249999998,686499.8749999995,686999.0699999998,687498.5399999986]",687647.765,689406.935,1,0,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,206,697199,0.0-206.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,691318.86,"[691824.0699999988,692323.5449999992,692822.8849999995,693324.2599999994,693824.6099999996,694324.5749999988]",694471.955,695940.095,0,0,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,208,704174,0.0-208.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,698286.765,"[698793.1399999998,699290.9449999988,699792.7149999996,700287.9749999993,700788.52,701291.9650000003]",701444.34,702520.16,0,2,,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,210,711173,0.0-210.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,705287.155,"[705792.4899999998,706293.6900000004,706793.4299999997,707290.8649999991,707792.5649999997,708291.8250000002]",708441.79,711330.64,0,0,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,212,718182,0.0-212.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,712293.39,"[712800.04,713295.22,713799.6349999994,714299.4799999996,714795.9300000002,715297.3399999992]",715450.88,718322.27,0,0,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,214,725171,0.0-214.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,719289.475,"[719791.3200000003,720291.4199999996,720795.2249999999,721291.874999999,721795.3349999989,722294.4150000003]",722444.7,725005.49,1,1,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-info-card,215,729177,0.0-215.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,725447.4,729452.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,216,735336,0.0-216.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,729454.22,"[729957.3099999998,730456.1099999992,730960.2450000002,731457.4749999993,731955.3599999999,732457.3199999995]",732606.79,733139.365,1,2,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,218,741742,0.0-218.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,735852.905,"[736359.7849999988,736858.2150000002,737355.5799999995,737856.3350000004,738355.3300000003,738858.6599999999]",739010.575,739590.755,2,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,220,748889,0.0-220.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,743005.75,"[743509.5499999989,744011.489999999,744509.8349999989,745006.9599999988,745509.7549999992,746007.1649999991]",746159.425,747138.52,0,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,222,755886,0.0-222.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,749998.985,"[750501.7499999994,751001.2200000001,751505.439999999,752005.2450000003,752500.8149999995,753004.7599999998]",753156.71,755539.195,2,0,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,224,762686,0.0-224.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,756801.88,"[757308.8549999993,757808.5549999996,758304.5949999996,758805.8999999994,759307.8599999989,759802.6250000002]",759955.03,762086.335,0,0,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,226,769754,0.0-226.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,763867.685,"[764373.8949999989,764874.3949999989,765374.2000000002,765872.2349999989,766373.6399999998,766869.8349999995]",767024.315,768226.085,1,0,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,228,776713,0.0-228.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,770828.89,"[771333.3949999997,771835.5199999987,772335.3599999992,772832.4199999988,773333.8899999999,773830.2899999999]",773984.045,775189.425,2,2,1,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,230,782979,0.0-230.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,777095.14,"[777603.1750000002,778101.1149999995,778597.7700000003,779101.2950000004,779600.0800000002,780096.3649999994]",780250.91,781986.305,0,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-info-card,231,783485,0.0-231.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,783255.775,783761.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,232,788147,0.0-232.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,783762.51,"[784014.3549999993,784264.9600000004,784515.4449999991,784766.1200000002,785018.4499999996,785265.3350000001]",785418.905,786778.83,1,2,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,234,793506,0.0-234.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,789121.405,"[789376.1549999999,789627.4400000002,789877.3249999995,790122.8849999988,790373.5649999998,790627.0999999997]",790778.99,792438.96,0,2,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,236,798443,0.0-236.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,794059.03,"[794310.8350000002,794565.5900000002,794810.845,795061.4999999998,795312.1699999992,795559.8749999991]",795712.395,797807.9,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,238,803700,0.0-238.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,799318.615,"[799570.389999999,799820.2549999987,800074.74,800320.0199999992,800574.455,800823.9249999988]",800971.645,802199.425,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,240,808565,0.0-240.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,804177.76,"[804434.4549999987,804684.2649999999,804930.8799999999,805183.8449999995,805429.2949999999,805683.4500000004]",805834.6,807343.41,2,2,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,242,813671,0.0-242.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,809291.67,"[809548.4049999996,809798.1999999993,810043.889999999,810293.2399999991,810545.9300000002,810794.5999999993]",810944.41,812508.72,0,0,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,244,818688,0.0-244.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,814305.09,"[814560.2499999986,814811.635,815058.4249999992,815307.2649999994,815561.0049999995,815810.7650000001]",815958.07,817451.905,1,1,1,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,246,823789,0.0-246.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,819404.405,"[819659.9900000001,819910.9349999998,820155.6999999994,820405.7049999993,820660.2949999997,820906.4049999997]",821060.755,823298.6,1,2,,ts-trial-digit-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-info-card,247,824296,0.0-247.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,824066.635,824571.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,248,830455,0.0-248.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,824573.385,"[825077.0599999996,825579.1749999989,826079.8799999993,826575.8399999995,827076.8499999995,827578.7199999995]",827726.82,828251.075,1,0,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,250,836980,0.0-250.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,831094.985,"[831602.0049999988,832101.8449999993,832596.9299999997,833098.3899999992,833601.1099999996,834100.8349999993]",834250.39,835406.355,0,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,252,843266,0.0-252.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,837384.92,"[837891.7849999998,838389.7399999987,838890.1649999989,839387.31,839890.8949999986,840389.7099999995]",840537.565,841194.055,1,2,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,254,850006,0.0-254.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,844123.745,"[844628.6849999997,845130.1199999998,845628.6849999997,846129.9749999999,846629.1099999999,847126.0899999997]",847277.445,848164.92,2,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,256,856925,0.0-256.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,851041.26,"[851547.4699999995,852043.0749999996,852547.6299999991,853047.4599999997,853545.9499999997,854043.1850000004]",854195.34,855129.64,1,0,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,258,863272,0.0-258.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,857387.585,"[857889.8449999997,858389.1599999988,858889.1449999992,859392.0449999986,859893.4099999988,860393.3649999999]",860543.735,861301.52,0,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,260,869655,0.0-260.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,863774,"[864277.505,864778.9049999992,865279.1149999994,865775.9399999995,866277.4449999997,866779.1699999998]",866928.435,868246.605,0,1,,ts-trial-spatial-rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-info-card,261,873662,0.0-261.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,869933.265,873938.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,262,879819,0.0-262.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,873940.035,"[874443.0749999993,874943.0249999986,875445.8450000002,875945.6300000001,876445.9150000003,876944.6950000002]",877093.32,878681.82,1,1,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293.7149999997928_80595,6596150,20,Female,NULL,NULL,ts-trial,264,886514,0.0-264.0,2020-07-06_blueprint_d4e57b6521899fc63d396eb27f95b1a2.json,NULL,NULL,NULL,NULL,880631.2,"[881135.2549999992,881637.3549999989,882133.7299999995,882632.4000000004,883132.4000000004,883631.91]",883786.28,884789.555,0,0,1,ts-trial-spatial-span,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
