type,occurence,index_raw,participant_id,participant_age,participant_gender,time_start,participant_ans,target_ans,response_time,changed_shifted,switch_type,first_switch_rt,accuracy
TrialSpatialRotation,3,140,dan_pilot,24,m,2175.922607,2,2,1.34317,,none,,1
TrialSpatialRotation,3,141,dan_pilot,24,m,2188.497717,1,1,2.38973,,none,,1
TrialSpatialRotation,3,142,dan_pilot,24,m,2203.23684,2,0,1.670033,,none,,0
TrialSpatialRotation,3,143,dan_pilot,24,m,2217.189826,1,1,2.521666,,none,,1
TrialSpatialRotation,3,144,dan_pilot,24,m,2232.073323,-1,0,,,none,,0
TrialSpatialRotation,3,145,dan_pilot,24,m,2242.297462,1,0,1.825281,,none,,0
TrialSpatialRotation,3,146,dan_pilot,24,m,2255.779748,1,1,1.633826,,none,,1
TrialSpatialRotation,3,147,dan_pilot,24,m,2269.380149,2,0,1.573777,,none,,0
TrialSpatialRotation,3,148,dan_pilot,24,m,2282.557323,2,2,1.654657,,none,,1
TrialSpatialRotation,3,149,dan_pilot,24,m,2295.777721,2,2,1.314896,,none,,1
TrialSpatialRotation,3,150,dan_pilot,24,m,2308.333475,0,1,1.900177,,none,,0
TrialSpatialRotation,3,151,dan_pilot,24,m,2322.820169,2,2,2.542994,,none,,1
TrialSpatialRotation,3,152,dan_pilot,24,m,2338.606466,2,2,1.779156,,none,,1
TrialSpatialRotation,3,153,dan_pilot,24,m,2352.447855,1,1,1.797009,,none,,1
TrialSpatialRotation,3,154,dan_pilot,24,m,2366.440064,0,0,1.363504,,none,,1
TrialSpatialRotation,3,155,dan_pilot,24,m,2379.232909,1,1,2.192817,,none,,1
TrialSpatialRotation,3,174,dan_pilot,24,m,2756.097971,0,0,2.246384,,none,,1
TrialSpatialRotation,3,147,gus_pilot,26,m,2332.214016,1,0,2.854484,1,none,,0
TrialSpatialRotation,3,148,gus_pilot,26,m,2348.681241,2,2,1.847602,,none,,1
TrialSpatialRotation,3,149,gus_pilot,26,m,2362.643643,0,0,1.927457,,none,,1
TrialSpatialRotation,3,150,gus_pilot,26,m,2376.702279,1,1,1.974081,,none,,1
TrialSpatialRotation,3,151,gus_pilot,26,m,2390.895352,0,0,2.472065,,none,,1
TrialSpatialRotation,3,152,gus_pilot,26,m,2406.061043,2,2,2.10056,,none,,1
TrialSpatialRotation,3,153,gus_pilot,26,m,2420.301712,0,0,1.488497,,none,,1
TrialSpatialRotation,3,154,gus_pilot,26,m,2433.923867,-1,2,,,none,,0
TrialSpatialRotation,3,155,gus_pilot,26,m,2444.479749,2,2,1.900145,,none,,1
TrialSpatialRotation,3,156,gus_pilot,26,m,2458.904433,2,2,2.865394,,none,,1
TrialSpatialRotation,3,157,gus_pilot,26,m,2474.484311,1,1,2.12834,,none,,1
TrialSpatialRotation,3,158,gus_pilot,26,m,2489.26859,0,0,2.167027,,none,,1
TrialSpatialRotation,3,159,gus_pilot,26,m,2503.858938,0,0,2.339634,,none,,1
TrialSpatialRotation,3,160,gus_pilot,26,m,2519.18039,0,0,2.055953,,none,,1
TrialSpatialRotation,3,161,gus_pilot,26,m,2533.939888,-1,2,,,none,,0
TrialSpatialRotation,3,162,gus_pilot,26,m,2543.753247,1,1,1.725089,,none,,1
TrialSpatialRotation,3,163,gus_pilot,26,m,2557.920508,1,1,1.454273,,none,,1
TrialSpatialRotation,3,164,gus_pilot,26,m,2570.749557,1,2,2.264738,,none,,0
TrialSpatialRotation,3,165,gus_pilot,26,m,2586.0859,0,2,2.647155,,none,,0
TrialSpatialRotation,3,166,gus_pilot,26,m,2601.95394,2,2,2.165537,,none,,1
TrialSpatialRotation,3,203,gus_pilot,26,m,3239.681302,1,1,2.061875,,none,,1
TrialSpatialRotation,3,123,hazel_pilot,25,f,1995.507516,2,2,1.973587,1,none,,1
TrialSpatialRotation,3,124,hazel_pilot,25,f,2009.331543,0,1,1.650691,,none,,0
TrialSpatialRotation,3,125,hazel_pilot,25,f,2023.457636,2,1,1.902131,,none,,0
TrialSpatialRotation,3,126,hazel_pilot,25,f,2037.330834,1,1,1.323826,,none,,1
TrialSpatialRotation,3,127,hazel_pilot,25,f,2050.670205,1,1,1.961186,,none,,1
TrialSpatialRotation,3,128,hazel_pilot,25,f,2064.940129,1,1,1.781634,,none,,1
TrialSpatialRotation,3,129,hazel_pilot,25,f,2079.299342,1,1,1.27968,,none,,1
TrialSpatialRotation,3,130,hazel_pilot,25,f,2091.894288,1,1,1.642751,,none,,1
TrialSpatialRotation,3,131,hazel_pilot,25,f,2105.85918,0,2,1.873891,,none,,0
TrialSpatialRotation,3,132,hazel_pilot,25,f,2119.654958,0,0,1.645232,,none,,1
TrialSpatialRotation,3,133,hazel_pilot,25,f,2132.952126,1,1,1.603569,,none,,1
TrialSpatialRotation,3,134,hazel_pilot,25,f,2146.077317,2,2,1.748899,,none,,1
TrialSpatialRotation,3,135,hazel_pilot,25,f,2159.581906,2,2,2.120402,,none,,1
TrialSpatialRotation,3,136,hazel_pilot,25,f,2173.886055,2,1,2.041536,,none,,0
TrialSpatialRotation,3,137,hazel_pilot,25,f,2188.587027,1,0,1.486018,,none,,0
TrialSpatialRotation,3,138,hazel_pilot,25,f,2202.047964,2,2,1.887281,,none,,1
TrialSpatialRotation,3,139,hazel_pilot,25,f,2216.641295,0,2,1.810897,,none,,0
TrialSpatialRotation,3,140,hazel_pilot,25,f,2230.799628,1,1,1.461216,,none,,1
TrialSpatialRotation,3,196,hazel_pilot,25,f,3131.870675,0,1,2.143712,,none,,0
TrialSpatialRotation,3,161,henry_pilot,26,m,2462.303683,2,2,1.488,1,none,,1
TrialSpatialRotation,3,162,henry_pilot,26,m,2475.858879,0,0,2.281104,,none,,1
TrialSpatialRotation,3,163,henry_pilot,26,m,2490.885709,1,1,1.732033,,none,,1
TrialSpatialRotation,3,164,henry_pilot,26,m,2504.479096,1,1,2.354512,,none,,1
TrialSpatialRotation,3,165,henry_pilot,26,m,2519.255457,0,0,2.170001,,none,,1
TrialSpatialRotation,3,166,henry_pilot,26,m,2533.638469,0,0,2.350051,,none,,1
TrialSpatialRotation,3,167,henry_pilot,26,m,2669.553996,0,1,2.31384,,none,,0
TrialSpatialRotation,3,168,henry_pilot,26,m,2684.246533,0,0,2.191328,,none,,1
TrialSpatialRotation,3,169,henry_pilot,26,m,2699.272359,-1,0,,,none,,0
TrialSpatialRotation,3,170,henry_pilot,26,m,2709.348113,2,2,1.473121,,none,,1
TrialSpatialRotation,3,171,henry_pilot,26,m,2722.493612,1,1,2.563825,,none,,1
TrialSpatialRotation,3,172,henry_pilot,26,m,2738.159855,0,0,2.260275,,none,,1
TrialSpatialRotation,3,173,henry_pilot,26,m,2752.576075,0,0,2.217618,,none,,1
TrialSpatialRotation,3,174,henry_pilot,26,m,2767.864756,1,1,1.588193,,none,,1
TrialSpatialRotation,3,196,henry_pilot,26,m,3063.667021,0,0,1.714674,,none,,1
TrialSpatialRotation,3,88,jess_pilot,21,f,1384.358629,2,1,2.792975,1,none,,0
TrialSpatialRotation,3,89,jess_pilot,21,f,1399.917648,2,2,2.863913,,none,,1
TrialSpatialRotation,3,90,jess_pilot,21,f,1415.811002,2,2,2.159582,,none,,1
TrialSpatialRotation,3,91,jess_pilot,21,f,1430.655052,1,1,1.912079,,none,,1
TrialSpatialRotation,3,92,jess_pilot,21,f,1445.250334,2,0,2.373357,,none,,0
TrialSpatialRotation,3,93,jess_pilot,21,f,1460.000944,2,0,2.730974,,none,,0
TrialSpatialRotation,3,94,jess_pilot,21,f,1475.496882,0,0,2.591101,,none,,1
TrialSpatialRotation,3,95,jess_pilot,21,f,1490.595299,2,0,2.970046,,none,,0
TrialSpatialRotation,3,96,jess_pilot,21,f,1506.674138,2,2,1.814862,,none,,1
TrialSpatialRotation,3,97,jess_pilot,21,f,1520.852388,1,2,2.606975,,none,,0
TrialSpatialRotation,3,98,jess_pilot,21,f,1536.190983,-1,2,,,none,,0
TrialSpatialRotation,3,99,jess_pilot,21,f,1546.119059,1,0,1.664078,,none,,0
TrialSpatialRotation,3,100,jess_pilot,21,f,1560.213444,2,2,1.762255,,none,,1
TrialSpatialRotation,3,101,jess_pilot,21,f,1573.807509,2,2,2.152637,,none,,1
TrialSpatialRotation,3,102,jess_pilot,21,f,1588.811551,2,2,2.492488,,none,,1
TrialSpatialRotation,3,103,jess_pilot,21,f,1604.396604,2,2,1.901167,,none,,1
TrialSpatialRotation,3,104,jess_pilot,21,f,1618.147751,0,2,2.445774,,none,,0
TrialSpatialRotation,3,105,jess_pilot,21,f,1632.96367,-1,1,,,none,,0
TrialSpatialRotation,3,196,jess_pilot,21,f,3161.85216,2,2,1.769245,,none,,1
TrialSpatialRotation,3,157,pete_pilot,31,m,2402.599917,2,1,2.681377,1,none,,0
TrialSpatialRotation,3,158,pete_pilot,31,m,2418.356357,0,0,1.326799,,none,,1
TrialSpatialRotation,3,159,pete_pilot,31,m,2430.890784,1,1,1.99293,,none,,1
TrialSpatialRotation,3,160,pete_pilot,31,m,2445.352667,2,0,2.400643,,none,,0
TrialSpatialRotation,3,161,pete_pilot,31,m,2460.569504,2,2,1.854576,,none,,1
TrialSpatialRotation,3,162,pete_pilot,31,m,2474.423294,1,0,2.087666,,none,,0
TrialSpatialRotation,3,163,pete_pilot,31,m,2488.555337,2,2,2.663522,,none,,1
TrialSpatialRotation,3,164,pete_pilot,31,m,2503.912999,1,1,1.377394,,none,,1
TrialSpatialRotation,3,165,pete_pilot,31,m,2516.893826,1,1,2.201746,,none,,1
TrialSpatialRotation,3,166,pete_pilot,31,m,2531.140944,1,2,2.473059,,none,,0
TrialSpatialRotation,3,167,pete_pilot,31,m,2546.756527,1,1,1.357058,,none,,1
TrialSpatialRotation,3,168,pete_pilot,31,m,2559.433808,2,2,2.227539,,none,,1
TrialSpatialRotation,3,169,pete_pilot,31,m,2574.062837,2,2,1.933411,,none,,1
TrialSpatialRotation,3,170,pete_pilot,31,m,2588.423541,2,2,1.826272,,none,,1
TrialSpatialRotation,3,171,pete_pilot,31,m,2602.407793,1,1,2.668484,,none,,1
TrialSpatialRotation,3,189,pete_pilot,31,m,2972.40328,1,1,2.170498,,none,,1
TrialSpatialRotation,3,129,rahul_pilot,20,m,2061.264368,2,2,2.106018,1,none,,1
TrialSpatialRotation,3,130,rahul_pilot,20,m,2076.205395,-1,0,,,none,,0
TrialSpatialRotation,3,131,rahul_pilot,20,m,2086.207259,2,2,1.937377,,none,,1
TrialSpatialRotation,3,132,rahul_pilot,20,m,2100.157247,2,2,2.39469,,none,,1
TrialSpatialRotation,3,133,rahul_pilot,20,m,2114.989153,2,2,1.514785,,none,,1
TrialSpatialRotation,3,134,rahul_pilot,20,m,2128.514114,0,0,2.708659,,none,,1
TrialSpatialRotation,3,135,rahul_pilot,20,m,2144.151001,2,2,1.725586,,none,,1
TrialSpatialRotation,3,136,rahul_pilot,20,m,2158.134245,1,1,2.516707,,none,,1
TrialSpatialRotation,3,137,rahul_pilot,20,m,2173.050007,2,2,1.487505,,none,,1
TrialSpatialRotation,3,138,rahul_pilot,20,m,2185.937549,1,1,2.014723,,none,,1
TrialSpatialRotation,3,139,rahul_pilot,20,m,2200.746752,0,0,2.504803,,none,,1
TrialSpatialRotation,3,140,rahul_pilot,20,m,2216.507059,0,0,2.679394,,none,,1
TrialSpatialRotation,3,141,rahul_pilot,20,m,2232.120174,1,1,1.43245,,none,,1
TrialSpatialRotation,3,142,rahul_pilot,20,m,2245.444708,-1,2,,,none,,0
TrialSpatialRotation,3,143,rahul_pilot,20,m,2255.651927,2,2,2.332195,,none,,1
TrialSpatialRotation,3,144,rahul_pilot,20,m,2270.30772,1,1,2.463635,,none,,1
TrialSpatialRotation,3,145,rahul_pilot,20,m,2285.402005,0,0,2.341616,,none,,1
TrialSpatialRotation,3,146,rahul_pilot,20,m,2300.702151,0,0,2.38626,,none,,1
TrialSpatialRotation,3,147,rahul_pilot,20,m,2315.579169,2,2,2.735938,,none,,1
TrialSpatialRotation,3,148,rahul_pilot,20,m,2331.358927,-1,1,,,none,,0
TrialSpatialRotation,3,164,rahul_pilot,20,m,2569.400512,0,2,2.161569,,none,2.262754,0
TrialSpatialRotation,4,178,aan_pilot,20,f,2944.883209,-1,2,,1,none,,0
TrialSpatialRotation,4,179,aan_pilot,20,f,2954.781093,0,0,1.537601,,none,,1
TrialSpatialRotation,4,180,aan_pilot,20,f,2967.721751,0,0,1.999376,,none,,1
TrialSpatialRotation,4,181,aan_pilot,20,f,2982.513957,0,2,2.356993,,none,,0
TrialSpatialRotation,4,182,aan_pilot,20,f,2997.969835,0,0,2.507284,,none,,1
TrialSpatialRotation,4,183,aan_pilot,20,f,3013.111727,-1,2,,,none,,0
TrialSpatialRotation,4,184,aan_pilot,20,f,3023.193398,0,0,1.81933,,none,,1
TrialSpatialRotation,4,185,aan_pilot,20,f,3036.721821,0,2,2.108499,,none,,0
TrialSpatialRotation,4,186,aan_pilot,20,f,3051.55224,1,1,2.105027,,none,,1
TrialSpatialRotation,4,187,aan_pilot,20,f,3065.902522,2,1,2.286562,,none,,0
TrialSpatialRotation,4,188,aan_pilot,20,f,3081.029534,2,2,1.899681,,none,,1
TrialSpatialRotation,4,189,aan_pilot,20,f,3095.00337,0,0,1.826769,,none,,1
TrialSpatialRotation,4,190,aan_pilot,20,f,3109.484584,0,0,2.439332,,none,,1
TrialSpatialRotation,4,191,aan_pilot,20,f,3124.517856,2,0,2.497857,,none,,0
TrialSpatialRotation,4,192,aan_pilot,20,f,3140.061754,2,2,2.404114,,none,,1
TrialSpatialRotation,4,193,aan_pilot,20,f,3155.664911,0,0,2.473027,,none,,1
TrialSpatialRotation,4,194,aan_pilot,20,f,3171.055808,1,1,1.834706,,none,,1
TrialSpatialRotation,4,195,aan_pilot,20,f,3184.725185,2,2,2.694272,,none,,1
TrialSpatialRotation,4,196,aan_pilot,20,f,3200.202377,1,0,2.489922,,none,,0
TrialSpatialRotation,4,212,aan_pilot,20,f,3434.893613,1,1,2.088162,,none,,1
TrialSpatialRotation,4,175,dan_pilot,24,m,2770.918962,2,2,1.591167,1,none,,1
TrialSpatialRotation,4,176,dan_pilot,24,m,2784.815902,1,1,2.405605,,none,,1
TrialSpatialRotation,4,177,dan_pilot,24,m,2799.672105,1,0,2.019219,,none,,0
TrialSpatialRotation,4,178,dan_pilot,24,m,2813.619172,0,0,2.068818,,none,,1
TrialSpatialRotation,4,179,dan_pilot,24,m,2827.870725,1,0,2.473554,,none,,0
TrialSpatialRotation,4,180,dan_pilot,24,m,2843.081568,0,0,2.741891,,none,,1
TrialSpatialRotation,4,181,dan_pilot,24,m,2858.905472,2,0,2.400144,,none,,0
TrialSpatialRotation,4,182,dan_pilot,24,m,2873.52113,0,2,2.101058,,none,,0
TrialSpatialRotation,4,183,dan_pilot,24,m,2888.178429,0,0,1.480532,,none,,1
TrialSpatialRotation,4,184,dan_pilot,24,m,2901.907717,0,0,1.355075,,none,,1
TrialSpatialRotation,4,185,dan_pilot,24,m,2915.237233,2,2,1.406163,,none,,1
TrialSpatialRotation,4,186,dan_pilot,24,m,2928.081167,0,2,2.471074,,none,,0
TrialSpatialRotation,4,187,dan_pilot,24,m,2943.464682,0,0,1.676482,,none,,1
TrialSpatialRotation,4,188,dan_pilot,24,m,2957.425568,2,2,1.957714,,none,,1
TrialSpatialRotation,4,189,dan_pilot,24,m,2971.948437,2,0,1.854049,,none,,0
TrialSpatialRotation,4,190,dan_pilot,24,m,2985.556215,1,2,2.268705,,none,,0
TrialSpatialRotation,4,191,dan_pilot,24,m,3000.091999,1,1,2.562337,,none,,1
TrialSpatialRotation,4,204,gus_pilot,26,m,3253.893695,0,0,1.593155,1,none,,1
TrialSpatialRotation,4,205,gus_pilot,26,m,3267.095243,1,1,2.130322,,none,,1
TrialSpatialRotation,4,206,gus_pilot,26,m,3281.794215,0,0,1.596624,,none,,1
TrialSpatialRotation,4,207,gus_pilot,26,m,3295.147043,0,0,2.848529,,none,,1
TrialSpatialRotation,4,208,gus_pilot,26,m,3311.217022,2,2,2.001858,,none,,1
TrialSpatialRotation,4,209,gus_pilot,26,m,3325.945203,0,0,2.015251,,none,,1
TrialSpatialRotation,4,210,gus_pilot,26,m,3340.190832,0,0,2.701217,,none,,1
TrialSpatialRotation,4,211,gus_pilot,26,m,3355.462686,2,2,1.9716,,none,,1
TrialSpatialRotation,4,212,gus_pilot,26,m,3370.132911,2,2,2.275122,,none,,1
TrialSpatialRotation,4,213,gus_pilot,26,m,3384.550631,2,2,2.160577,,none,,1
TrialSpatialRotation,4,214,gus_pilot,26,m,3398.931191,0,0,2.03013,,none,,1
TrialSpatialRotation,4,215,gus_pilot,26,m,3413.150508,2,2,2.586675,,none,,1
TrialSpatialRotation,4,216,gus_pilot,26,m,3428.843472,-1,2,,,none,,0
TrialSpatialRotation,4,217,gus_pilot,26,m,3438.590878,0,0,1.817344,,none,,1
TrialSpatialRotation,4,218,gus_pilot,26,m,3452.163921,2,2,1.914561,,none,,1
TrialSpatialRotation,4,219,gus_pilot,26,m,3466.660527,0,0,1.683923,,none,,1
TrialSpatialRotation,4,220,gus_pilot,26,m,3480.027241,2,2,2.460657,,none,,1
TrialSpatialRotation,4,221,gus_pilot,26,m,3495.121056,1,1,2.045505,,none,,1
TrialSpatialRotation,4,222,gus_pilot,26,m,3509.949955,0,0,1.541073,,none,,1
TrialSpatialRotation,4,197,hazel_pilot,25,f,3146.491775,2,0,1.910097,1,none,,0
TrialSpatialRotation,4,198,hazel_pilot,25,f,3160.976477,0,0,2.209682,,none,,1
TrialSpatialRotation,4,199,hazel_pilot,25,f,3175.840617,2,2,1.665538,,none,,1
TrialSpatialRotation,4,200,hazel_pilot,25,f,3189.789142,0,0,2.202738,,none,,1
TrialSpatialRotation,4,201,hazel_pilot,25,f,3204.649327,2,2,2.197781,,none,,1
TrialSpatialRotation,4,202,hazel_pilot,25,f,3219.050192,2,0,1.381858,,none,,0
TrialSpatialRotation,4,203,hazel_pilot,25,f,3231.87479,0,2,1.881331,,none,,0
TrialSpatialRotation,4,204,hazel_pilot,25,f,3245.75654,0,0,1.731538,,none,,1
TrialSpatialRotation,4,205,hazel_pilot,25,f,3259.373735,1,1,2.571267,,none,,1
TrialSpatialRotation,4,206,hazel_pilot,25,f,3275.304276,2,2,2.594579,,none,,1
TrialSpatialRotation,4,207,hazel_pilot,25,f,3290.382193,2,2,2.304419,,none,,1
TrialSpatialRotation,4,208,hazel_pilot,25,f,3305.709103,2,2,2.140738,,none,,1
TrialSpatialRotation,4,209,hazel_pilot,25,f,3320.651612,1,1,0.972657,,none,,1
TrialSpatialRotation,4,210,hazel_pilot,25,f,3333.322454,1,1,1.297041,,none,,1
TrialSpatialRotation,4,211,hazel_pilot,25,f,3346.146598,0,1,2.053441,,none,,0
TrialSpatialRotation,4,212,hazel_pilot,25,f,3360.288002,2,2,2.218112,,none,,1
TrialSpatialRotation,4,213,hazel_pilot,25,f,3374.95674,-1,2,,,none,,0
TrialSpatialRotation,4,214,hazel_pilot,25,f,3385.50169,0,1,1.230079,,none,,0
TrialSpatialRotation,4,215,hazel_pilot,25,f,3397.944354,0,1,1.898193,,none,,0
TrialSpatialRotation,4,197,henry_pilot,26,m,3077.735578,0,0,1.485519,1,none,,1
TrialSpatialRotation,4,198,henry_pilot,26,m,3090.770965,0,0,1.612496,,none,,1
TrialSpatialRotation,4,199,henry_pilot,26,m,3104.452181,2,0,2.008307,,none,,0
TrialSpatialRotation,4,200,henry_pilot,26,m,3118.73051,1,0,2.634257,,none,,0
TrialSpatialRotation,4,201,henry_pilot,26,m,3134.218619,0,0,2.582674,,none,,1
TrialSpatialRotation,4,202,henry_pilot,26,m,3149.435444,2,2,1.846611,,none,,1
TrialSpatialRotation,4,203,henry_pilot,26,m,3163.781261,-1,1,,,none,,0
TrialSpatialRotation,4,204,henry_pilot,26,m,3174.3148,2,2,2.560354,,none,,1
TrialSpatialRotation,4,205,henry_pilot,26,m,3189.716629,0,1,1.511312,,none,,0
TrialSpatialRotation,4,206,henry_pilot,26,m,3202.927094,0,0,1.710707,,none,,1
TrialSpatialRotation,4,207,henry_pilot,26,m,3216.765494,2,2,1.951234,,none,,1
TrialSpatialRotation,4,208,henry_pilot,26,m,3231.484307,2,2,1.836689,,none,,1
TrialSpatialRotation,4,209,henry_pilot,26,m,3245.859888,1,1,1.665571,,none,,1
TrialSpatialRotation,4,210,henry_pilot,26,m,3260.027161,0,1,2.020705,,none,,0
TrialSpatialRotation,4,211,henry_pilot,26,m,3274.304522,0,0,1.908609,,none,,1
TrialSpatialRotation,4,212,henry_pilot,26,m,3288.98663,2,2,1.488001,,none,,1
TrialSpatialRotation,4,213,henry_pilot,26,m,3302.202562,1,1,1.985984,,none,,1
TrialSpatialRotation,4,214,henry_pilot,26,m,3316.528544,0,2,2.199763,,none,,0
TrialSpatialRotation,4,215,henry_pilot,26,m,3331.575709,2,2,2.098579,,none,,1
TrialSpatialRotation,4,216,henry_pilot,26,m,3346.027202,0,0,1.993921,,none,,1
TrialSpatialRotation,4,197,jess_pilot,21,f,3175.677108,1,1,1.700782,1,none,,1
TrialSpatialRotation,4,198,jess_pilot,21,f,3189.232817,1,0,2.298467,,none,,0
TrialSpatialRotation,4,199,jess_pilot,21,f,3204.27696,0,0,1.710207,,none,,1
TrialSpatialRotation,4,200,jess_pilot,21,f,3217.642636,2,2,1.792542,,none,,1
TrialSpatialRotation,4,201,jess_pilot,21,f,3231.288079,2,0,2.631773,,none,,0
TrialSpatialRotation,4,202,jess_pilot,21,f,3247.126636,2,1,2.632766,,none,,0
TrialSpatialRotation,4,203,jess_pilot,21,f,3262.479067,1,1,2.057872,,none,,1
TrialSpatialRotation,4,204,jess_pilot,21,f,3277.002437,-1,0,,,none,,0
TrialSpatialRotation,4,205,jess_pilot,21,f,3286.771371,0,0,1.830734,,none,,1
TrialSpatialRotation,4,206,jess_pilot,21,f,3301.148718,0,2,2.625854,,none,,0
TrialSpatialRotation,4,207,jess_pilot,21,f,3317.176172,1,1,2.48302,,none,,1
TrialSpatialRotation,4,190,pete_pilot,31,m,2986.808131,1,1,2.732963,1,none,,1
TrialSpatialRotation,4,191,pete_pilot,31,m,3002.906804,1,1,2.749827,,none,,1
TrialSpatialRotation,4,192,pete_pilot,31,m,3019.032275,2,2,1.629857,,none,,1
TrialSpatialRotation,4,193,pete_pilot,31,m,3032.228365,0,0,2.095602,,none,,1
TrialSpatialRotation,4,194,pete_pilot,31,m,3047.241308,1,1,2.227072,,none,,1
TrialSpatialRotation,4,195,pete_pilot,31,m,3061.644666,1,1,2.430402,,none,,1
TrialSpatialRotation,4,196,pete_pilot,31,m,3077.188825,-1,0,,,none,,0
TrialSpatialRotation,4,197,pete_pilot,31,m,3086.799823,1,1,1.269761,,none,,1
TrialSpatialRotation,4,198,pete_pilot,31,m,3099.230585,1,1,2.15413,,none,,1
TrialSpatialRotation,4,199,pete_pilot,31,m,3113.877482,1,2,2.055426,,none,,0
TrialSpatialRotation,4,200,pete_pilot,31,m,3128.329939,2,2,2.235473,,none,,1
TrialSpatialRotation,4,201,pete_pilot,31,m,3143.524418,0,0,1.887777,,none,,1
TrialSpatialRotation,4,202,pete_pilot,31,m,3157.200311,1,0,2.319297,,none,,0
TrialSpatialRotation,4,203,pete_pilot,31,m,3171.868473,0,0,1.749392,,none,,1
TrialSpatialRotation,4,204,pete_pilot,31,m,3185.192546,0,0,1.595137,,none,,1
TrialSpatialRotation,4,205,pete_pilot,31,m,3198.957547,0,0,1.396737,,none,,1
TrialSpatialRotation,4,206,pete_pilot,31,m,3211.608584,0,0,1.991441,,none,,1
TrialSpatialRotation,4,207,pete_pilot,31,m,3225.825715,0,0,2.01277,,none,,1
TrialSpatialRotation,4,208,pete_pilot,31,m,3239.863024,0,0,1.587201,,none,,1
TrialSpatialRotation,4,209,pete_pilot,31,m,3253.772946,2,2,2.177937,,none,,1
TrialSpatialRotation,4,230,pete_pilot,31,m,3529.55792,1,1,1.33821,,none,,1
TrialSpatialRotation,4,165,rahul_pilot,20,m,2584.356849,-1,0,,1,none,,0
TrialSpatialRotation,4,166,rahul_pilot,20,m,2595.001517,0,2,2.189841,,none,,0
TrialSpatialRotation,4,167,rahul_pilot,20,m,2609.618151,1,0,2.787523,,none,,0
TrialSpatialRotation,4,168,rahul_pilot,20,m,2625.173222,0,0,2.448754,,none,,1
TrialSpatialRotation,4,169,rahul_pilot,20,m,2640.320581,0,0,2.065842,,none,,1
TrialSpatialRotation,4,170,rahul_pilot,20,m,2655.199602,2,2,2.948724,,none,,1
TrialSpatialRotation,4,171,rahul_pilot,20,m,2795.521609,0,0,1.751874,,none,,1
TrialSpatialRotation,4,172,rahul_pilot,20,m,2808.98109,1,1,1.917538,,none,,1
TrialSpatialRotation,4,173,rahul_pilot,20,m,2823.270405,2,2,2.375346,,none,,1
TrialSpatialRotation,4,174,rahul_pilot,20,m,2838.006515,0,0,2.299459,,none,,1
TrialSpatialRotation,4,175,rahul_pilot,20,m,2853.216887,1,1,2.309874,,none,,1
TrialSpatialRotation,4,176,rahul_pilot,20,m,2868.024464,0,2,2.2196,,none,,0
TrialSpatialRotation,4,177,rahul_pilot,20,m,2883.098909,2,2,2.309874,,none,,1
TrialSpatialRotation,4,178,rahul_pilot,20,m,2897.691241,0,0,1.75485,,none,-2952.38773,1
TrialSpatialRotation,5,213,aan_pilot,20,f,3449.335142,1,2,2.703698,1,none,,0
TrialSpatialRotation,5,214,aan_pilot,20,f,3465.183835,1,1,1.526193,,none,,1
TrialSpatialRotation,5,215,aan_pilot,20,f,3478.426057,0,0,2.876801,,none,,1
TrialSpatialRotation,5,216,aan_pilot,20,f,3494.423063,0,0,2.180914,,none,,1
TrialSpatialRotation,5,217,aan_pilot,20,f,3508.855687,2,2,2.678898,,none,,1
TrialSpatialRotation,5,218,aan_pilot,20,f,3524.057116,1,1,2.252834,,none,,1
TrialSpatialRotation,5,219,aan_pilot,20,f,3538.686142,0,0,2.876307,,none,,1
TrialSpatialRotation,5,220,aan_pilot,20,f,3554.510062,2,2,1.963667,,none,,1
TrialSpatialRotation,5,231,pete_pilot,31,m,3542.931358,0,0,1.380865,1,none,,1
TrialSpatialRotation,5,232,pete_pilot,31,m,3555.648316,1,1,1.564384,,none,,1
TrialSpatialRotation,5,233,pete_pilot,31,m,3569.193094,0,0,1.398722,,none,,1
TrialSpatialRotation,5,234,pete_pilot,31,m,3582.207647,1,1,1.301009,,none,,1
TrialSpatialRotation,5,235,pete_pilot,31,m,3595.278311,0,1,1.997889,,none,,0
TrialSpatialRotation,5,236,pete_pilot,31,m,3609.240664,0,0,1.588688,,none,,1
TrialSpatialRotation,5,237,pete_pilot,31,m,3622.885637,0,0,1.314898,,none,2.703698,1
TrialSpatialSpan,0,34,aan_pilot,20,f,501.0745339,1,1,2.8956173,,none,,1
TrialSpatialSpan,0,1,dan_pilot,24,m,4.442226648,1,1,1.53759838,,none,,1
TrialSpatialSpan,0,2,dan_pilot,24,m,17.84169269,0,1,2.30888176,,none,,0
TrialSpatialSpan,0,3,dan_pilot,24,m,32.62150335,0,0,1.72608185,,none,,1
TrialSpatialSpan,0,4,dan_pilot,24,m,46.17124295,-1,1,,,none,,0
TrialSpatialSpan,0,5,dan_pilot,24,m,56.69489837,1,2,1.30348945,,none,,0
TrialSpatialSpan,0,6,dan_pilot,24,m,69.22286248,-1,1,,,none,,0
TrialSpatialSpan,0,7,dan_pilot,24,m,79.445678,0,0,1.4230237,,none,,1
TrialSpatialSpan,0,8,dan_pilot,24,m,92.56289601,2,2,2.89565133,,none,,1
TrialSpatialSpan,0,9,dan_pilot,24,m,108.2182198,1,0,1.8044512,,none,,0
TrialSpatialSpan,0,10,dan_pilot,24,m,121.8150349,2,2,2.8490279,,none,,1
