,participant_id,type,block,occurence,accuracy,index1,cumu_acc,percent_acc
2,paul_pilot,TrialSpatialRotation,4.0,3.0,0,2.0,1.0,55.55555555555556
3,paul_pilot,TrialSpatialRotation,4.0,3.0,0,3.0,1.0,55.55555555555556
4,paul_pilot,TrialSpatialRotation,4.0,3.0,1,4.0,2.0,55.55555555555556
5,paul_pilot,TrialSpatialRotation,4.0,3.0,0,5.0,2.0,55.55555555555556
6,paul_pilot,TrialSpatialRotation,4.0,3.0,1,6.0,3.0,55.55555555555556
7,paul_pilot,TrialSpatialRotation,4.0,3.0,1,7.0,4.0,55.55555555555556
8,paul_pilot,TrialSpatialRotation,4.0,3.0,1,8.0,5.0,55.55555555555556
0,paul_pilot,TrialSpatialRotation,4.0,4.0,0,0.0,0.0,66.66666666666666
1,paul_pilot,TrialSpatialRotation,4.0,4.0,1,1.0,1.0,66.66666666666666
2,paul_pilot,TrialSpatialRotation,4.0,4.0,1,2.0,2.0,66.66666666666666
0,paul_pilot,TrialSpatialSpan,1.0,1.0,0,0.0,0.0,37.5
1,paul_pilot,TrialSpatialSpan,1.0,1.0,1,1.0,1.0,37.5
2,paul_pilot,TrialSpatialSpan,1.0,1.0,0,2.0,1.0,37.5
3,paul_pilot,TrialSpatialSpan,1.0,1.0,0,3.0,1.0,37.5
4,paul_pilot,TrialSpatialSpan,1.0,1.0,1,4.0,2.0,37.5
5,paul_pilot,TrialSpatialSpan,1.0,1.0,1,5.0,3.0,37.5
6,paul_pilot,TrialSpatialSpan,1.0,1.0,0,6.0,3.0,37.5
7,paul_pilot,TrialSpatialSpan,1.0,1.0,0,7.0,3.0,37.5
0,paul_pilot,TrialSpatialSpan,1.0,2.0,0,0.0,0.0,55.55555555555556
1,paul_pilot,TrialSpatialSpan,1.0,2.0,0,1.0,0.0,55.55555555555556
2,paul_pilot,TrialSpatialSpan,1.0,2.0,1,2.0,1.0,55.55555555555556
3,paul_pilot,TrialSpatialSpan,1.0,2.0,0,3.0,1.0,55.55555555555556
4,paul_pilot,TrialSpatialSpan,1.0,2.0,1,4.0,2.0,55.55555555555556
5,paul_pilot,TrialSpatialSpan,1.0,2.0,1,5.0,3.0,55.55555555555556
6,paul_pilot,TrialSpatialSpan,1.0,2.0,0,6.0,3.0,55.55555555555556
7,paul_pilot,TrialSpatialSpan,1.0,2.0,1,7.0,4.0,55.55555555555556
8,paul_pilot,TrialSpatialSpan,1.0,2.0,1,8.0,5.0,55.55555555555556
0,paul_pilot,TrialSpatialSpan,1.0,3.0,0,0.0,0.0,66.66666666666666
1,paul_pilot,TrialSpatialSpan,1.0,3.0,1,1.0,1.0,66.66666666666666
2,paul_pilot,TrialSpatialSpan,1.0,3.0,0,2.0,1.0,66.66666666666666
3,paul_pilot,TrialSpatialSpan,1.0,3.0,1,3.0,2.0,66.66666666666666
4,paul_pilot,TrialSpatialSpan,1.0,3.0,1,4.0,3.0,66.66666666666666
5,paul_pilot,TrialSpatialSpan,1.0,3.0,1,5.0,4.0,66.66666666666666
0,paul_pilot,TrialSpatialSpan,2.0,1.0,1,0.0,1.0,100.0
1,paul_pilot,TrialSpatialSpan,2.0,1.0,1,1.0,2.0,100.0
2,paul_pilot,TrialSpatialSpan,2.0,1.0,1,2.0,3.0,100.0
3,paul_pilot,TrialSpatialSpan,2.0,1.0,1,3.0,4.0,100.0
4,paul_pilot,TrialSpatialSpan,2.0,1.0,1,4.0,5.0,100.0
5,paul_pilot,TrialSpatialSpan,2.0,1.0,1,5.0,6.0,100.0
6,paul_pilot,TrialSpatialSpan,2.0,1.0,1,6.0,7.0,100.0
7,paul_pilot,TrialSpatialSpan,2.0,1.0,1,7.0,8.0,100.0
8,paul_pilot,TrialSpatialSpan,2.0,1.0,1,8.0,9.0,100.0
0,paul_pilot,TrialSpatialSpan,2.0,2.0,1,0.0,1.0,57.14285714285714
1,paul_pilot,TrialSpatialSpan,2.0,2.0,0,1.0,1.0,57.14285714285714
2,paul_pilot,TrialSpatialSpan,2.0,2.0,0,2.0,1.0,57.14285714285714
3,paul_pilot,TrialSpatialSpan,2.0,2.0,1,3.0,2.0,57.14285714285714
4,paul_pilot,TrialSpatialSpan,2.0,2.0,0,4.0,2.0,57.14285714285714
5,paul_pilot,TrialSpatialSpan,2.0,2.0,1,5.0,3.0,57.14285714285714
6,paul_pilot,TrialSpatialSpan,2.0,2.0,1,6.0,4.0,57.14285714285714
0,paul_pilot,TrialSpatialSpan,2.0,3.0,1,0.0,1.0,100.0
1,paul_pilot,TrialSpatialSpan,2.0,3.0,1,1.0,2.0,100.0
2,paul_pilot,TrialSpatialSpan,2.0,3.0,1,2.0,3.0,100.0
0,paul_pilot,TrialSpatialSpan,3.0,1.0,1,0.0,1.0,75.0
1,paul_pilot,TrialSpatialSpan,3.0,1.0,1,1.0,2.0,75.0
2,paul_pilot,TrialSpatialSpan,3.0,1.0,0,2.0,2.0,75.0
3,paul_pilot,TrialSpatialSpan,3.0,1.0,1,3.0,3.0,75.0
0,paul_pilot,TrialSpatialSpan,3.0,2.0,1,0.0,1.0,66.66666666666666
1,paul_pilot,TrialSpatialSpan,3.0,2.0,1,1.0,2.0,66.66666666666666
2,paul_pilot,TrialSpatialSpan,3.0,2.0,1,2.0,3.0,66.66666666666666
3,paul_pilot,TrialSpatialSpan,3.0,2.0,0,3.0,3.0,66.66666666666666
4,paul_pilot,TrialSpatialSpan,3.0,2.0,0,4.0,3.0,66.66666666666666
5,paul_pilot,TrialSpatialSpan,3.0,2.0,1,5.0,4.0,66.66666666666666
0,paul_pilot,TrialSpatialSpan,3.0,3.0,1,0.0,1.0,87.5
1,paul_pilot,TrialSpatialSpan,3.0,3.0,1,1.0,2.0,87.5
2,paul_pilot,TrialSpatialSpan,3.0,3.0,1,2.0,3.0,87.5
3,paul_pilot,TrialSpatialSpan,3.0,3.0,1,3.0,4.0,87.5
4,paul_pilot,TrialSpatialSpan,3.0,3.0,1,4.0,5.0,87.5
5,paul_pilot,TrialSpatialSpan,3.0,3.0,1,5.0,6.0,87.5
6,paul_pilot,TrialSpatialSpan,3.0,3.0,1,6.0,7.0,87.5
7,paul_pilot,TrialSpatialSpan,3.0,3.0,0,7.0,7.0,87.5
0,paul_pilot,TrialSpatialSpan,3.0,4.0,1,0.0,1.0,100.0
1,paul_pilot,TrialSpatialSpan,3.0,4.0,1,1.0,2.0,100.0
2,paul_pilot,TrialSpatialSpan,3.0,4.0,1,2.0,3.0,100.0
3,paul_pilot,TrialSpatialSpan,3.0,4.0,1,3.0,4.0,100.0
0,paul_pilot,TrialSpatialSpan,4.0,1.0,0,0.0,0.0,80.0
1,paul_pilot,TrialSpatialSpan,4.0,1.0,1,1.0,1.0,80.0
2,paul_pilot,TrialSpatialSpan,4.0,1.0,1,2.0,2.0,80.0
3,paul_pilot,TrialSpatialSpan,4.0,1.0,1,3.0,3.0,80.0
4,paul_pilot,TrialSpatialSpan,4.0,1.0,1,4.0,4.0,80.0
0,paul_pilot,TrialSpatialSpan,4.0,2.0,1,0.0,1.0,66.66666666666666
1,paul_pilot,TrialSpatialSpan,4.0,2.0,0,1.0,1.0,66.66666666666666
2,paul_pilot,TrialSpatialSpan,4.0,2.0,1,2.0,2.0,66.66666666666666
3,paul_pilot,TrialSpatialSpan,4.0,2.0,1,3.0,3.0,66.66666666666666
4,paul_pilot,TrialSpatialSpan,4.0,2.0,0,4.0,3.0,66.66666666666666
5,paul_pilot,TrialSpatialSpan,4.0,2.0,1,5.0,4.0,66.66666666666666
0,paul_pilot,TrialSpatialSpan,4.0,3.0,1,0.0,1.0,62.5
1,paul_pilot,TrialSpatialSpan,4.0,3.0,1,1.0,2.0,62.5
2,paul_pilot,TrialSpatialSpan,4.0,3.0,1,2.0,3.0,62.5
3,paul_pilot,TrialSpatialSpan,4.0,3.0,1,3.0,4.0,62.5
4,paul_pilot,TrialSpatialSpan,4.0,3.0,1,4.0,5.0,62.5
5,paul_pilot,TrialSpatialSpan,4.0,3.0,0,5.0,5.0,62.5
6,paul_pilot,TrialSpatialSpan,4.0,3.0,0,6.0,5.0,62.5
7,paul_pilot,TrialSpatialSpan,4.0,3.0,0,7.0,5.0,62.5
0,paul_pilot,TrialSpatialSpan,4.0,4.0,1,0.0,1.0,33.33333333333333
1,paul_pilot,TrialSpatialSpan,4.0,4.0,0,1.0,1.0,33.33333333333333
2,paul_pilot,TrialSpatialSpan,4.0,4.0,0,2.0,1.0,33.33333333333333
3,paul_pilot,TrialSpatialSpan,4.0,4.0,1,3.0,2.0,33.33333333333333
4,paul_pilot,TrialSpatialSpan,4.0,4.0,0,4.0,2.0,33.33333333333333
5,paul_pilot,TrialSpatialSpan,4.0,4.0,0,5.0,2.0,33.33333333333333
