,SD_rt,accuracy,auto_participant_id,average_switch_rt,block,blueprint_id,changed,check_times,end_time,first_switch_rt,index,internal_node_id,mean_rt,median_rt,occurence,participant_age,participant_ans,participant_gender,participant_id,start_time,stimulus_off,switch_type,target_ans,time_elapsed,trial_index,trial_type,type,view_history
0,200.89335211751109,,4597.265000003972_15055,1958.0874999999069,136.0,,1,,,1942.089999999851,35,,2073.7049999999194,1974.0849999999627,7.0,18,1.0,,6570434.0,,,NONE-DS,0.0,1100342,320,,ts-trial-digit-span,
1,520.107173065509,,4597.265000003972_15055,1711.3316666666262,130.0,,1,,,1689.6300000000049,45,,2177.164166666645,2131.0124999999534,7.0,18,1.0,,6570434.0,,,DS-SR,2.0,1038486,300,,ts-trial-spatial-rotation,
2,613.4372943559575,,4597.265000003972_15055,2281.978333333313,113.0,,1,,,2098.280000000028,41,,2155.673125000001,2257.3424999999697,7.0,18,0.0,,6570434.0,,,SR-SS,2.0,895185,256,,ts-trial-spatial-span,
0,427.8205394407983,1.0,4597.265000003972_15055,2364.900000000062,145.0,,1,,,2348.320000000065,38,,2074.69437500005,2060.0449999999255,8.0,18,0.0,,6570434.0,,,NONE-DS,0.0,1176017,342,,ts-trial-digit-span,
1,299.4957153560818,,4597.265000003972_15055,1749.0025000000605,153.0,,1,,,1405.2050000000745,51,,1777.4500000000698,1805.8975000000792,8.0,18,0.0,,6570434.0,,,DS-SR,2.0,1224303,360,,ts-trial-spatial-rotation,
2,424.94057107338466,,4597.265000003972_15055,1584.4216666666325,139.0,,1,,,1595.939999999944,49,,1724.5341666666015,1759.0549999999346,8.0,18,1.0,,6570434.0,,,SR-SS,0.0,1120432,326,,ts-trial-spatial-span,
0,419.272600869647,1.0,462.85000001080334_70250,1877.166666666669,1.0,,0,1.0,,1763.4349999999977,0,,2058.2600000000034,1999.0275000000001,0.0,21,0.0,,6481829.0,,,SR-SS,0.0,51033,5,,ts-trial-spatial-span,
0,361.0865415988373,1.0,462.85000001080334_70250,2056.5283333333305,2.0,,1,,,1659.7200000000012,0,,2009.997857142855,1994.7749999999944,1.0,21,0.0,,6481829.0,,,NONE-DS,0.0,212599,51,,ts-trial-digit-span,
1,468.35325308086846,,462.85000001080334_70250,2206.4466666666704,1.0,,1,,,2592.365000000005,0,,2208.355000000003,2249.2574999999997,1.0,21,0.0,,6481829.0,,,DS-SR,1.0,91348,17,,ts-trial-spatial-rotation,
2,319.6121095366981,,462.85000001080334_70250,2528.901666666672,1.0,,1,,,2807.609999999986,6,,2418.2899999999963,2358.794999999984,1.0,21,1.0,,6481829.0,,,SR-SS,2.0,163908,37,,ts-trial-spatial-span,
0,552.1571924975675,,462.85000001080334_70250,1279.1933333333388,4.0,,1,,,1391.135000000009,7,,1753.9737500000047,1498.827499999985,2.0,21,1.0,,6481829.0,,,NONE-DS,2.0,352232,95,,ts-trial-digit-span,
1,470.28742134416854,,462.85000001080334_70250,1963.8233333333435,4.0,,1,,,2785.6149999999907,8,,1855.705624999995,1677.179999999993,2.0,21,0.0,,6481829.0,,,DS-SR,1.0,259308,67,,ts-trial-spatial-rotation,
2,701.9314118879365,1.0,462.85000001080334_70250,2256.1450000000186,4.0,,1,,,2509.7750000000233,11,,1837.1420000000157,1661.3450000000305,2.0,21,1.0,,6481829.0,,,SR-SS,1.0,313121,83,,ts-trial-spatial-span,
0,413.0864774763343,1.0,462.85000001080334_70250,2006.5699999999877,7.0,,1,,,1745.5250000000233,15,,2052.137142857146,2015.5800000000165,3.0,21,1.0,,6481829.0,,,NONE-DS,1.0,498202,141,,ts-trial-digit-span,
1,528.8502552652892,1.0,462.85000001080334_70250,2344.494999999976,7.0,,1,,,2647.2999999999884,16,,1960.78416666665,1852.837499999965,3.0,21,2.0,,6481829.0,,,DS-SR,2.0,455740,129,,ts-trial-spatial-rotation,
2,500.4686221920705,1.0,462.85000001080334_70250,2106.3299999999967,7.0,,1,,,2575.25,16,,1984.3528571428615,1836.7999999999884,3.0,21,1.0,,6481829.0,,,SR-SS,1.0,394846,111,,ts-trial-spatial-span,
0,355.54631720072763,1.0,462.85000001080334_70250,2455.405000000028,9.0,,1,,,2544.670000000042,22,,2149.185000000017,2304.219999999972,4.0,21,1.0,,6481829.0,,,NONE-DS,1.0,656488,189,,ts-trial-digit-span,
1,483.9407259144662,,462.85000001080334_70250,1780.608333333318,8.0,,1,,,1751.5999999999767,22,,1932.9738888888776,1762.6699999999255,4.0,21,2.0,,6481829.0,,,DS-SR,0.0,545891,157,,ts-trial-spatial-rotation,
2,372.80714147787455,1.0,462.85000001080334_70250,1608.4100000000715,8.0,,1,,,1569.5450000000421,23,,1664.3307142857561,1655.7350000001024,4.0,21,0.0,,6481829.0,,,SR-SS,0.0,610577,175,,ts-trial-spatial-span,
0,379.16368355052856,1.0,462.85000001080334_70250,1608.7633333333458,11.0,,1,,,1713.2900000000373,31,,1773.3561111111064,1696.5749999999537,5.0,21,1.0,,6481829.0,,,NONE-DS,1.0,831909,242,,ts-trial-digit-span,
1,535.5601926950313,1.0,462.85000001080334_70250,1900.5700000000263,11.0,,1,,,1528.1500000000233,31,,1777.726874999993,1701.8850000000093,5.0,21,0.0,,6481829.0,,,DS-SR,0.0,776777,226,,ts-trial-spatial-rotation,
2,493.7565933768933,1.0,462.85000001080334_70250,1678.1933333333193,11.0,,1,,,2193.015000000014,30,,1886.1406250000146,1754.9899999999907,5.0,21,0.0,,6481829.0,,,SR-SS,0.0,712769,208,,ts-trial-spatial-span,
0,304.8192558877882,1.0,462.85000001080334_70250,1891.4433333332802,13.0,,1,,,2268.3149999999437,40,,1752.6649999999788,1703.0074999999488,6.0,21,2.0,,6481829.0,,,NONE-DS,2.0,926624,274,,ts-trial-digit-span,
1,157.39065784697272,,462.85000001080334_70250,1710.6449999999797,13.0,,1,,,1794.2850000000324,39,,1713.82249999999,1791.3099999999977,6.0,21,2.0,,6481829.0,,,DS-SR,1.0,881549,260,,ts-trial-spatial-rotation,
2,406.7053513908989,1.0,462.85000001080334_70250,1597.2149999999674,15.0,,1,,,1833.3349999999627,38,,1787.5183333333116,1557.0399999999206,6.0,21,1.0,,6481829.0,,,SR-SS,1.0,1006590,300,,ts-trial-spatial-span,
0,528.853131402468,1.0,462.85000001080334_70250,2130.7116666667475,17.0,,1,,,1335.0300000000282,46,,1954.9008333333768,1836.4425000000047,7.0,21,2.0,,6481829.0,,,NONE-DS,2.0,1068893,318,,ts-trial-digit-span,
1,144.19717949738947,1.0,462.85000001080334_70250,2097.161666666701,15.0,,1,,,2302.785000000033,45,,2081.6900000000437,2092.965000000084,7.0,21,1.0,,6481829.0,,,DS-SR,1.0,959683,286,,ts-trial-spatial-rotation,
2,317.12098074189225,1.0,462.85000001080334_70250,1233.8750000000775,17.0,,1,,,1276.9650000000838,47,,1387.5266666667303,1353.6400000001304,7.0,21,0.0,,6481829.0,,,SR-SS,0.0,1120423,336,,ts-trial-spatial-span,
0,417.4225157776623,,462.85000001080334_70250,2299.651666666769,19.0,,1,,,2622.965000000084,52,,2050.598125000077,1950.4600000000792,8.0,21,2.0,,6481829.0,,,NONE-DS,0.0,1210090,362,,ts-trial-digit-span,
1,348.67905680378834,,462.85000001080334_70250,1960.9450000000652,17.0,,1,,,2064.350000000093,52,,1626.8007142857448,1518.2299999999814,8.0,21,0.0,,6481829.0,,,DS-SR,2.0,1163845,348,,ts-trial-spatial-rotation,
2,257.1135353464117,,462.85000001080334_70250,2002.1324999999488,27.0,,1,,,1995.214999999851,53,,1853.7416666666202,1995.214999999851,8.0,21,1.0,,6481829.0,,,SR-SS,2.0,1253559,378,,ts-trial-spatial-span,
0,258.0256539478935,,503_63410,2420.6666666666665,1.0,,0,1.0,,2223.0,0,,2285.714285714286,2242.0,0.0,19,2.0,,6574224.0,,,SR-SS,1.0,36294,7,,ts-trial-digit-span,
0,465.9387860877783,1.0,503_63410,2033.3333333333333,22.0,,1,,,1878.0,7,,2099.4285714285716,1878.0,1.0,19,1.0,,6574224.0,,,NONE-DS,1.0,180498,53,,ts-trial-digit-span,
1,349.1728798174337,1.0,503_63410,2615.6666666666665,8.0,,1,,,2549.0,0,,2421.8,2537.0,1.0,19,2.0,,6574224.0,,,DS-SR,2.0,81193,23,,ts-trial-spatial-rotation,
2,308.1115869291514,1.0,503_63410,1992.0,13.0,,1,,,1844.0,0,,2225.6666666666665,2335.0,1.0,19,1.0,,6574224.0,,,SR-SS,1.0,120823,35,,ts-trial-spatial-span,
0,562.3029136210008,,503_63410,1514.6666666666667,44.0,,1,,,1420.0,14,,1988.8333333333333,1944.0,2.0,19,1.0,,6574224.0,,,NONE-DS,2.0,337841,103,,ts-trial-digit-span,
1,575.1760393049037,1.0,503_63410,2388.0,37.0,,1,,,2651.0,5,,2101.8571428571427,2255.0,2.0,19,2.0,,6574224.0,,,DS-SR,2.0,284856,87,,ts-trial-spatial-rotation,
2,494.13871678767634,,503_63410,1310.6666666666667,29.0,,1,,,630.0,9,,1569.75,1724.5,2.0,19,1.0,,6574224.0,,,SR-SS,0.0,230880,71,,ts-trial-spatial-span,
0,582.6812736536731,,503_63410,1791.6666666666667,64.0,,1,,,1219.0,20,,1563.3333333333333,1386.0,3.0,19,1.0,,6574224.0,,,NONE-DS,2.0,476314,145,,ts-trial-digit-span,
1,523.281950768417,,503_63410,1468.6666666666667,58.0,,1,,,1600.0,12,,1504.0,1403.0,3.0,19,0.0,,6574224.0,,,DS-SR,2.0,437229,133,,ts-trial-spatial-rotation,
2,223.39359084040757,,503_63410,955.6666666666666,50.0,,1,,,931.0,17,,849.125,845.0,3.0,19,0.0,,6574224.0,,,SR-SS,2.0,373116,115,,ts-trial-spatial-span,
0,655.148520057348,,503_63410,2048.0,83.0,,1,,,1672.0,26,,1574.75,1503.5,4.0,19,1.0,,6574224.0,,,NONE-DS,0.0,634935,193,,ts-trial-digit-span,
1,357.9544198171978,,503_63410,907.3333333333334,70.0,,1,,,540.0,18,,1032.8333333333333,1043.0,4.0,19,1.0,,6574224.0,,,DS-SR,2.0,524778,161,,ts-trial-spatial-rotation,
2,832.4506849400407,,503_63410,1635.0,76.0,,1,,,773.0,25,,1504.857142857143,1040.0,4.0,19,1.0,,6574224.0,,,SR-SS,2.0,568232,173,,ts-trial-spatial-span,
0,806.9542737974687,1.0,503_63410,958.6666666666666,90.0,,1,,,510.0,30,,1567.0,1639.0,5.0,19,1.0,,6574224.0,,,NONE-DS,1.0,718078,220,,ts-trial-digit-span,
1,534.3934256082623,,503_63410,691.0,87.0,,1,,,651.0,24,,998.6666666666666,731.0,5.0,19,0.0,,6574224.0,,,DS-SR,1.0,682469,210,,ts-trial-spatial-rotation,
2,233.93802598124145,,503_63410,906.5,96.0,,1,,,750.0,32,,973.5,941.5,5.0,19,1.0,,6574224.0,,,SR-SS,0.0,750961,232,,ts-trial-spatial-span,
0,590.0994468247341,,503_63410,1517.6666666666667,115.0,,1,,,2644.0,36,,1424.75,1321.5,6.0,19,1.0,,6574224.0,,,NONE-DS,0.0,930746,284,,ts-trial-digit-span,
1,713.9555808511979,1.0,503_63410,1648.6666666666667,100.0,,1,,,2865.0,27,,1257.2857142857142,975.0,6.0,19,2.0,,6574224.0,,,DS-SR,2.0,812054,250,,ts-trial-spatial-rotation,
2,169.20233027777297,1.0,503_63410,929.3333333333334,107.0,,1,,,901.0,36,,988.5,906.5,6.0,19,1.0,,6574224.0,,,SR-SS,1.0,865784,266,,ts-trial-spatial-span,
0,487.4546132718409,,503_63410,1407.0,130.0,,1,,,1842.0,34,,1534.0,1788.0,7.0,19,2.0,,6574224.0,,,NONE-SR,0.0,1106002,328,,ts-trial-spatial-rotation,
1,270.7559786966855,1.0,503_63410,1014.0,123.0,,1,,,898.0,44,,1139.4,1311.0,7.0,19,1.0,,6574224.0,,,SR-SS,1.0,979498,300,,ts-trial-spatial-span,
0,369.80956679788153,1.0,550.7099999999809_41239,2297.736666666664,1.0,,0,1.0,,2133.125,0,,2033.835714285713,2026.0199999999893,0.0,18,0.0,,6577416.0,,,SR-SS,0.0,91351,5,,ts-trial-spatial-rotation,
0,372.80447235335487,1.0,550.7099999999809_41239,1961.5783333333384,8.0,,1,,,1490.0250000000233,0,,1978.5483333333348,2057.0899999999965,1.0,18,0.0,,6577416.0,,,NONE-DS,0.0,148380,21,,ts-trial-digit-span,
1,389.90656868425503,1.0,550.7099999999809_41239,2262.144999999999,20.0,,1,,,2580.915000000008,7,,1960.7243750000016,2060.582500000004,1.0,18,1.0,,6577416.0,,,DS-SR,1.0,229075,45,,ts-trial-spatial-rotation,
2,532.0200894483794,1.0,550.7099999999809_41239,2218.261666666658,14.0,,1,,,2046.8699999999953,0,,2259.3733333333316,2035.8600000000006,1.0,18,1.0,,6577416.0,,,SR-SS,1.0,185369,33,,ts-trial-spatial-span,
0,557.3657310891067,,550.7099999999809_41239,1852.948333333324,36.0,,1,,,1442.7999999999884,6,,2179.128999999992,2083.4949999999953,2.0,18,0.0,,6577416.0,,,NONE-DS,1.0,343571,77,,ts-trial-digit-span,
1,336.9743700558756,1.0,550.7099999999809_41239,1914.0500000000077,41.0,,1,,,2117.3300000000163,15,,2025.6893750000017,2034.6050000000105,2.0,18,2.0,,6577416.0,,,DS-SR,2.0,376740,89,,ts-trial-spatial-rotation,
2,417.9123622324361,,550.7099999999809_41239,1928.4783333333326,28.0,,1,,,2342.25,6,,2000.0931250000067,2073.605000000011,2.0,18,1.0,,6577416.0,,,SR-SS,0.0,287264,61,,ts-trial-spatial-span,
0,406.1923017839715,,550.7099999999809_41239,1973.5016666666681,56.0,,1,,,1378.6000000000352,11,,1903.0524999999907,1924.062499999971,3.0,18,0.0,,6577416.0,,,NONE-DS,2.0,482668,121,,ts-trial-digit-span,
1,261.2015289707788,1.0,550.7099999999809_41239,1978.9066666666577,80.0,,1,,,1755.9349999999395,23,,1935.6783333333442,1870.2575000000652,3.0,18,1.0,,6577416.0,,,DS-SR,1.0,628985,169,,ts-trial-spatial-rotation,
2,353.59883684124844,1.0,550.7099999999809_41239,1558.7416666666395,49.0,,1,,,2108.2999999999884,14,,1782.1521428571266,1879.1599999999744,3.0,18,1.0,,6577416.0,,,SR-SS,1.0,437177,107,,ts-trial-spatial-span,
0,391.74805438480513,1.0,550.7099999999809_41239,2219.6333333333023,72.0,,1,,,2319.04999999993,19,,2224.077499999985,2228.007500000007,4.0,18,2.0,,6577416.0,,,NONE-DS,2.0,582110,153,,ts-trial-digit-span,
1,234.22743452735708,,550.7099999999809_41239,1868.2983333333007,92.0,,1,,,1761.6999999999537,29,,1798.3031249999913,1749.399999999965,4.0,18,0.0,,6577416.0,,,DS-SR,1.0,714415,196,,ts-trial-spatial-rotation,
2,514.8910243092994,,550.7099999999809_41239,2045.1499999999457,64.0,,1,,,2360.919999999925,21,,1938.6374999999825,1943.1149999999907,4.0,18,0.0,,6577416.0,,,SR-SS,1.0,526308,137,,ts-trial-spatial-span,
0,478.7015495797136,,550.7099999999809_41239,2092.443333333358,86.0,,1,,,1540.6049999999814,27,,2141.1150000000293,2107.4325000000536,5.0,18,0.0,,6577416.0,,,NONE-DS,1.0,671367,181,,ts-trial-digit-span,
1,503.00102013528766,1.0,550.7099999999809_41239,2103.313333333392,116.0,,1,,,2762.155000000028,37,,1879.5221428571801,1784.109999999986,5.0,18,1.0,,6577416.0,,,DS-SR,1.0,868153,244,,ts-trial-spatial-rotation,
2,262.83606943196236,1.0,550.7099999999809_41239,1617.9299999999737,107.0,,1,,,1484.9050000000282,29,,1769.7522222222242,1834.1300000000049,5.0,18,0.0,,6577416.0,,,SR-SS,0.0,807217,226,,ts-trial-spatial-span,
0,222.1645521047343,,550.7099999999809_41239,1834.7600000000093,100.0,,1,,,1911.9050000000282,33,,1947.0242857142584,1982.4449999999488,6.0,18,1.0,,6577416.0,,,NONE-DS,2.0,766472,212,,ts-trial-digit-span,
1,391.853431718555,,550.7099999999809_41239,1904.1316666667506,145.0,,1,,,2325.765000000131,44,,1557.7831249999872,1495.5449999999255,6.0,18,1.0,,6577416.0,,,DS-SR,0.0,1063489,302,,ts-trial-spatial-rotation,
2,291.2746619654946,1.0,550.7099999999809_41239,1723.1433333332727,123.0,,1,,,2074.0849999999627,38,,1655.2006249999977,1602.4375,6.0,18,2.0,,6577416.0,,,SR-SS,2.0,919393,258,,ts-trial-spatial-span,
0,416.9006546728548,1.0,550.7099999999809_41239,1694.7716666666481,131.0,,1,,,1658.4300000000512,40,,1895.138333333307,1786.344999999972,7.0,18,2.0,,6577416.0,,,NONE-DS,2.0,972018,274,,ts-trial-digit-span,
1,233.8236648244153,1.0,550.7099999999809_41239,1868.293333333296,161.0,,1,,,1982.7349999998694,52,,1658.9477777777809,1685.2199999999718,7.0,18,1.0,,6577416.0,,,DS-SR,1.0,1169791,334,,ts-trial-spatial-rotation,
2,329.5309148921158,,550.7099999999809_41239,1677.4083333332865,137.0,,1,,,1331.439999999944,46,,1627.9637499999226,1476.1224999999395,7.0,18,0.0,,6577416.0,,,SR-SS,1.0,1005433,286,,ts-trial-spatial-span,
0,387.7152564797279,,550.7099999999809_41239,1848.9933333334047,170.0,,1,,,1430.810000000056,46,,1874.4375000000582,1782.2350000001024,8.0,18,0.0,,6577416.0,,,NONE-DS,1.0,1229845,352,,ts-trial-digit-span,
1,207.67205960759208,1.0,550.7099999999809_41239,1576.8574999999255,178.0,,1,,,1763.9949999998792,61,,1615.5774999999558,1627.4874999999302,8.0,18,2.0,,6577416.0,,,DS-SR,2.0,1277297,368,,ts-trial-spatial-rotation,
2,351.2795040964008,,550.7099999999809_41239,1707.1749999998913,153.0,,1,,,1342.8599999998696,54,,1727.243749999965,1686.25,8.0,18,0.0,,6577416.0,,,SR-SS,2.0,1116263,318,,ts-trial-spatial-span,
0,446.6180723200961,1.0,569.4950000033714_22620,2026.0050000000047,25.0,,0,1.0,,2049.5750000000044,0,,1805.098750000001,2017.505000000001,0.0,19,2.0,,1.0,,,SR-SS,2.0,53951,7,,ts-trial-digit-span,
0,527.8375313050046,1.0,569.4950000033714_22620,2238.123333333322,51.0,,1,,,2400.834999999992,4,,2236.10583333333,2470.979999999996,1.0,19,0.0,,1.0,,,NONE-DS,0.0,262523,71,,ts-trial-digit-span,
1,511.01711148779907,,569.4950000033714_22620,1943.9566666666651,37.0,,1,,,2500.1849999999977,0,,1973.1199999999953,1947.6199999999953,1.0,19,0.0,,1.0,,,DS-SR,1.0,155262,39,,ts-trial-spatial-rotation,
2,601.3557209632786,1.0,569.4950000033714_22620,1859.3966666666627,29.0,,1,,,2538.239999999991,0,,1982.6731249999975,1966.564999999995,1.0,19,0.0,,1.0,,,SR-SS,0.0,93681,21,,ts-trial-spatial-span,
0,523.1711341015772,1.0,569.4950000033714_22620,2027.5716666666751,67.0,,1,,,1598.1500000000233,10,,2239.4749999999985,2310.6699999999837,2.0,19,0.0,,1.0,,,NONE-DS,0.0,385823,107,,ts-trial-digit-span,
1,675.9028861086467,1.0,569.4950000033714_22620,2327.7349999999856,63.0,,1,,,1685.3999999999648,7,,1965.190000000002,1693.5074999999779,2.0,19,1.0,,1.0,,,DS-SR,1.0,342871,95,,ts-trial-spatial-rotation,
2,567.6337967449946,1.0,569.4950000033714_22620,1819.2650000000042,44.0,,1,,,1478.5599999999977,8,,1890.7921428571487,1596.5750000000116,2.0,19,1.0,,1.0,,,SR-SS,1.0,209249,55,,ts-trial-spatial-span,
0,437.80064132844194,1.0,569.4950000033714_22620,2520.5950000000107,107.0,,1,,,2725.760000000009,18,,2260.413571428591,2306.4449999999492,3.0,19,1.0,,1.0,,,NONE-DS,1.0,659220,189,,ts-trial-digit-span,
1,347.05587901935513,1.0,569.4950000033714_22620,2075.4316666666614,75.0,,1,,,1715.695000000007,11,,1793.9757142857165,1730.6000000000352,3.0,19,0.0,,1.0,,,DS-SR,0.0,430142,123,,ts-trial-spatial-rotation,
2,374.32170079246265,,569.4950000033714_22620,2132.1649999999986,57.0,,1,,,1931.885000000009,15,,2313.8408333333305,2260.1199999999953,3.0,19,0.0,,1.0,,,SR-SS,1.0,299203,83,,ts-trial-spatial-span,
0,954.6887623755533,1.0,569.4950000033714_22620,2747.269999999902,121.0,,1,,,2791.2799999999115,25,,2227.228749999951,2659.1849999999395,4.0,19,2.0,,1.0,,,NONE-DS,2.0,745741,218,,ts-trial-digit-span,
1,503.2943237151731,1.0,569.4950000033714_22620,2060.3699999999953,90.0,,1,,,2294.8149999999437,18,,2015.8287500000006,2143.380000000004,4.0,19,0.0,,1.0,,,DS-SR,0.0,544158,155,,ts-trial-spatial-rotation,
2,424.4170344194112,,569.4950000033714_22620,1904.9983333333319,82.0,,1,,,1918.5749999999532,21,,2169.8062500000087,1930.9075000000012,4.0,19,2.0,,1.0,,,SR-SS,0.0,481084,137,,ts-trial-spatial-span,
0,507.8567173672171,,569.4950000033714_22620,2519.152499999967,132.0,,1,,,2549.199999999953,29,,2308.8474999999744,2519.152499999967,5.0,19,1.0,,1.0,,,NONE-DS,0.0,827453,244,,ts-trial-digit-span,
1,539.9798455575207,,569.4950000033714_22620,2448.439999999983,114.0,,1,,,2384.044999999925,26,,2189.179999999985,2182.0699999999492,5.0,19,0.0,,1.0,,,DS-SR,2.0,699701,204,,ts-trial-spatial-rotation,
2,389.4062070007414,,569.4950000033714_22620,2149.4033333333596,98.0,,1,,,2196.5800000000745,29,,2046.1272222222242,1978.2149999999676,5.0,19,0.0,,1.0,,,SR-SS,2.0,601241,171,,ts-trial-spatial-span,
0,449.27869820137226,1.0,569.4950000033714_22620,2357.925000000008,148.0,,1,,,2657.5650000000605,33,,2356.327500000014,2593.4075000000303,6.0,19,0.0,,1.0,,,NONE-DS,0.0,943263,280,,ts-trial-digit-span,
1,270.3118900565755,1.0,569.4950000033714_22620,1695.590000000045,125.0,,1,,,1494.4749999999767,33,,1762.8335714285827,1748.8349999999627,6.0,19,0.0,,1.0,,,DS-SR,0.0,781337,230,,ts-trial-spatial-rotation,
2,358.5364076445353,,569.4950000033714_22620,2508.7783333333596,142.0,,1,,,2550.760000000009,38,,2579.6216666666637,2642.867500000051,6.0,19,0.0,,1.0,,,SR-SS,1.0,900777,268,,ts-trial-spatial-span,
0,423.7574326270423,,569.4950000033714_22620,589.0583333333489,172.0,,1,,,717.1999999999533,39,,566.5216666666869,558.1499999999069,7.0,19,2.0,,1.0,,,NONE-DS,1.0,1109582,330,,ts-trial-digit-span,
1,431.2228289846053,1.0,569.4950000033714_22620,1403.531666666696,136.0,,1,,,1465.0250000000233,40,,1789.67750000001,1785.117499999993,7.0,19,1.0,,1.0,,,DS-SR,1.0,860037,256,,ts-trial-spatial-rotation,
2,572.9715999403245,,569.4950000033714_22620,2144.618333333366,154.0,,1,,,1475.1200000001118,44,,2027.1277777778062,2114.8800000000047,7.0,19,2.0,,1.0,,,SR-SS,0.0,986067,294,,ts-trial-spatial-span,
0,409.91594171849033,,569.4950000033714_22620,1246.5883333332215,163.0,,1,,,1581.9099999999164,46,,903.3283333333158,719.1550000000279,8.0,19,0.0,,1.0,,,NONE-SR,2.0,1047648,312,,ts-trial-spatial-rotation,
1,475.3601189308592,,569.4950000033714_22620,247.57499999995343,178.0,,1,,,426.9749999998603,53,,525.284999999955,333.3299999999581,8.0,19,2.0,,1.0,,,SR-SS,1.0,1143300,342,,ts-trial-spatial-span,
0,312.88091768275314,1.0,611.2100000027567_97917,2104.7999999999993,1.0,,0,1.0,,2301.57,0,,1980.3949999999968,2020.9074999999975,0.0,19,2.0,,,,,SR-SS,2.0,40324,5,,ts-trial-spatial-rotation,
0,417.47498225642795,1.0,611.2100000027567_97917,2387.2783333333405,14.0,,1,,,2435.930000000022,0,,2257.4749999999963,2275.1725000000006,1.0,19,2.0,,,,,NONE-DS,2.0,140432,35,,ts-trial-digit-span,
1,271.9274784089358,,611.2100000027567_97917,1514.893333333331,20.0,,1,,,1388.2449999999951,4,,1686.301875000001,1651.3250000000116,1.0,19,2.0,,,,,DS-SR,0.0,182824,49,,ts-trial-spatial-rotation,
2,352.3449392197184,,611.2100000027567_97917,2047.445000000007,5.0,,1,,,2156.4600000000064,0,,2179.2249999999995,2156.4600000000064,1.0,19,1.0,,,,,SR-SS,2.0,80868,17,,ts-trial-spatial-span,
0,539.0654760536185,1.0,611.2100000027567_97917,1767.8399999999965,41.0,,1,,,1225.6749999999886,6,,1622.8962500000052,1509.8699999999953,2.0,19,2.0,,,,,NONE-DS,2.0,343335,95,,ts-trial-digit-span,
1,534.0596382171501,1.0,611.2100000027567_97917,1470.4499999999923,34.0,,1,,,1514.9749999999767,12,,1871.3835714285794,1612.385000000009,2.0,19,1.0,,,,,DS-SR,1.0,288630,79,,ts-trial-spatial-rotation,
2,368.76886508693167,,611.2100000027567_97917,2258.4049999999893,28.0,,1,,,2818.619999999996,9,,2240.657500000001,2211.1624999999913,2.0,19,0.0,,,,,SR-SS,2.0,248532,67,,ts-trial-spatial-span,
0,422.3590029041341,,611.2100000027567_97917,1761.7949999999837,53.0,,1,,,2010.239999999991,10,,2052.0608333333316,2063.172499999986,3.0,19,2.0,,,,,NONE-DS,0.0,424672,121,,ts-trial-digit-span,
1,339.20773143334253,,611.2100000027567_97917,1779.983333333279,68.0,,1,,,2193.8199999999492,19,,1579.0658333332976,1441.3649999999907,3.0,19,1.0,,,,,DS-SR,2.0,531222,153,,ts-trial-spatial-rotation,
2,399.9866658647979,,611.2100000027567_97917,1292.9750000000156,45.0,,1,,,1539.484999999986,15,,1547.4912500000064,1666.7099999999919,3.0,19,2.0,,,,,SR-SS,1.0,371388,105,,ts-trial-spatial-span,
0,549.4494478908025,1.0,611.2100000027567_97917,1442.8616666666155,74.0,,1,,,1060.6949999999488,16,,1624.1174999999737,1602.1374999999534,4.0,19,0.0,,,,,NONE-DS,0.0,569681,165,,ts-trial-digit-span,
1,242.68072106511607,,611.2100000027567_97917,1956.4666666667133,88.0,,1,,,1730.6300000000049,25,,1917.0983333333472,1861.9199999999837,4.0,19,2.0,,,,,DS-SR,0.0,669095,196,,ts-trial-spatial-rotation,
2,324.6009152737043,,611.2100000027567_97917,1373.795000000003,59.0,,1,,,1308.320000000007,23,,1636.3805555555477,1537.8800000000049,4.0,19,2.0,,,,,SR-SS,1.0,466692,135,,ts-trial-spatial-span,
0,561.4255603478707,,611.2100000027567_97917,1361.3400000000063,94.0,,1,,,1165.9300000000512,22,,1594.3807142857363,1510.7700000000186,5.0,19,1.0,,,,,NONE-DS,0.0,709714,208,,ts-trial-digit-span,
1,564.8787036601822,,611.2100000027567_97917,1441.3633333333612,106.0,,1,,,1892.4200000000421,31,,1731.782857142871,1507.6600000000324,5.0,19,2.0,,,,,DS-SR,0.0,797903,236,,ts-trial-spatial-rotation,
2,509.0035009562399,,611.2100000027567_97917,1386.846666666679,80.0,,1,,,1203.170000000042,32,,1777.352499999979,1851.537500000035,5.0,19,1.0,,,,,SR-SS,0.0,608742,179,,ts-trial-spatial-span,
0,442.6997132721427,,611.2100000027567_97917,1590.7266666666837,121.0,,1,,,865.6750000000467,29,,1586.661666666675,1634.109999999986,6.0,19,2.0,,,,,NONE-DS,0.0,907885,268,,ts-trial-digit-span,
1,352.48626021520477,,611.2100000027567_97917,1712.5616666666854,130.0,,1,,,1568.890000000014,38,,1487.6678571428638,1413.5799999999579,6.0,19,2.0,,,,,DS-SR,0.0,957601,286,,ts-trial-spatial-rotation,
2,578.3087286368238,1.0,611.2100000027567_97917,2161.2883333333302,101.0,,1,,,1548.2199999999718,40,,1966.4159999999683,1741.3899999998976,6.0,19,1.0,,,,,SR-SS,1.0,751045,222,,ts-trial-spatial-span,
