,participant_id,type,target_ans,participant_ans,time_start,time_response_enabled,time_response_submitted,time_block,response_time,accuracy,block
192,danielle_pilot,TrialDigitSpan,1,0,2827.216492891312,2832.095440387726,2833.208463907242,11.003612518311002,1.1130235195159912,0,3.0
193,danielle_pilot,TrialDigitSpan,1,1,2838.3537068367004,2843.2386405467987,2844.747605085373,11.13721394538834,1.5089645385742188,1,3.0
194,danielle_pilot,TrialDigitSpan,0,0,2850.1661179065704,2855.049056768417,2856.598913431168,11.812411069869995,1.5498566627511536,1,3.0
195,danielle_pilot,TrialDigitSpan,1,1,2862.370478630066,2867.258407354355,2869.2760105133057,12.204360723495483,2.0176031589508057,1,3.0
196,danielle_pilot,TrialSpatialRotation,0,0,2878.558192014694,2884.993977546692,2887.423480987549,16.187713384628296,2.4295034408569336,1,3.0
197,danielle_pilot,TrialSpatialRotation,2,1,2893.221974849701,2899.65776181221,2901.909740686417,14.663782835006714,2.2519788742069977,0,3.0
198,danielle_pilot,TrialSpatialRotation,2,-1,2908.236820936203,2914.6736075878143,-1.0,15.014846086502075,3.0,0,3.0
199,danielle_pilot,TrialSpatialRotation,0,0,2918.3687291145325,2924.808502912521,2926.508955478668,10.131908178329468,1.7004525661473053,1,3.0
200,danielle_pilot,TrialSpatialRotation,0,0,2932.136907339096,2938.701351881027,2941.0949487686157,13.768178224563599,2.393596887588501,1,3.0
201,danielle_pilot,TrialSpatialRotation,1,1,2947.727216959,2954.163999557495,2956.621427297592,15.59030961990402,2.457427740097046,1,3.0
202,danielle_pilot,TrialSpatialRotation,2,2,2962.940531015396,2969.3773155212402,2972.103026866913,15.21331405639603,2.7257113456726074,1,3.0
203,danielle_pilot,TrialSpatialRotation,1,1,2978.534827232361,2984.9726095199585,2987.0001888275146,15.594296216964722,2.0275793075561523,1,3.0
204,danielle_pilot,TrialSpatialRotation,0,0,2992.8196268081665,2999.273366212845,3001.232127666473,14.284799575805664,1.9587614536280853,1,3.0
205,danielle_pilot,TrialDigitSpan,2,2,3006.932886123657,3011.8158242702484,3013.252980709076,14.113259315490723,1.4371564388275146,1,3.0
206,danielle_pilot,TrialDigitSpan,2,2,3018.624621152878,3023.5095524787903,3025.060405254364,11.691735029220581,1.5508527755737305,1,3.0
207,danielle_pilot,TrialDigitSpan,0,0,3030.0759942531586,3034.9709033966064,3036.417035341263,11.451373100280762,1.446131944656372,1,3.0
208,danielle_pilot,TrialDigitSpan,0,0,3042.0641705989838,3046.962030172348,3048.218670606613,11.988176345825195,1.2566404342651367,1,3.0
209,danielle_pilot,TrialDigitSpan,0,0,3173.5774743556976,3178.470384836197,3179.6322767734528,131.51330375671387,1.1618919372558594,1,4.0
210,danielle_pilot,TrialDigitSpan,0,0,3184.4424192905426,3189.323360204697,3190.757525682449,10.86494493484497,1.434165477751776,1,4.0
211,danielle_pilot,TrialDigitSpan,0,0,3195.5467212200165,3200.436641216278,3201.369147777557,11.104301929473877,0.9325065612788421,1,4.0
212,danielle_pilot,TrialDigitSpan,1,1,3205.711692094803,3210.582692861557,3212.6202449798584,10.164970874786377,2.0375521183013916,1,4.0
213,danielle_pilot,TrialSpatialRotation,1,1,3218.3888223171234,3224.823608636856,3226.8452038764954,12.677130222320557,2.0215952396392822,1,4.0
214,danielle_pilot,TrialSpatialRotation,0,1,3232.305602788925,3238.741389989853,3241.623682498932,13.916780471801758,2.8822925090789795,0,4.0
215,danielle_pilot,TrialSpatialRotation,2,1,3248.4534192085266,3254.9061608314514,3257.565050125122,16.14781641960144,2.6588892936706543,0,4.0
216,danielle_pilot,TrialSpatialRotation,0,-1,3264.01979470253,3270.485497951508,-1.0,15.566375494003296,3.0,0,4.0
217,danielle_pilot,TrialSpatialRotation,1,1,3274.3980374336243,3280.836817741394,3283.01499080658,10.37824273109436,2.1781730651860016,1,4.0
218,danielle_pilot,TrialSpatialRotation,2,2,3289.3859598636627,3295.8376998901367,3297.865277528763,14.987922430038452,2.0275776386260986,1,4.0
219,danielle_pilot,TrialDigitSpan,0,0,3307.118533372879,3312.0014741420746,3312.996812343597,17.73257350921631,0.9953382015223724,1,4.0
220,danielle_pilot,TrialDigitSpan,0,0,3317.455892324448,3322.3418214321136,3323.964482307434,10.337358951569058,1.6226608753204346,1,4.0
221,danielle_pilot,TrialDigitSpan,2,2,3328.951458454132,3333.824514627457,3335.241691827774,11.495566129683993,1.417177200316928,1,4.0
222,danielle_pilot,TrialDigitSpan,2,2,3340.2493045330048,3345.151191234589,3346.988278627396,11.29784607887268,1.8370873928070068,1,4.0
223,danielle_pilot,TrialDigitSpan,2,2,3352.1664345264435,3357.053362369537,3358.500491857529,11.91712999343872,1.4471294879922425,1,4.0
224,danielle_pilot,TrialDigitSpan,0,0,3363.4263215065002,3368.335191726685,3369.321553945541,11.259886980056763,0.986362218855902,1,4.0
225,danielle_pilot,TrialDigitSpan,0,0,3374.507688999176,3379.395613670349,3380.359036922455,11.081367492675781,0.9634232521057129,1,4.0
226,danielle_pilot,TrialSpatialSpan,0,0,3388.599003076553,3394.9958956241608,3396.466960668564,14.091314077376865,1.4710650444030762,1,4.0
227,danielle_pilot,TrialSpatialSpan,0,0,3401.9502997398376,3408.330235481262,3410.156352519989,13.351296663284757,1.8261170387268066,1,4.0
228,danielle_pilot,TrialSpatialSpan,2,2,3416.2141621112823,3422.5950877666473,3424.000331401825,14.263862371444702,1.4052436351776123,1,4.0
229,danielle_pilot,TrialSpatialSpan,1,1,3429.471700906753,3435.867594003677,3437.568047046661,13.257538795470737,1.7004530429840088,1,4.0
230,danielle_pilot,TrialSpatialSpan,2,1,3443.280770778656,3449.6896300315857,3452.443266391754,13.80906987190292,2.753636360168457,0,4.0
231,danielle_pilot,TrialSpatialSpan,1,2,3458.746411561966,3465.1283433437347,3467.1698842048645,15.465640783309937,2.0415408611297607,0,4.0
232,danielle_pilot,TrialSpatialSpan,2,2,3472.7030894756317,3479.095990419388,3480.550102710724,13.956677913665771,1.4541122913360596,1,4.0
233,danielle_pilot,TrialSpatialSpan,0,0,3486.044410467148,3492.4263417720795,3494.5726022720337,13.341320991516113,2.1462604999542236,1,4.0
234,danielle_pilot,TrialSpatialRotation,0,0,3500.4478986263275,3506.9056208133698,3509.248356342316,14.403488159179688,2.3427355289463776,1,4.0
235,danielle_pilot,TrialSpatialRotation,2,2,3515.435813188553,3521.897528886795,3523.7784996032715,14.987914562225342,1.8809707164764404,1,4.0
236,danielle_pilot,TrialSpatialRotation,2,2,3529.745545864105,3536.1793372631073,3538.454253673553,14.309732675552368,2.2749164104457122,1,4.0
237,danielle_pilot,TrialSpatialRotation,0,0,3544.324587583542,3550.764332056045,3553.1399788856506,14.579041719436646,2.3756468296055573,1,4.0
238,danielle_pilot,TrialSpatialRotation,1,1,3559.8610076904297,3566.2967944145203,3568.845977783203,15.536420106887817,2.5491833686828613,1,4.0
239,danielle_pilot,TrialSpatialRotation,1,2,3575.516140937805,3581.96489405632,3584.513080120087,15.655133247375488,2.5481860637669342,0,4.0
240,danielle_pilot,TrialSpatialRotation,2,2,3590.931984424591,3597.3847274780273,3599.167959690094,15.415843486785889,1.7832322120666504,1,4.0
241,danielle_pilot,TrialSpatialRotation,2,1,3605.2217738628387,3611.6954839229584,3613.7958397865295,14.28978943824768,2.100355863571167,0,4.0
242,danielle_pilot,TrialDigitSpan,0,0,3623.106945991516,3628.006836175919,3629.221587657929,17.885172128677368,1.2147514820098877,1,4.0
243,danielle_pilot,TrialDigitSpan,0,0,3634.029730558395,3638.906687259674,3640.4346010684967,10.922784566878818,1.5279138088226318,1,4.0
244,danielle_pilot,TrialDigitSpan,2,2,3645.8192055225372,3650.704138278961,3652.3736732006073,11.7894749641423,1.6695349216461182,1,4.0
245,danielle_pilot,TrialDigitSpan,2,2,3657.9268367290497,3662.8197383880615,3664.4084894657135,12.107631206512451,1.5887510776519775,1,4.0
246,danielle_pilot,TrialDigitSpan,2,2,3669.926733016968,3674.8884632587433,3676.274756193161,11.99989628791809,1.3862929344177246,1,4.0
247,danielle_pilot,TrialDigitSpan,2,2,3681.071933507919,3685.9668369293213,3687.466826915741,11.145200490951083,1.4999899864196777,1,4.0
248,danielle_pilot,TrialDigitSpan,1,1,3692.435539960861,3697.3164868354797,3699.363012075424,11.36360645294235,2.046525239944458,1,4.0
249,danielle_pilot,TrialDigitSpan,2,2,3705.0428278446198,3709.923770427704,3712.091971874237,12.607287883758545,2.168201446533203,1,4.0
250,danielle_pilot,TrialSpatialSpan,0,0,3717.999178409576,3724.3910808563232,3726.2700572013855,12.95635056495621,1.8789763450622559,1,4.0
251,danielle_pilot,TrialSpatialSpan,1,0,3732.524342775345,3738.9102532863617,3740.868017911911,14.525164365768887,1.9577646255493164,0,4.0
252,danielle_pilot,TrialSpatialSpan,2,2,3746.7612597942352,3753.1471807956696,3755.8000857830048,14.23691701889038,2.652904987335205,1,4.0
253,danielle_pilot,TrialSpatialSpan,1,1,3762.2947223186493,3768.6985936164856,3770.927631378174,15.533462524414062,2.2290377616882324,1,4.0
254,danielle_pilot,TrialSpatialSpan,1,1,3776.829859018326,3783.208824157715,3784.911235332489,14.535136699676514,1.70241117477417,1,4.0
255,danielle_pilot,TrialSpatialSpan,0,0,3789.96173286438,3796.3506438732147,3798.864920854569,13.131873846054077,2.5142769813542145,1,4.0
256,danielle_pilot,TrialSpatialSpan,1,1,3804.7840960025787,3811.1580464839935,3814.038343191147,14.822363138198853,2.8802967071533203,1,4.0
257,danielle_pilot,TrialDigitSpan,2,2,3824.1403303146362,3829.022273778915,3830.488352298737,19.356234312057495,1.4660785198220765,1,4.0
258,danielle_pilot,TrialDigitSpan,0,0,3835.9397830963135,3840.823711872101,3842.121243476868,11.799452781677246,1.2975316047673005,1,4.0
259,danielle_pilot,TrialDigitSpan,0,1,3847.198666334152,3852.118506669998,3854.870148420334,11.258883237838745,2.7516417503356934,0,4.0
260,danielle_pilot,TrialDigitSpan,0,0,3861.445571422577,3866.347455501557,3867.314868211746,14.246905088424683,0.9674127101893646,1,4.0
261,danielle_pilot,TrialDigitSpan,0,0,3872.476069927216,3877.399898052216,3878.7782125473022,11.030498504639127,1.3783144950862152,1,4.0
262,danielle_pilot,TrialDigitSpan,2,2,3883.9992513656616,3888.874214887619,3890.307380437851,11.52318143844559,1.4331655502319336,1,4.0
263,danielle_pilot,TrialDigitSpan,2,2,3895.5643327236176,3900.4442734718323,3902.459882974625,11.565081357955933,2.015609502792813,1,4.0
264,danielle_pilot,TrialDigitSpan,2,2,3908.488762617111,3913.436529159546,3915.0841228961945,12.924429893493652,1.6475937366485596,1,4.0
265,danielle_pilot,TrialDigitSpan,2,2,3920.6233150959015,3925.514230966568,3927.1029818058014,12.134552478790283,1.5887508392333984,1,4.0
266,danielle_pilot,TrialSpatialSpan,2,2,3935.927434921265,3942.303331613541,3944.845533132553,15.304119825363614,2.5422015190119964,1,4.0
267,danielle_pilot,TrialSpatialSpan,0,0,3950.845643758774,3957.226576089859,3959.978218793869,14.9182088375087,2.7516427040100098,1,4.0
268,danielle_pilot,TrialSpatialSpan,1,1,3966.699247121811,3973.071264028549,3975.144689559937,15.85360336303711,2.073425531387784,1,4.0
269,danielle_pilot,TrialSpatialSpan,1,1,3980.788598775864,3987.1924710273743,3989.19810795784,14.08935165405319,2.0056369304656982,1,4.0
270,danielle_pilot,TrialSpatialSpan,1,1,3995.11229467392,4001.486248016357,4003.22559595108,14.32369589805603,1.7393479347229004,1,4.0
271,danielle_pilot,TrialSpatialSpan,2,2,4009.2564685344696,4015.631420373917,4017.917306184769,14.144173860549472,2.285885810852051,1,4.0
272,danielle_pilot,TrialSpatialSpan,0,0,4024.321181535721,4030.714083909989,4032.252968549728,15.06471300125122,1.5388846397390807,1,4.0
273,danielle_pilot,TrialSpatialSpan,0,0,4037.850999355316,4044.3436625003815,4046.88783121109,13.529817819595337,2.544168710708618,1,4.0
