,participant_id,block,type,response_time,accuracy,switch_type,occurence
159,clouds_pilot,3.0,TrialDigitSpan,2.532230000000254,1,none,3.0
160,clouds_pilot,3.0,TrialDigitSpan,1.9637509999997746,1,none,3.0
161,clouds_pilot,3.0,TrialDigitSpan,1.4002559999998994,1,none,3.0
162,clouds_pilot,3.0,TrialDigitSpan,1.5708019999997305,1,none,3.0
163,clouds_pilot,3.0,TrialDigitSpan,1.5079680000003464,1,none,3.0
164,clouds_pilot,3.0,TrialDigitSpan,2.6319650000000365,0,none,3.0
165,clouds_pilot,3.0,TrialSpatialRotation,1.9956640000000334,1,NONE-SR,1.0
166,clouds_pilot,3.0,TrialSpatialRotation,2.7306979999998475,0,none,1.0
167,clouds_pilot,3.0,TrialSpatialRotation,2.0026480000001357,1,none,1.0
168,clouds_pilot,3.0,TrialSpatialRotation,2.740672999999788,1,none,1.0
169,clouds_pilot,3.0,TrialSpatialRotation,2.2649439999995593,0,SS-SR,2.0
170,clouds_pilot,3.0,TrialSpatialRotation,2.9481190000001334,0,none,2.0
171,clouds_pilot,3.0,TrialSpatialRotation,2.3008489999997437,1,none,2.0
172,clouds_pilot,3.0,TrialSpatialRotation,2.866337999999814,1,none,2.0
173,clouds_pilot,3.0,TrialSpatialRotation,3.0,0,none,2.0
174,clouds_pilot,3.0,TrialSpatialRotation,2.1721919999995407,1,none,2.0
175,clouds_pilot,3.0,TrialSpatialRotation,2.6798360000002504,1,none,2.0
176,clouds_pilot,3.0,TrialSpatialRotation,1.9976599999999962,0,none,2.0
177,clouds_pilot,3.0,TrialSpatialRotation,1.737355000000207,1,DS-SR,3.0
178,clouds_pilot,3.0,TrialSpatialRotation,3.0,0,none,3.0
179,clouds_pilot,3.0,TrialSpatialRotation,1.916874000000007,1,none,3.0
180,clouds_pilot,3.0,TrialSpatialRotation,1.9707320000002255,1,none,3.0
181,clouds_pilot,3.0,TrialSpatialRotation,3.0,0,none,3.0
182,clouds_pilot,3.0,TrialSpatialRotation,2.247989999999845,1,none,3.0
183,clouds_pilot,3.0,TrialSpatialRotation,2.4205289999999877,0,none,3.0
184,clouds_pilot,3.0,TrialSpatialRotation,2.434494000000086,1,none,3.0
185,clouds_pilot,3.0,TrialSpatialRotation,2.5451960000000327,1,none,3.0
186,clouds_pilot,3.0,TrialSpatialSpan,3.0,0,SR-SS,1.0
187,clouds_pilot,3.0,TrialSpatialSpan,1.297530999999708,0,none,1.0
188,clouds_pilot,3.0,TrialSpatialSpan,1.8321040000005269,1,none,1.0
189,clouds_pilot,3.0,TrialSpatialSpan,2.2350249999999505,0,none,1.0
190,clouds_pilot,3.0,TrialSpatialSpan,1.5458670000002712,1,none,1.0
191,clouds_pilot,3.0,TrialSpatialSpan,1.5039790000000721,1,none,1.0
192,clouds_pilot,3.0,TrialSpatialSpan,1.5807740000000194,1,none,1.0
193,clouds_pilot,3.0,TrialSpatialSpan,3.0,0,DS-SS,2.0
194,clouds_pilot,3.0,TrialSpatialSpan,2.150253000000248,0,none,2.0
195,clouds_pilot,3.0,TrialSpatialSpan,2.2110899999997855,1,none,2.0
196,clouds_pilot,3.0,TrialSpatialSpan,1.9767150000002403,1,none,2.0
197,clouds_pilot,3.0,TrialSpatialSpan,2.3257840000001124,1,none,2.0
198,clouds_pilot,3.0,TrialSpatialSpan,2.2898780000000443,0,none,2.0
199,clouds_pilot,3.0,TrialSpatialSpan,2.792536999999811,0,none,2.0
200,clouds_pilot,3.0,TrialSpatialSpan,1.6914790000005269,1,none,2.0
201,clouds_pilot,3.0,TrialSpatialSpan,1.8640190000000985,1,none,2.0
202,clouds_pilot,3.0,TrialSpatialSpan,2.295861000000059,1,SR-SS,3.0
203,clouds_pilot,3.0,TrialSpatialSpan,2.0864230000001953,1,none,3.0
204,clouds_pilot,3.0,TrialSpatialSpan,2.133295999999973,1,none,3.0
205,clouds_pilot,3.0,TrialSpatialSpan,3.0,0,none,3.0
206,clouds_pilot,3.0,TrialSpatialSpan,2.001647999999932,1,none,3.0
207,clouds_pilot,3.0,TrialSpatialSpan,1.7184050000000752,1,none,3.0
208,clouds_pilot,3.0,TrialSpatialSpan,1.5418780000004517,1,none,3.0
209,clouds_pilot,3.0,TrialSpatialSpan,1.9039090000001124,1,DS-SS,4.0
210,clouds_pilot,3.0,TrialSpatialSpan,2.336750999999822,1,none,4.0
211,clouds_pilot,3.0,TrialSpatialSpan,1.2646199999999226,1,none,4.0
212,clouds_pilot,4.0,TrialDigitSpan,1.930837999999767,1,SS-DS,1.0
