,index_raw,auto_participant_id,participant_age,participant_gender,type,trial_type,trial_index,time_start,participant_ans,target_ans,accuracy,response_time,changed_shifted,switch_type,occurence,first_switch_rt
187,188,283.00000000000006_59779,20.0,Female,ts-trial-digit-span,ts-trial,330.0,1115114.0,1.0,1.0,1.0,1653.0,0.0,none,8.0,
188,189,283.00000000000006_59779,20.0,Female,ts-trial-digit-span,ts-trial,332.0,1120538.0,1.0,1.0,1.0,1755.0,0.0,none,8.0,
189,190,283.00000000000006_59779,20.0,Female,ts-trial-digit-span,ts-trial,334.0,1125414.0,1.0,0.0,,2134.0,0.0,none,8.0,
190,191,283.00000000000006_59779,20.0,Female,ts-trial-digit-span,ts-trial,336.0,1131110.0,1.0,1.0,1.0,1967.0,0.0,none,8.0,
2364,157,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,276.0,921558.795,2.0,2.0,1.0,2102.554999999935,1.0,SS-DS,8.0,
2365,158,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,278.0,927143.185,2.0,2.0,1.0,2082.679999999935,0.0,none,8.0,
2366,159,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,280.0,931963.6,,2.0,,,0.0,none,8.0,
2367,160,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,282.0,936767.385,2.0,1.0,,1010.2049999999581,0.0,none,8.0,
2368,161,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,284.0,941552.52,2.0,2.0,1.0,1903.4099999999162,0.0,none,8.0,
2369,162,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,286.0,946537.86,1.0,1.0,1.0,1154.5100000000093,0.0,none,8.0,
4262,190,316_38703,21.0,Female,ts-trial-digit-span,ts-trial,336.0,1115006.0,2.0,2.0,1.0,2012.0,1.0,SR-DS,8.0,
4263,191,316_38703,21.0,Female,ts-trial-digit-span,ts-trial,338.0,1120001.0,0.0,0.0,1.0,2051.0,0.0,none,8.0,
4264,192,316_38703,21.0,Female,ts-trial-digit-span,ts-trial,340.0,1124993.0,1.0,2.0,,2492.0,0.0,none,8.0,
4265,193,316_38703,21.0,Female,ts-trial-digit-span,ts-trial,342.0,1130626.0,1.0,1.0,1.0,1499.0,0.0,none,8.0,
4266,194,316_38703,21.0,Female,ts-trial-digit-span,ts-trial,344.0,1136096.0,1.0,1.0,1.0,1578.0,0.0,none,8.0,
4267,195,316_38703,21.0,Female,ts-trial-digit-span,ts-trial,346.0,1141098.0,0.0,0.0,1.0,2345.0,0.0,none,8.0,
4268,196,316_38703,21.0,Female,ts-trial-digit-span,ts-trial,348.0,1146790.0,1.0,1.0,1.0,2269.0,0.0,none,8.0,
4269,197,316_38703,21.0,Female,ts-trial-digit-span,ts-trial,350.0,1151591.0,2.0,2.0,1.0,1785.0,0.0,none,8.0,
3439,177,394_3084,20.0,female,ts-trial-digit-span,ts-trial,312.0,1006436.0,2.0,2.0,1.0,1733.0,1.0,SR-DS,8.0,
3440,178,394_3084,20.0,female,ts-trial-digit-span,ts-trial,314.0,1012098.0,2.0,2.0,1.0,1682.0,0.0,none,8.0,
3441,179,394_3084,20.0,female,ts-trial-digit-span,ts-trial,316.0,1017462.0,0.0,0.0,1.0,1722.0,0.0,none,8.0,
3442,180,394_3084,20.0,female,ts-trial-digit-span,ts-trial,318.0,1022823.0,0.0,0.0,1.0,2149.0,0.0,none,8.0,
3443,181,394_3084,20.0,female,ts-trial-digit-span,ts-trial,320.0,1028403.0,0.0,0.0,1.0,1751.0,0.0,none,8.0,
3444,182,394_3084,20.0,female,ts-trial-digit-span,ts-trial,322.0,1033505.0,2.0,2.0,1.0,1142.0,0.0,none,8.0,
3445,183,394_3084,20.0,female,ts-trial-digit-span,ts-trial,324.0,1039146.0,2.0,2.0,1.0,1593.0,0.0,none,8.0,
4840,147,452.40499999999884_3732,20.0,Female,ts-trial-digit-span,ts-trial,258.0,855486.085,2.0,2.0,1.0,1867.6399999998976,1.0,SS-DS,8.0,
4841,148,452.40499999999884_3732,20.0,Female,ts-trial-digit-span,ts-trial,260.0,860995.65,2.0,2.0,1.0,2121.9649999999674,0.0,none,8.0,
4842,149,452.40499999999884_3732,20.0,Female,ts-trial-digit-span,ts-trial,262.0,866043.235,1.0,1.0,1.0,2532.2850000000326,0.0,none,8.0,
4843,150,452.40499999999884_3732,20.0,Female,ts-trial-digit-span,ts-trial,264.0,871477.9,1.0,1.0,1.0,2199.9000000000233,0.0,none,8.0,
4844,151,452.40499999999884_3732,20.0,Female,ts-trial-digit-span,ts-trial,266.0,876510.335,2.0,2.0,1.0,2245.7850000000326,0.0,none,8.0,
4845,152,452.40499999999884_3732,20.0,Female,ts-trial-digit-span,ts-trial,268.0,881973.325,1.0,0.0,,2973.265000000014,0.0,none,8.0,
4475,195,4597.265000003972_15055,18.0,Female,ts-trial-digit-span,ts-trial,342.0,1175964.455,0.0,0.0,1.0,2348.320000000065,1.0,SS-DS,8.0,
4476,196,4597.265000003972_15055,18.0,Female,ts-trial-digit-span,ts-trial,344.0,1180852.18,1.0,2.0,,2828.4200000001583,0.0,none,8.0,
4477,197,4597.265000003972_15055,18.0,Female,ts-trial-digit-span,ts-trial,346.0,1186242.41,1.0,1.0,1.0,1917.9599999999627,0.0,none,8.0,
4478,198,4597.265000003972_15055,18.0,Female,ts-trial-digit-span,ts-trial,348.0,1191236.34,2.0,2.0,1.0,1605.1200000001118,0.0,none,8.0,
4479,199,4597.265000003972_15055,18.0,Female,ts-trial-digit-span,ts-trial,350.0,1196372.495,0.0,0.0,1.0,1906.530000000028,0.0,none,8.0,
4480,200,4597.265000003972_15055,18.0,Female,ts-trial-digit-span,ts-trial,352.0,1202142.205,0.0,0.0,1.0,1517.880000000121,0.0,none,8.0,
4481,201,4597.265000003972_15055,18.0,Female,ts-trial-digit-span,ts-trial,354.0,1207220.15,,1.0,,,0.0,none,8.0,
4482,202,4597.265000003972_15055,18.0,Female,ts-trial-digit-span,ts-trial,356.0,1212237.42,2.0,2.0,1.0,2202.1299999998882,0.0,none,8.0,
4483,203,4597.265000003972_15055,18.0,Female,ts-trial-digit-span,ts-trial,358.0,1217538.2,1.0,1.0,1.0,2271.195000000065,0.0,none,8.0,
1186,180,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,318.0,1064686.15,2.0,2.0,1.0,1335.030000000028,1.0,SS-DS,8.0,
1187,181,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,320.0,1069905.715,,1.0,,,0.0,none,8.0,
1189,182,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,322.0,1074861.7,2.0,2.0,1.0,2187.6700000001583,0.0,none,8.0,
1192,183,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,324.0,1080460.085,2.0,0.0,,2869.435000000056,0.0,none,8.0,
1194,184,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,326.0,1085551.955,1.0,1.0,1.0,1761.7099999999627,0.0,none,8.0,
1196,185,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,328.0,1091039.695,,0.0,,,0.0,none,8.0,
1198,186,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,330.0,1095992.735,2.0,2.0,1.0,1911.1750000000466,0.0,none,8.0,
1200,187,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,332.0,1100921.565,,0.0,,,0.0,none,8.0,
1202,188,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,334.0,1106050.255,1.0,2.0,,1664.3850000000093,0.0,none,8.0,
3001,156,550.7099999999809_41239,18.0,female,ts-trial-digit-span,ts-trial,274.0,967917.53,2.0,2.0,1.0,1658.4300000000512,1.0,SS-DS,8.0,
3002,157,550.7099999999809_41239,18.0,female,ts-trial-digit-span,ts-trial,276.0,973360.875,2.0,2.0,1.0,1914.259999999893,0.0,none,8.0,
3003,158,550.7099999999809_41239,18.0,female,ts-trial-digit-span,ts-trial,278.0,978273.525,1.0,1.0,1.0,1511.625,0.0,none,8.0,
3004,159,550.7099999999809_41239,18.0,female,ts-trial-digit-span,ts-trial,280.0,983919.355,0.0,1.0,,2618.2149999999674,0.0,none,8.0,
3005,160,550.7099999999809_41239,18.0,female,ts-trial-digit-span,ts-trial,282.0,988914.67,0.0,0.0,1.0,1574.079999999958,0.0,none,8.0,
3006,161,550.7099999999809_41239,18.0,female,ts-trial-digit-span,ts-trial,284.0,994667.78,1.0,1.0,1.0,2094.219999999972,0.0,none,8.0,
3217,160,569.4950000033714_22620,19.0,Female,ts-trial-digit-span,ts-trial,280.0,939175.475,0.0,0.0,1.0,2657.5650000000605,1.0,SS-DS,8.0,
3218,161,569.4950000033714_22620,19.0,Female,ts-trial-digit-span,ts-trial,282.0,943981.295,,1.0,,,0.0,none,8.0,
3219,162,569.4950000033714_22620,19.0,Female,ts-trial-digit-span,ts-trial,284.0,949344.78,2.0,1.0,,1693.4649999999674,0.0,none,8.0,
3220,163,569.4950000033714_22620,19.0,Female,ts-trial-digit-span,ts-trial,286.0,955027.765,2.0,2.0,1.0,2722.7449999999953,0.0,none,8.0,
3221,164,569.4950000033714_22620,19.0,Female,ts-trial-digit-span,ts-trial,288.0,960716.785,0.0,0.0,1.0,2632.4899999999907,0.0,none,8.0,
3222,165,569.4950000033714_22620,19.0,Female,ts-trial-digit-span,ts-trial,290.0,966179.045,1.0,1.0,1.0,2554.32500000007,0.0,none,8.0,
3223,166,569.4950000033714_22620,19.0,Female,ts-trial-digit-span,ts-trial,292.0,971810.2,1.0,0.0,,1877.375,0.0,none,8.0,
2196,198,611.2100000027567_97917,19.0,male,ts-trial-digit-span,ts-trial,348.0,1164247.815,2.0,1.0,,1271.8499999998603,1.0,SS-DS,8.0,
2197,199,611.2100000027567_97917,19.0,male,ts-trial-digit-span,ts-trial,350.0,1169592.0,2.0,1.0,,1493.6599999999162,0.0,none,8.0,
2198,200,611.2100000027567_97917,19.0,male,ts-trial-digit-span,ts-trial,352.0,1174804.66,1.0,1.0,1.0,1500.5,0.0,none,8.0,
2199,201,611.2100000027567_97917,19.0,male,ts-trial-digit-span,ts-trial,354.0,1180314.005,1.0,2.0,,2229.2999999998137,0.0,none,8.0,
2200,202,611.2100000027567_97917,19.0,male,ts-trial-digit-span,ts-trial,356.0,1185371.89,2.0,0.0,,2136.1650000000373,0.0,none,8.0,
2201,203,611.2100000027567_97917,19.0,male,ts-trial-digit-span,ts-trial,358.0,1190518.285,0.0,0.0,1.0,1437.464999999851,0.0,none,8.0,
2202,204,611.2100000027567_97917,19.0,male,ts-trial-digit-span,ts-trial,360.0,1196014.2,2.0,2.0,1.0,1648.1599999999162,0.0,none,8.0,
4684,196,755.2750000031665_40766,19.0,Female,ts-trial-digit-span,ts-trial,344.0,1161804.26,1.0,2.0,,844.1850000000559,1.0,SS-DS,8.0,
4685,197,755.2750000031665_40766,19.0,Female,ts-trial-digit-span,ts-trial,346.0,1167428.93,0.0,0.0,1.0,2387.1699999999255,0.0,none,8.0,
4686,198,755.2750000031665_40766,19.0,Female,ts-trial-digit-span,ts-trial,348.0,1172530.795,2.0,2.0,1.0,1594.6650000000373,0.0,none,8.0,
4687,199,755.2750000031665_40766,19.0,Female,ts-trial-digit-span,ts-trial,350.0,1177682.915,1.0,1.0,1.0,2358.0449999999255,0.0,none,8.0,
4688,200,755.2750000031665_40766,19.0,Female,ts-trial-digit-span,ts-trial,352.0,1183321.625,0.0,0.0,1.0,1675.094999999972,0.0,none,8.0,
4689,201,755.2750000031665_40766,19.0,Female,ts-trial-digit-span,ts-trial,354.0,1188361.695,2.0,2.0,1.0,1441.2700000000186,0.0,none,8.0,
560,180,831.5449999936391_42874,21.0,female,ts-trial-digit-span,ts-trial,316.0,1088665.025,1.0,1.0,1.0,1762.4199999999255,1.0,SR-DS,8.0,
563,181,831.5449999936391_42874,21.0,female,ts-trial-digit-span,ts-trial,318.0,1093609.63,2.0,2.0,1.0,2057.679999999935,0.0,none,8.0,
565,182,831.5449999936391_42874,21.0,female,ts-trial-digit-span,ts-trial,320.0,1098546.69,0.0,0.0,1.0,2217.5200000000186,0.0,none,8.0,
568,183,831.5449999936391_42874,21.0,female,ts-trial-digit-span,ts-trial,322.0,1103716.09,1.0,2.0,,2370.3249999999534,0.0,none,8.0,
571,184,831.5449999936391_42874,21.0,female,ts-trial-digit-span,ts-trial,324.0,1108604.915,0.0,0.0,1.0,2197.4550000000745,0.0,none,8.0,
574,185,831.5449999936391_42874,21.0,female,ts-trial-digit-span,ts-trial,326.0,1113899.385,1.0,1.0,1.0,2625.4550000000745,0.0,none,8.0,
577,186,831.5449999936391_42874,21.0,female,ts-trial-digit-span,ts-trial,328.0,1119480.23,1.0,2.0,,2666.1049999999814,0.0,none,8.0,
1632,179,961_63147,19.0,Female,ts-trial-digit-span,ts-trial,314.0,1089684.0,0.0,2.0,,2804.0,1.0,SS-DS,8.0,
1633,180,961_63147,19.0,Female,ts-trial-digit-span,ts-trial,316.0,1094527.0,,1.0,,,0.0,none,8.0,
1634,181,961_63147,19.0,Female,ts-trial-digit-span,ts-trial,318.0,1099736.0,2.0,1.0,,2472.0,0.0,none,8.0,
1635,182,961_63147,19.0,Female,ts-trial-digit-span,ts-trial,320.0,1105365.0,0.0,0.0,1.0,2243.0,0.0,none,8.0,
1636,183,961_63147,19.0,Female,ts-trial-digit-span,ts-trial,322.0,1111028.0,2.0,2.0,1.0,2325.0,0.0,none,8.0,
1637,184,961_63147,19.0,Female,ts-trial-digit-span,ts-trial,324.0,1116746.0,,1.0,,,0.0,none,8.0,
1638,185,961_63147,19.0,Female,ts-trial-digit-span,ts-trial,326.0,1121826.0,1.0,1.0,1.0,2348.0,0.0,none,8.0,
1639,186,961_63147,19.0,Female,ts-trial-digit-span,ts-trial,328.0,1127136.0,1.0,1.0,1.0,2905.0,0.0,none,8.0,
1640,187,961_63147,19.0,Female,ts-trial-digit-span,ts-trial,330.0,1132156.0,2.0,2.0,1.0,2183.0,0.0,none,8.0,1863.890000000014
1433,187,1152.5099999271333_59120,20.0,Female,ts-trial-digit-span,ts-trial,328.0,1071720.08,1.0,1.0,1.0,974.0500000000466,1.0,SR-DS,9.0,
1434,188,1152.5099999271333_59120,20.0,Female,ts-trial-digit-span,ts-trial,330.0,1076932.485,0.0,0.0,1.0,782.1450000000186,0.0,none,9.0,
1435,189,1152.5099999271333_59120,20.0,Female,ts-trial-digit-span,ts-trial,332.0,1081727.635,2.0,2.0,1.0,1525.880000000121,0.0,none,9.0,
1436,190,1152.5099999271333_59120,20.0,Female,ts-trial-digit-span,ts-trial,334.0,1087085.01,1.0,1.0,1.0,915.4199999999255,0.0,none,9.0,
1437,191,1152.5099999271333_59120,20.0,Female,ts-trial-digit-span,ts-trial,336.0,1092064.625,2.0,2.0,1.0,1219.8649999999907,0.0,none,9.0,
1438,192,1152.5099999271333_59120,20.0,Female,ts-trial-digit-span,ts-trial,338.0,1097006.51,2.0,2.0,1.0,1177.5549999999348,0.0,none,9.0,
1439,193,1152.5099999271333_59120,20.0,Female,ts-trial-digit-span,ts-trial,340.0,1102532.685,0.0,0.0,1.0,1150.8100000000559,0.0,none,9.0,
3894,210,1168.1700000001456_40690,20.0,Male,ts-trial-digit-span,ts-trial,370.0,1252407.3,2.0,2.0,1.0,1541.8649999999907,1.0,SR-DS,9.0,
3895,211,1168.1700000001456_40690,20.0,Male,ts-trial-digit-span,ts-trial,372.0,1257549.33,0.0,0.0,1.0,2396.5250000001397,0.0,none,9.0,
3896,212,1168.1700000001456_40690,20.0,Male,ts-trial-digit-span,ts-trial,374.0,1262397.375,0.0,0.0,1.0,2926.469999999972,0.0,none,9.0,
2809,178,1273.4650000929832_33389,22.0,female,ts-trial-digit-span,ts-trial,314.0,1267385.52,0.0,0.0,1.0,1476.4899999999907,1.0,SS-DS,9.0,
2810,179,1273.4650000929832_33389,22.0,female,ts-trial-digit-span,ts-trial,316.0,1272380.275,0.0,0.0,1.0,1025.030000000028,0.0,none,9.0,
2811,180,1273.4650000929832_33389,22.0,female,ts-trial-digit-span,ts-trial,318.0,1277842.145,1.0,1.0,1.0,968.6899999999441,0.0,none,9.0,
2812,181,1273.4650000929832_33389,22.0,female,ts-trial-digit-span,ts-trial,320.0,1283075.145,1.0,1.0,1.0,1047.4300000001676,0.0,none,9.0,
2813,182,1273.4650000929832_33389,22.0,female,ts-trial-digit-span,ts-trial,322.0,1288360.195,1.0,1.0,1.0,1425.714999999851,0.0,none,9.0,
2814,183,1273.4650000929832_33389,22.0,female,ts-trial-digit-span,ts-trial,324.0,1293355.425,2.0,2.0,1.0,1755.25,0.0,none,9.0,
815,208,1718.75_45854,19.0,Female,ts-trial-digit-span,ts-trial,366.0,1221279.065,2.0,2.0,1.0,2050.034999999916,1.0,SS-DS,9.0,
816,209,1718.75_45854,19.0,Female,ts-trial-digit-span,ts-trial,368.0,1226438.86,2.0,2.0,1.0,1233.0200000000186,0.0,none,9.0,
817,210,1718.75_45854,19.0,Female,ts-trial-digit-span,ts-trial,370.0,1231327.79,0.0,1.0,,1849.035000000149,0.0,none,9.0,
1193,193,1975.4950000206009_98708,24.0,Female,ts-trial-digit-span,ts-trial,340.0,1218255.575,2.0,1.0,,2895.344999999972,1.0,SR-DS,9.0,
1195,194,1975.4950000206009_98708,24.0,Female,ts-trial-digit-span,ts-trial,342.0,1223251.29,0.0,0.0,1.0,1620.969999999972,0.0,none,9.0,
1197,195,1975.4950000206009_98708,24.0,Female,ts-trial-digit-span,ts-trial,344.0,1228278.255,1.0,2.0,,2680.6200000001118,0.0,none,9.0,
1199,196,1975.4950000206009_98708,24.0,Female,ts-trial-digit-span,ts-trial,346.0,1233175.59,1.0,0.0,,2075.5049999998882,0.0,none,9.0,
1201,197,1975.4950000206009_98708,24.0,Female,ts-trial-digit-span,ts-trial,348.0,1237998.05,,2.0,,,0.0,none,9.0,
1203,198,1975.4950000206009_98708,24.0,Female,ts-trial-digit-span,ts-trial,350.0,1242810.14,2.0,0.0,,1439.4499999999534,0.0,none,9.0,
1205,199,1975.4950000206009_98708,24.0,Female,ts-trial-digit-span,ts-trial,352.0,1247864.625,2.0,1.0,,2569.590000000084,0.0,none,9.0,
3646,172,217_86855,20.0,Female,ts-trial-digit-span,ts-trial,302.0,986715.0,,2.0,,,1.0,SR-DS,9.0,
3647,173,217_86855,20.0,Female,ts-trial-digit-span,ts-trial,304.0,991717.0,1.0,2.0,,923.0,0.0,none,9.0,
3648,174,217_86855,20.0,Female,ts-trial-digit-span,ts-trial,306.0,997308.0,2.0,2.0,1.0,1861.0,0.0,none,9.0,
3649,175,217_86855,20.0,Female,ts-trial-digit-span,ts-trial,308.0,1002707.0,2.0,2.0,1.0,2050.0,0.0,none,9.0,
3650,176,217_86855,20.0,Female,ts-trial-digit-span,ts-trial,310.0,1007646.0,0.0,0.0,1.0,1526.0,0.0,none,9.0,
3651,177,217_86855,20.0,Female,ts-trial-digit-span,ts-trial,312.0,1012987.0,0.0,1.0,,2169.0,0.0,none,9.0,
3652,178,217_86855,20.0,Female,ts-trial-digit-span,ts-trial,314.0,1018375.0,1.0,1.0,1.0,2400.0,0.0,none,9.0,
3653,179,217_86855,20.0,Female,ts-trial-digit-span,ts-trial,316.0,1023434.0,0.0,0.0,1.0,2277.0,0.0,none,9.0,
3654,180,217_86855,20.0,Female,ts-trial-digit-span,ts-trial,318.0,1028716.0,2.0,2.0,1.0,2175.0,0.0,none,9.0,
4055,159,232_72278,19.0,Female,ts-trial-digit-span,ts-trial,280.0,930412.0,1.0,0.0,,1293.0,1.0,SS-DS,9.0,
4056,160,232_72278,19.0,Female,ts-trial-digit-span,ts-trial,282.0,935451.0,1.0,0.0,,344.0,0.0,none,9.0,
4057,161,232_72278,19.0,Female,ts-trial-digit-span,ts-trial,284.0,941241.0,2.0,0.0,,835.0,0.0,none,9.0,
4058,162,232_72278,19.0,Female,ts-trial-digit-span,ts-trial,286.0,946639.0,0.0,0.0,1.0,1015.0,0.0,none,9.0,
4059,163,232_72278,19.0,Female,ts-trial-digit-span,ts-trial,288.0,952281.0,1.0,1.0,1.0,1085.0,0.0,none,9.0,
4060,164,232_72278,19.0,Female,ts-trial-digit-span,ts-trial,290.0,957531.0,1.0,1.0,1.0,803.0,0.0,none,9.0,
4061,165,232_72278,19.0,Female,ts-trial-digit-span,ts-trial,292.0,962390.0,1.0,2.0,,1598.0,0.0,none,9.0,
4062,166,232_72278,19.0,Female,ts-trial-digit-span,ts-trial,294.0,968214.0,0.0,1.0,,1197.0,0.0,none,9.0,
4063,167,232_72278,19.0,Female,ts-trial-digit-span,ts-trial,296.0,973221.0,2.0,0.0,,1071.0,0.0,none,9.0,
578,167,251.67000001238193_90175,20.0,Female,ts-trial-digit-span,ts-trial,292.0,1009643.46,1.0,1.0,1.0,2010.5999999999767,1.0,SS-DS,9.0,
581,168,251.67000001238193_90175,20.0,Female,ts-trial-digit-span,ts-trial,294.0,1014993.11,1.0,2.0,,2706.840000000084,0.0,none,9.0,
584,169,251.67000001238193_90175,20.0,Female,ts-trial-digit-span,ts-trial,296.0,1019871.285,2.0,0.0,,2351.319999999949,0.0,none,9.0,
586,170,251.67000001238193_90175,20.0,Female,ts-trial-digit-span,ts-trial,298.0,1024714.285,2.0,2.0,1.0,2518.1849999999395,0.0,none,9.0,
589,171,251.67000001238193_90175,20.0,Female,ts-trial-digit-span,ts-trial,300.0,1029993.125,,1.0,,,0.0,none,9.0,
592,172,251.67000001238193_90175,20.0,Female,ts-trial-digit-span,ts-trial,302.0,1034776.88,0.0,0.0,1.0,1713.0500000000466,0.0,none,9.0,
595,173,251.67000001238193_90175,20.0,Female,ts-trial-digit-span,ts-trial,304.0,1040174.905,2.0,0.0,,2342.4000000000233,0.0,none,9.0,
597,174,251.67000001238193_90175,20.0,Female,ts-trial-digit-span,ts-trial,306.0,1045209.445,1.0,2.0,,2116.3649999998743,0.0,none,9.0,
599,175,251.67000001238193_90175,20.0,Female,ts-trial-digit-span,ts-trial,308.0,1050680.585,1.0,1.0,1.0,1958.9399999999441,0.0,none,9.0,
2595,178,268.8400000006368_67932,20.0,female,ts-trial-digit-span,ts-trial,314.0,1006181.235,1.0,0.0,,1308.0249999999069,1.0,SS-DS,9.0,
2596,179,268.8400000006368_67932,20.0,female,ts-trial-digit-span,ts-trial,316.0,1011164.555,1.0,0.0,,1820.0550000000512,0.0,none,9.0,
2597,180,268.8400000006368_67932,20.0,female,ts-trial-digit-span,ts-trial,318.0,1016608.06,1.0,1.0,1.0,731.8649999999907,0.0,none,9.0,
2598,181,268.8400000006368_67932,20.0,female,ts-trial-digit-span,ts-trial,320.0,1021840.31,0.0,1.0,,1925.0050000000047,0.0,none,9.0,
2599,182,268.8400000006368_67932,20.0,female,ts-trial-digit-span,ts-trial,322.0,1027120.84,1.0,1.0,1.0,1966.905000000028,0.0,none,9.0,
2600,183,268.8400000006368_67932,20.0,female,ts-trial-digit-span,ts-trial,324.0,1032105.33,2.0,2.0,1.0,1435.8999999999069,0.0,none,9.0,
2379,172,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,302.0,1001794.83,2.0,2.0,1.0,1337.3950000000186,1.0,SR-DS,9.0,
2380,173,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,304.0,1006801.86,2.0,2.0,1.0,1447.9350000000559,0.0,none,9.0,
2381,174,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,306.0,1012403.665,,2.0,,,0.0,none,9.0,
2382,175,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,308.0,1017809.875,2.0,2.0,1.0,1307.484999999986,0.0,none,9.0,
2383,176,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,310.0,1022759.32,0.0,0.0,1.0,1422.1350000000093,0.0,none,9.0,
2384,177,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,312.0,1028109.135,1.0,1.0,1.0,1752.1999999999534,0.0,none,9.0,
2385,178,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,314.0,1033504.945,1.0,1.0,1.0,2476.5599999999395,0.0,none,9.0,
2386,179,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,316.0,1038572.05,0.0,0.0,1.0,1282.7850000000326,0.0,none,9.0,
2387,180,293.7149999997928_80595,20.0,Female,ts-trial-digit-span,ts-trial,318.0,1043859.475,2.0,2.0,1.0,1388.2399999999907,0.0,none,9.0,
4278,206,316_38703,21.0,Female,ts-trial-digit-span,ts-trial,364.0,1200017.0,2.0,2.0,1.0,1807.0,1.0,SR-DS,9.0,
4279,207,316_38703,21.0,Female,ts-trial-digit-span,ts-trial,366.0,1205654.0,1.0,1.0,1.0,1592.0,0.0,none,9.0,
4280,208,316_38703,21.0,Female,ts-trial-digit-span,ts-trial,368.0,1210991.0,2.0,2.0,1.0,1552.0,0.0,none,9.0,
4881,188,452.40499999999884_3732,20.0,Female,ts-trial-digit-span,ts-trial,330.0,1095392.48,0.0,0.0,1.0,1466.2250000000931,1.0,SR-DS,9.0,
4882,189,452.40499999999884_3732,20.0,Female,ts-trial-digit-span,ts-trial,332.0,1100565.46,2.0,1.0,,2466.8199999998324,0.0,none,9.0,
4883,190,452.40499999999884_3732,20.0,Female,ts-trial-digit-span,ts-trial,334.0,1105531.425,0.0,2.0,,2332.155000000028,0.0,none,9.0,
4884,191,452.40499999999884_3732,20.0,Female,ts-trial-digit-span,ts-trial,336.0,1110838.195,2.0,0.0,,1796.5249999999069,0.0,none,9.0,
4885,192,452.40499999999884_3732,20.0,Female,ts-trial-digit-span,ts-trial,338.0,1116459.805,1.0,1.0,1.0,2807.0800000000745,0.0,none,9.0,
4886,193,452.40499999999884_3732,20.0,Female,ts-trial-digit-span,ts-trial,340.0,1121997.355,2.0,2.0,1.0,1507.3149999999441,0.0,none,9.0,
1235,205,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,362.0,1205898.615,2.0,0.0,,2622.965000000084,1.0,SR-DS,9.0,
1236,206,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,364.0,1211494.605,0.0,0.0,1.0,1970.1650000000373,0.0,none,9.0,
1237,207,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,366.0,1217170.49,2.0,2.0,1.0,2305.8250000001863,0.0,none,9.0,
1238,208,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,368.0,1222342.225,0.0,0.0,1.0,1718.9750000000931,0.0,none,9.0,
1239,209,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,370.0,1227432.385,0.0,0.0,1.0,1930.755000000121,0.0,none,9.0,
1240,210,462.85000001080334_70250,21.0,Female,ts-trial-digit-span,ts-trial,372.0,1232303.08,1.0,2.0,,1638.5449999999255,0.0,none,9.0,
