,type,occurence,index_raw,participant_id,participant_age,participant_gender,time_start,participant_ans,target_ans,response_time,changed_shifted,switch_type,first_switch_rt,accuracy
548,TrialDigitSpan,4,226,pete_pilot,31,m,3477.8353770000003,1,1,1.193376,,none,,1
549,TrialDigitSpan,4,227,pete_pilot,31,m,3490.252711,2,2,1.689871,,none,,1
550,TrialDigitSpan,4,228,pete_pilot,31,m,3503.65764,0,0,1.026224,,none,,1
551,TrialDigitSpan,4,229,pete_pilot,31,m,3516.235198,1,1,1.594114,,none,,1
552,TrialDigitSpan,4,201,rahul_pilot,20,m,3231.4435,0,0,1.487537,1.0,none,,1
553,TrialDigitSpan,4,202,rahul_pilot,20,m,3244.6986079999997,1,1,1.946304,,none,,1
554,TrialDigitSpan,4,203,rahul_pilot,20,m,3258.542996,1,1,1.7250900000000002,,none,,1
555,TrialDigitSpan,4,204,rahul_pilot,20,m,3272.128922,1,1,2.03757,,none,,1
556,TrialDigitSpan,4,205,rahul_pilot,20,m,3286.9642910000002,0,0,1.6611060000000002,,none,,1
557,TrialDigitSpan,4,206,rahul_pilot,20,m,3300.7595539999998,2,2,1.971602,,none,,1
558,TrialDigitSpan,4,207,rahul_pilot,20,m,3315.510129,0,0,1.272736,,none,,1
559,TrialDigitSpan,4,208,rahul_pilot,20,m,3328.371405,1,2,1.9363860000000002,,none,,0
560,TrialDigitSpan,4,209,rahul_pilot,20,m,3342.8635679999998,1,1,1.856065,,none,,1
561,TrialDigitSpan,4,210,rahul_pilot,20,m,3356.9772359999997,2,2,2.545474,,none,,1
562,TrialDigitSpan,4,211,rahul_pilot,20,m,3372.6999530000003,-1,0,,,none,,0
563,TrialDigitSpan,4,212,rahul_pilot,20,m,3382.782156,-1,1,,,none,,0
564,TrialDigitSpan,4,213,rahul_pilot,20,m,3393.0920189999997,1,2,2.604994,,none,,0
565,TrialDigitSpan,4,214,rahul_pilot,20,m,3408.679825,2,2,2.055921,,none,,1
566,TrialDigitSpan,4,215,rahul_pilot,20,m,3422.878835,0,0,1.306001,,none,,1
567,TrialDigitSpan,4,216,rahul_pilot,20,m,3435.848746,2,2,1.9626740000000003,,none,,1
568,TrialDigitSpan,4,217,rahul_pilot,20,m,3449.7149340000005,2,2,1.880339,,none,2.221091,1
569,TrialSpatialRotation,0,1,aan_pilot,20,f,18.07625794,1,1,2.19380784,,none,,1
570,TrialSpatialRotation,0,70,dan_pilot,24,m,1072.9678509999999,2,2,2.229523,,none,,1
571,TrialSpatialRotation,0,41,gus_pilot,26,m,582.680392,-1,2,,,none,,0
572,TrialSpatialRotation,0,35,hazel_pilot,25,f,509.892575,1,2,2.0301294999999997,,none,,0
573,TrialSpatialRotation,0,41,henry_pilot,26,m,581.643357,0,1,2.6491384,,none,,0
574,TrialSpatialRotation,0,19,jess_pilot,21,f,267.3240552,1,0,2.6783672000000003,,none,,0
575,TrialSpatialRotation,0,1,pete_pilot,31,m,11.95066071,2,0,1.47212959,,none,,0
576,TrialSpatialRotation,0,21,rahul_pilot,20,m,287.8067784,2,2,2.8236988,,none,2.19380784,1
577,TrialSpatialRotation,1,2,aan_pilot,20,f,32.58028555,1,2,2.58812856,1.0,none,,0
578,TrialSpatialRotation,1,3,aan_pilot,20,f,47.63757515,2,2,1.72260999,,none,,1
579,TrialSpatialRotation,1,4,aan_pilot,20,f,61.62824726,0,0,1.89971304,,none,,1
580,TrialSpatialRotation,1,5,aan_pilot,20,f,75.81435466,1,1,2.48000026,,none,,1
581,TrialSpatialRotation,1,6,aan_pilot,20,f,91.10817385,0,0,2.32029032,,none,,1
582,TrialSpatialRotation,1,7,aan_pilot,20,f,106.35522560000001,1,1,0.9319841999999998,,none,,1
583,TrialSpatialRotation,1,8,aan_pilot,20,f,118.85592460000001,0,0,2.8738243,,none,,1
584,TrialSpatialRotation,1,9,aan_pilot,20,f,135.2249396,2,0,2.7488341,,none,,0
585,TrialSpatialRotation,1,10,aan_pilot,20,f,151.14721269999998,1,1,1.9869778000000002,,none,,1
586,TrialSpatialRotation,1,11,aan_pilot,20,f,165.16516830000003,0,0,2.4636355,,none,,1
587,TrialSpatialRotation,1,12,aan_pilot,20,f,180.817497,2,2,2.6139226000000004,,none,,1
588,TrialSpatialRotation,1,13,aan_pilot,20,f,196.80900259999999,0,2,2.8847382,,none,,0
589,TrialSpatialRotation,1,14,aan_pilot,20,f,212.55949569999999,0,1,2.867378,,none,,0
590,TrialSpatialRotation,1,15,aan_pilot,20,f,228.477639,2,2,2.8292131,,none,,1
591,TrialSpatialRotation,1,16,aan_pilot,20,f,244.83275890000002,0,0,2.3242576,,none,,1
592,TrialSpatialRotation,1,17,aan_pilot,20,f,260.1676025,1,1,2.4611552000000003,,none,,1
593,TrialSpatialRotation,1,18,aan_pilot,20,f,275.7172174,1,0,2.0112832,,none,,0
594,TrialSpatialRotation,1,51,aan_pilot,20,f,752.8041713,0,1,1.9745783,,none,,0
595,TrialSpatialRotation,1,71,dan_pilot,24,m,1087.370691,1,1,1.878354,1.0,none,,1
596,TrialSpatialRotation,1,72,dan_pilot,24,m,1100.942343,0,0,1.5941450000000001,,none,,1
597,TrialSpatialRotation,1,73,dan_pilot,24,m,1114.705362,1,1,1.4632020000000001,,none,,1
598,TrialSpatialRotation,1,74,dan_pilot,24,m,1127.945606,0,1,1.482049,,none,,0
599,TrialSpatialRotation,1,75,dan_pilot,24,m,1141.654566,1,2,1.6621299999999999,,none,,0
600,TrialSpatialRotation,1,76,dan_pilot,24,m,1155.9790480000001,2,2,2.1605790000000002,,none,,1
601,TrialSpatialRotation,1,77,dan_pilot,24,m,1170.814461,1,1,2.4661150000000003,,none,,1
602,TrialSpatialRotation,1,78,dan_pilot,24,m,1186.208826,2,2,2.1005599999999998,,none,,1
603,TrialSpatialRotation,1,79,dan_pilot,24,m,1201.142409,0,1,1.6313469999999999,,none,,0
604,TrialSpatialRotation,1,80,dan_pilot,24,m,1214.4744150000001,2,1,2.161075,,none,,0
605,TrialSpatialRotation,1,81,dan_pilot,24,m,1229.4387390000002,1,1,1.4894889999999998,,none,,1
606,TrialSpatialRotation,1,82,dan_pilot,24,m,1242.97212,1,1,1.513794,,none,,1
607,TrialSpatialRotation,1,83,dan_pilot,24,m,1256.284975,0,1,1.958706,,none,,0
608,TrialSpatialRotation,1,84,dan_pilot,24,m,1270.0866800000001,1,1,2.1084959999999997,,none,,1
609,TrialSpatialRotation,1,85,dan_pilot,24,m,1284.831283,1,1,1.957713,,none,,1
610,TrialSpatialRotation,1,86,dan_pilot,24,m,1299.402326,0,0,2.297971,,none,,1
611,TrialSpatialRotation,1,87,dan_pilot,24,m,1313.789833,0,1,2.118418,,none,,0
612,TrialSpatialRotation,1,105,dan_pilot,24,m,1566.8543339999999,0,1,1.5847229999999999,,none,,0
613,TrialSpatialRotation,1,42,gus_pilot,26,m,592.8644919,-1,1,,1.0,none,,0
614,TrialSpatialRotation,1,43,gus_pilot,26,m,603.1917176,0,0,1.9830098000000003,,none,,1
615,TrialSpatialRotation,1,44,gus_pilot,26,m,618.6456037,1,0,1.9482253,,none,,0
616,TrialSpatialRotation,1,45,gus_pilot,26,m,633.0471463,0,2,2.0960973999999997,,none,,0
617,TrialSpatialRotation,1,46,gus_pilot,26,m,648.688571,0,0,1.9959063999999997,,none,,1
618,TrialSpatialRotation,1,47,gus_pilot,26,m,663.5281892,-1,1,,,none,,0
619,TrialSpatialRotation,1,48,gus_pilot,26,m,674.1450782000001,2,2,2.8807705,,none,,1
620,TrialSpatialRotation,1,49,gus_pilot,26,m,691.3668363,1,1,1.7836172,,none,,1
621,TrialSpatialRotation,1,50,gus_pilot,26,m,706.0146866,2,2,1.331291,,none,,1
622,TrialSpatialRotation,1,51,gus_pilot,26,m,719.73137,1,1,1.9383689999999998,,none,,1
623,TrialSpatialRotation,1,52,gus_pilot,26,m,734.1577711,-1,1,,,none,,0
624,TrialSpatialRotation,1,53,gus_pilot,26,m,744.5574536,1,1,2.3718738,,none,,1
625,TrialSpatialRotation,1,54,gus_pilot,26,m,759.8317377999999,2,2,1.9969075,,none,,1
626,TrialSpatialRotation,1,55,gus_pilot,26,m,774.4195123,0,0,1.7141798,,none,,1
627,TrialSpatialRotation,1,56,gus_pilot,26,m,789.0698717,0,0,1.3535829,,none,,1
628,TrialSpatialRotation,1,57,gus_pilot,26,m,802.3552611,2,2,1.4180646000000001,,none,,1
629,TrialSpatialRotation,1,92,gus_pilot,26,m,1434.0113099999999,0,0,2.159585,,none,,1
630,TrialSpatialRotation,1,36,hazel_pilot,25,f,524.0310668999999,2,1,2.301939,1.0,none,,0
631,TrialSpatialRotation,1,37,hazel_pilot,25,f,539.2810946000001,1,1,1.5916655,,none,,1
632,TrialSpatialRotation,1,38,hazel_pilot,25,f,552.848702,0,0,2.3659225,,none,,1
633,TrialSpatialRotation,1,39,hazel_pilot,25,f,567.6255355000001,1,0,2.2543232000000004,,none,,0
634,TrialSpatialRotation,1,40,hazel_pilot,25,f,582.521924,0,0,2.1576013,,none,,1
635,TrialSpatialRotation,1,41,hazel_pilot,25,f,597.3617551,-1,0,,,none,,0
636,TrialSpatialRotation,1,42,hazel_pilot,25,f,607.3125243,0,1,1.9086098999999999,,none,,0
637,TrialSpatialRotation,1,43,hazel_pilot,25,f,621.7877938999999,2,2,2.0117781000000003,,none,,1
638,TrialSpatialRotation,1,44,hazel_pilot,25,f,636.5735726,0,2,2.3882417,,none,,0
639,TrialSpatialRotation,1,45,hazel_pilot,25,f,651.7913553999999,0,0,2.3217762000000004,,none,,1
640,TrialSpatialRotation,1,46,hazel_pilot,25,f,666.4898317000001,1,1,2.0946107,,none,,1
641,TrialSpatialRotation,1,47,hazel_pilot,25,f,681.4616661,2,2,1.8823233,,none,,1
642,TrialSpatialRotation,1,48,hazel_pilot,25,f,695.4284863,2,2,1.5549624,,none,,1
643,TrialSpatialRotation,1,49,hazel_pilot,25,f,709.3011327,0,0,2.186867,,none,,1
644,TrialSpatialRotation,1,50,hazel_pilot,25,f,724.512079,2,2,1.7846093,,none,,1
645,TrialSpatialRotation,1,51,hazel_pilot,25,f,738.7294359,2,2,1.6139842,,none,,1
646,TrialSpatialRotation,1,52,hazel_pilot,25,f,752.6621122,2,2,1.2970407,,none,,1
647,TrialSpatialRotation,1,89,hazel_pilot,25,f,1393.304327,1,1,2.132307,,none,,1
648,TrialSpatialRotation,1,42,henry_pilot,26,m,597.5138787999999,-1,0,,1.0,none,,0
649,TrialSpatialRotation,1,43,henry_pilot,26,m,607.6977596,2,1,2.6923217999999998,,none,,0
650,TrialSpatialRotation,1,44,henry_pilot,26,m,623.7042537000001,1,1,1.7394730999999999,,none,,1
651,TrialSpatialRotation,1,45,henry_pilot,26,m,637.7370352999999,1,1,1.8485613,,none,,1
652,TrialSpatialRotation,1,46,henry_pilot,26,m,651.8298998,2,2,1.458241,,none,,1
653,TrialSpatialRotation,1,47,henry_pilot,26,m,665.0915329,2,2,1.7850724999999998,,none,,1
654,TrialSpatialRotation,1,48,henry_pilot,26,m,679.2701302,1,0,2.445282,,none,,0
655,TrialSpatialRotation,1,49,henry_pilot,26,m,694.9744954,1,1,2.5474565,,none,,1
656,TrialSpatialRotation,1,50,henry_pilot,26,m,710.4323916000001,1,1,2.1714900000000004,,none,,1
657,TrialSpatialRotation,1,51,henry_pilot,26,m,724.9686333999999,1,1,2.7151063,,none,,1
658,TrialSpatialRotation,1,52,henry_pilot,26,m,740.3729341,-1,2,,,none,,0
659,TrialSpatialRotation,1,53,henry_pilot,26,m,750.6123986,2,2,1.8347049,,none,,1
660,TrialSpatialRotation,1,54,henry_pilot,26,m,764.8437085,0,0,1.8495851000000003,,none,,1
661,TrialSpatialRotation,1,55,henry_pilot,26,m,778.4460299,2,2,1.6045625,,none,,1
662,TrialSpatialRotation,1,56,henry_pilot,26,m,791.8331057999999,0,0,2.0469934,,none,,1
663,TrialSpatialRotation,1,74,henry_pilot,26,m,1152.4149830000001,2,2,1.947297,,none,,1
664,TrialSpatialRotation,1,20,jess_pilot,21,f,283.42602989999995,0,0,2.1828964,1.0,none,,1
665,TrialSpatialRotation,1,21,jess_pilot,21,f,298.9166512,1,2,2.3773596,,none,,0
666,TrialSpatialRotation,1,22,jess_pilot,21,f,314.3845389,0,0,2.3376115,,none,,1
667,TrialSpatialRotation,1,23,jess_pilot,21,f,330.53066129999996,2,2,2.6719142999999996,,none,,1
668,TrialSpatialRotation,1,24,jess_pilot,21,f,346.42893530000003,2,2,2.5836639,,none,,1
669,TrialSpatialRotation,1,25,jess_pilot,21,f,362.6640155,0,0,2.8748104,,none,,1
670,TrialSpatialRotation,1,26,jess_pilot,21,f,379.2626164,2,2,2.1729748,,none,,1
671,TrialSpatialRotation,1,27,jess_pilot,21,f,394.8058794,1,1,2.2692002999999996,,none,,1
672,TrialSpatialRotation,1,28,jess_pilot,21,f,409.81528230000004,2,0,2.5454687999999996,,none,,0
673,TrialSpatialRotation,1,29,jess_pilot,21,f,425.9626458000001,2,2,2.1695029999999997,,none,,1
674,TrialSpatialRotation,1,30,jess_pilot,21,f,440.82760999999994,-1,2,,,none,,0
675,TrialSpatialRotation,1,31,jess_pilot,21,f,451.02432230000005,2,0,2.0712618999999997,,none,,0
676,TrialSpatialRotation,1,32,jess_pilot,21,f,465.77126910000004,0,2,1.986475,,none,,0
677,TrialSpatialRotation,1,33,jess_pilot,21,f,480.60462879999994,-1,1,,,none,,0
678,TrialSpatialRotation,1,34,jess_pilot,21,f,490.9912143,0,0,2.7627201,,none,,1
679,TrialSpatialRotation,1,35,jess_pilot,21,f,507.580725,2,2,2.8653903,,none,,1
680,TrialSpatialRotation,1,53,jess_pilot,21,f,753.8770411,1,0,1.5961258,,none,,0
681,TrialSpatialRotation,1,2,pete_pilot,31,m,25.49789429,0,2,2.0345942999999997,1.0,none,,0
682,TrialSpatialRotation,1,3,pete_pilot,31,m,39.41433907,2,2,2.43883562,,none,,1
683,TrialSpatialRotation,1,4,pete_pilot,31,m,54.61774397,0,2,2.51571464,,none,,0
684,TrialSpatialRotation,1,5,pete_pilot,31,m,69.75815725,0,0,1.91009665,,none,,1
685,TrialSpatialRotation,1,6,pete_pilot,31,m,83.45868182,1,1,1.57678437,,none,,1
686,TrialSpatialRotation,1,7,pete_pilot,31,m,96.44249463,1,1,2.2300167,,none,,1
687,TrialSpatialRotation,1,8,pete_pilot,31,m,110.90189170000001,0,0,1.5118108000000001,,none,,1
688,TrialSpatialRotation,1,9,pete_pilot,31,m,124.02526780000001,1,1,2.3058742999999997,,none,,1
689,TrialSpatialRotation,1,10,pete_pilot,31,m,138.6453764,1,1,2.5916006,,none,,1
690,TrialSpatialRotation,1,11,pete_pilot,31,m,153.74366619999998,1,1,2.6769144,,none,,1
691,TrialSpatialRotation,1,12,pete_pilot,31,m,169.84532980000003,0,0,1.8441296000000003,,none,,1
692,TrialSpatialRotation,1,13,pete_pilot,31,m,183.43240880000002,-1,1,,,none,,0
693,TrialSpatialRotation,1,14,pete_pilot,31,m,193.87890119999997,2,2,1.7240973000000002,,none,,1
694,TrialSpatialRotation,1,15,pete_pilot,31,m,207.5928173,2,2,1.8019707999999999,,none,,1
695,TrialSpatialRotation,1,16,pete_pilot,31,m,221.52300099999997,2,2,1.9224982,,none,,1
696,TrialSpatialRotation,1,17,pete_pilot,31,m,235.8881564,-1,2,,,none,,0
697,TrialSpatialRotation,1,18,pete_pilot,31,m,245.6777174,2,2,1.4339385,,none,,1
698,TrialSpatialRotation,1,19,pete_pilot,31,m,259.03947259999995,0,0,2.262752,,none,,1
699,TrialSpatialRotation,1,20,pete_pilot,31,m,273.7523327,2,0,2.2221127,,none,,0
700,TrialSpatialRotation,1,80,pete_pilot,31,m,1210.7842970000002,2,2,1.536608,,none,,1
701,TrialSpatialRotation,1,22,rahul_pilot,20,m,304.06073239999995,2,2,2.6352507999999997,1.0,none,,1
702,TrialSpatialRotation,1,23,rahul_pilot,20,m,319.9838159,2,2,2.5885949,,none,,1
703,TrialSpatialRotation,1,24,rahul_pilot,20,m,335.3771882,-1,0,,,none,,0
704,TrialSpatialRotation,1,25,rahul_pilot,20,m,345.39639710000006,2,2,2.9189622,,none,,1
705,TrialSpatialRotation,1,26,rahul_pilot,20,m,361.37405970000003,0,0,2.7934745999999997,,none,,1
706,TrialSpatialRotation,1,27,rahul_pilot,20,m,377.1746497,1,2,2.8291867,,none,,0
707,TrialSpatialRotation,1,28,rahul_pilot,20,m,393.2743287,0,0,2.6575999,,none,,1
708,TrialSpatialRotation,1,29,rahul_pilot,20,m,408.6235602,1,1,2.5464657,,none,,1
709,TrialSpatialRotation,1,30,rahul_pilot,20,m,424.51591039999994,0,2,2.9402917,,none,,0
710,TrialSpatialRotation,1,31,rahul_pilot,20,m,440.879458,-1,0,,,none,,0
711,TrialSpatialRotation,1,32,rahul_pilot,20,m,451.3425922,1,1,2.8817633999999996,,none,,1
712,TrialSpatialRotation,1,33,rahul_pilot,20,m,466.9571786,0,0,2.3143379,,none,,1
713,TrialSpatialRotation,1,34,rahul_pilot,20,m,481.75138260000006,0,0,2.4502096,,none,,1
714,TrialSpatialRotation,1,35,rahul_pilot,20,m,496.977108,1,2,2.9517286,,none,,0
715,TrialSpatialRotation,1,36,rahul_pilot,20,m,513.0579405,-1,1,,,none,,0
716,TrialSpatialRotation,1,37,rahul_pilot,20,m,523.4640296,1,1,2.1859081000000002,,none,,1
717,TrialSpatialRotation,1,38,rahul_pilot,20,m,538.2135966,2,2,2.6441775,,none,,1
718,TrialSpatialRotation,1,92,rahul_pilot,20,m,1425.999857,1,1,2.512739,,none,2.58812856,1
719,TrialSpatialRotation,2,52,aan_pilot,20,f,766.7249214999999,2,2,2.0370744,1.0,none,,1
720,TrialSpatialRotation,2,53,aan_pilot,20,f,781.177887,0,0,2.3138398999999996,,none,,1
721,TrialSpatialRotation,2,54,aan_pilot,20,f,796.2711744,1,2,1.9373776999999999,,none,,0
722,TrialSpatialRotation,2,55,aan_pilot,20,f,810.2629178,1,1,2.8425767000000004,,none,,1
723,TrialSpatialRotation,2,56,aan_pilot,20,f,826.5772939,-1,1,,,none,,0
724,TrialSpatialRotation,2,57,aan_pilot,20,f,836.994792,1,2,1.5023866000000001,,none,,0
725,TrialSpatialRotation,2,58,aan_pilot,20,f,850.1968961000001,0,0,1.7022722,,none,,1
726,TrialSpatialRotation,2,59,aan_pilot,20,f,864.3933697000001,0,0,1.7865928,,none,,1
727,TrialSpatialRotation,2,60,aan_pilot,20,f,878.3175926000001,0,2,1.6730113000000002,,none,,0
728,TrialSpatialRotation,2,61,aan_pilot,20,f,1012.651548,0,0,2.181409,,none,,1
729,TrialSpatialRotation,2,62,aan_pilot,20,f,1027.223069,2,2,2.163056,,none,,1
730,TrialSpatialRotation,2,63,aan_pilot,20,f,1041.798516,2,2,2.038065,,none,,1
731,TrialSpatialRotation,2,64,aan_pilot,20,f,1055.937505,2,0,2.285073,,none,,0
732,TrialSpatialRotation,2,65,aan_pilot,20,f,1071.08287,0,0,2.106018,,none,,1
733,TrialSpatialRotation,2,66,aan_pilot,20,f,1085.975004,2,0,2.171986,,none,,0
734,TrialSpatialRotation,2,67,aan_pilot,20,f,1101.04145,2,2,2.035584,,none,,1
735,TrialSpatialRotation,2,68,aan_pilot,20,f,1115.5455,2,0,2.287555,,none,,0
736,TrialSpatialRotation,2,69,aan_pilot,20,f,1130.302005,0,0,1.90365,,none,,1
737,TrialSpatialRotation,2,70,aan_pilot,20,f,1143.993125,0,0,1.656146,,none,,1
738,TrialSpatialRotation,2,71,aan_pilot,20,f,1157.660397,0,2,2.213649,,none,,0
739,TrialSpatialRotation,2,89,aan_pilot,20,f,1415.2250210000002,0,0,2.572753,,none,,1
740,TrialSpatialRotation,2,106,dan_pilot,24,m,1580.694336,1,1,1.621426,1.0,none,,1
741,TrialSpatialRotation,2,107,dan_pilot,24,m,1593.783786,1,0,1.836196,,none,,0
742,TrialSpatialRotation,2,108,dan_pilot,24,m,1607.288393,1,1,1.7940330000000002,,none,,1
743,TrialSpatialRotation,2,109,dan_pilot,24,m,1621.192769,1,0,1.492993,,none,,0
744,TrialSpatialRotation,2,110,dan_pilot,24,m,1634.2842039999998,1,1,1.8808340000000001,,none,,1
745,TrialSpatialRotation,2,111,dan_pilot,24,m,1648.718938,2,1,2.570274,,none,,0
746,TrialSpatialRotation,2,112,dan_pilot,24,m,1787.853032,2,2,0.975138,,none,,1
747,TrialSpatialRotation,2,113,dan_pilot,24,m,1799.683652,0,0,2.15909,,none,,1
748,TrialSpatialRotation,2,114,dan_pilot,24,m,1813.8771980000001,1,1,1.543056,,none,,1
749,TrialSpatialRotation,2,115,dan_pilot,24,m,1827.342127,0,0,1.473122,,none,,1
750,TrialSpatialRotation,2,116,dan_pilot,24,m,1840.210357,0,0,2.303425,,none,,1
751,TrialSpatialRotation,2,117,dan_pilot,24,m,1855.1285710000002,0,0,1.8629799999999999,,none,,1
752,TrialSpatialRotation,2,118,dan_pilot,24,m,1869.210514,-1,1,,,none,,0
753,TrialSpatialRotation,2,119,dan_pilot,24,m,1879.319186,1,1,1.601585,,none,,1
754,TrialSpatialRotation,2,136,dan_pilot,24,m,2117.844136,1,2,2.013264,,none,,0
755,TrialSpatialRotation,2,93,gus_pilot,26,m,1448.963246,0,0,2.431394,1.0,none,,1
756,TrialSpatialRotation,2,94,gus_pilot,26,m,1463.72124,1,1,2.57077,,none,,1
757,TrialSpatialRotation,2,95,gus_pilot,26,m,1479.2842449999998,-1,2,,,none,,0
758,TrialSpatialRotation,2,96,gus_pilot,26,m,1490.360431,2,0,2.344097,,none,,0
759,TrialSpatialRotation,2,97,gus_pilot,26,m,1505.9309449999998,2,2,1.6591200000000002,,none,,1
760,TrialSpatialRotation,2,98,gus_pilot,26,m,1519.220226,0,0,2.196784,,none,,1
761,TrialSpatialRotation,2,99,gus_pilot,26,m,1534.318481,0,0,2.3589759999999997,,none,,1
762,TrialSpatialRotation,2,100,gus_pilot,26,m,1549.8120800000002,-1,1,,,none,,0
763,TrialSpatialRotation,2,101,gus_pilot,26,m,1559.585789,1,1,1.584225,,none,,1
764,TrialSpatialRotation,2,102,gus_pilot,26,m,1573.007154,2,2,1.619441,,none,,1
765,TrialSpatialRotation,2,103,gus_pilot,26,m,1586.714549,1,1,2.595075,,none,,1
766,TrialSpatialRotation,2,104,gus_pilot,26,m,1602.21804,1,1,2.4552,,none,,1
767,TrialSpatialRotation,2,105,gus_pilot,26,m,1617.52511,2,2,1.426499,,none,,1
768,TrialSpatialRotation,2,106,gus_pilot,26,m,1631.000445,0,0,1.9279549999999999,,none,,1
769,TrialSpatialRotation,2,107,gus_pilot,26,m,1644.963357,2,2,2.027154,,none,,1
770,TrialSpatialRotation,2,108,gus_pilot,26,m,1659.223886,1,1,1.8758720000000002,,none,,1
771,TrialSpatialRotation,2,109,gus_pilot,26,m,1673.386726,2,2,2.108001,,none,,1
772,TrialSpatialRotation,2,110,gus_pilot,26,m,1687.712641,1,1,2.6610419999999997,,none,,1
773,TrialSpatialRotation,2,111,gus_pilot,26,m,1702.940858,-1,1,,,none,,0
774,TrialSpatialRotation,2,146,gus_pilot,26,m,2318.662292,0,0,1.840164,,none,,1
775,TrialSpatialRotation,2,90,hazel_pilot,25,f,1407.7666869999998,2,2,1.5013940000000001,1.0,none,,1
776,TrialSpatialRotation,2,91,hazel_pilot,25,f,1421.173638,2,2,1.321841,,none,,1
777,TrialSpatialRotation,2,92,hazel_pilot,25,f,1434.3528019999999,0,0,1.6849150000000002,,none,,1
778,TrialSpatialRotation,2,93,hazel_pilot,25,f,1447.9571130000002,2,2,1.304976,,none,,1
779,TrialSpatialRotation,2,94,hazel_pilot,25,f,1461.343165,2,1,2.5028200000000003,,none,,0
780,TrialSpatialRotation,2,95,hazel_pilot,25,f,1476.8850220000002,1,1,1.624401,,none,,1
781,TrialSpatialRotation,2,96,hazel_pilot,25,f,1490.829553,0,0,1.524704,,none,,1
782,TrialSpatialRotation,2,97,hazel_pilot,25,f,1504.5682689999999,0,0,2.009298,,none,,1
783,TrialSpatialRotation,2,98,hazel_pilot,25,f,1518.854098,0,0,1.1824649999999999,,none,,1
784,TrialSpatialRotation,2,99,hazel_pilot,25,f,1531.645456,0,0,2.256306,,none,,1
785,TrialSpatialRotation,2,100,hazel_pilot,25,f,1546.8290279999999,2,0,1.91357,,none,,0
786,TrialSpatialRotation,2,101,hazel_pilot,25,f,1561.10855,1,1,1.448817,,none,,1
787,TrialSpatialRotation,2,102,hazel_pilot,25,f,1574.28827,0,1,2.320291,,none,,0
788,TrialSpatialRotation,2,103,hazel_pilot,25,f,1589.366199,0,1,1.085217,,none,,0
789,TrialSpatialRotation,2,104,hazel_pilot,25,f,1601.397238,2,2,2.0469939999999998,,none,,1
790,TrialSpatialRotation,2,105,hazel_pilot,25,f,1615.3888539999998,0,1,2.133266,,none,,0
791,TrialSpatialRotation,2,122,hazel_pilot,25,f,1982.8009789999999,1,1,1.301009,,none,,1
792,TrialSpatialRotation,2,75,henry_pilot,26,m,1166.216195,0,0,2.195794,1.0,none,,1
793,TrialSpatialRotation,2,76,henry_pilot,26,m,1181.447873,0,0,1.8307360000000001,,none,,1
794,TrialSpatialRotation,2,77,henry_pilot,26,m,1195.019471,1,1,2.250355,,none,,1
795,TrialSpatialRotation,2,78,henry_pilot,26,m,1210.0447900000001,1,1,2.090114,,none,,1
796,TrialSpatialRotation,2,79,henry_pilot,26,m,1224.9009859999999,1,1,2.529602,,none,,1
797,TrialSpatialRotation,2,80,henry_pilot,26,m,1240.23831,0,1,2.730483,,none,,0
798,TrialSpatialRotation,2,81,henry_pilot,26,m,1256.037108,1,2,2.522623,,none,,0
799,TrialSpatialRotation,2,82,henry_pilot,26,m,1271.143793,1,1,2.262755,,none,,1
800,TrialSpatialRotation,2,83,henry_pilot,26,m,1285.899827,1,0,1.7940349999999998,,none,,0
801,TrialSpatialRotation,2,84,henry_pilot,26,m,1300.135023,1,0,1.321345,,none,,0
802,TrialSpatialRotation,2,85,henry_pilot,26,m,1312.844535,2,2,2.43685,,none,,1
803,TrialSpatialRotation,2,86,henry_pilot,26,m,1328.090612,1,1,1.03813,,none,,1
804,TrialSpatialRotation,2,87,henry_pilot,26,m,1340.27584,1,0,2.039555,,none,,0
805,TrialSpatialRotation,2,88,henry_pilot,26,m,1354.291846,0,0,1.6159700000000001,,none,,1
806,TrialSpatialRotation,2,89,henry_pilot,26,m,1368.322185,0,2,1.9750740000000002,,none,,0
807,TrialSpatialRotation,2,160,henry_pilot,26,m,2446.991654,2,2,2.536051,,none,,1
808,TrialSpatialRotation,2,54,jess_pilot,21,f,768.1709321000001,0,1,2.0435171000000003,1.0,none,,0
809,TrialSpatialRotation,2,55,jess_pilot,21,f,783.3779314,0,0,2.4790042000000003,,none,,1
810,TrialSpatialRotation,2,56,jess_pilot,21,f,799.7242622,0,0,1.6983008999999998,,none,,1
811,TrialSpatialRotation,2,57,jess_pilot,21,f,814.1127607999999,1,1,2.099066,,none,,1
812,TrialSpatialRotation,2,58,jess_pilot,21,f,829.4762897,0,2,2.4640896,,none,,0
813,TrialSpatialRotation,2,59,jess_pilot,21,f,845.4445024,-1,0,,,none,,0
814,TrialSpatialRotation,2,60,jess_pilot,21,f,855.7365587000002,0,1,2.0812145,,none,,0
815,TrialSpatialRotation,2,61,jess_pilot,21,f,991.4091243999999,2,2,2.2255481,,none,,1
816,TrialSpatialRotation,2,62,jess_pilot,21,f,1005.901359,1,2,1.9041419999999998,,none,,0
817,TrialSpatialRotation,2,63,jess_pilot,21,f,1020.4564449999999,1,2,2.626843,,none,,0
818,TrialSpatialRotation,2,64,jess_pilot,21,f,1036.318485,2,1,2.576715,,none,,0
