,index_raw,index,participant_id,block,type,target_ans,participant_ans,time_start,time_response_enabled,time_response_submitted,time_block,response_time,accuracy,changed,occurence
389,389,12,boris_pilot2,2,TrialSpatialRotation,1,1,1769.121541,1775.475798,1777.3243899999998,14.216548000000001,1.8485919999999998,1,0,2
390,390,13,boris_pilot2,2,TrialSpatialRotation,1,1,1783.4078949999998,1789.798736,1792.4809079999998,14.286354000000001,2.682172,1,0,2
391,391,14,boris_pilot2,2,TrialSpatialRotation,0,0,1907.401182,1913.7929379999998,1915.070274,15.705491,1.277336,1,1,3
392,392,15,boris_pilot2,2,TrialSpatialRotation,0,0,1920.5175379999998,1926.949796,1928.655696,13.116356,1.7059,1,0,3
393,393,16,boris_pilot2,2,TrialSpatialRotation,0,0,1934.2572739999998,1940.671775,1942.28123,13.739735999999999,1.6094549999999999,1,0,3
394,394,17,boris_pilot2,2,TrialSpatialRotation,1,1,1948.092989,1954.565491,1956.222431,13.835714999999999,1.65694,1,0,3
395,395,18,boris_pilot2,2,TrialSpatialRotation,0,0,1961.9164670000002,1968.3271989999998,1971.1399010000002,13.823478,2.8127020000000003,1,0,3
396,396,19,boris_pilot2,2,TrialSpatialRotation,2,2,1978.0061600000001,1984.3968550000002,1986.073939,16.089693,1.677084,1,0,3
397,397,20,boris_pilot2,2,TrialSpatialRotation,1,1,1991.6127,1998.016689,1999.7898280000002,13.606539999999999,1.773139,1,0,3
398,398,21,boris_pilot2,2,TrialSpatialRotation,0,0,2005.8775079999998,2012.2910809999998,2013.832547,14.264807999999999,1.541466,1,0,3
399,399,22,boris_pilot2,2,TrialSpatialRotation,1,1,2018.7998929999999,2025.2225809999998,2027.538672,12.922385,2.316091,1,0,3
400,400,0,boris_pilot2,2,TrialSpatialSpan,1,1,1175.147872,1181.505753,1183.382187,13.259714,1.876434,1,1,1
401,401,1,boris_pilot2,2,TrialSpatialSpan,2,2,1189.573142,1195.9317039999999,1197.5071039999998,14.425270000000001,1.5754,1,0,1
402,402,2,boris_pilot2,2,TrialSpatialSpan,2,2,1202.6493449999998,1209.032799,1211.13019,13.076203,2.097391,1,0,1
403,403,3,boris_pilot2,2,TrialSpatialSpan,0,2,1217.051257,1223.457208,1225.9149,14.401912,2.4576919999999998,0,0,1
404,404,4,boris_pilot2,2,TrialSpatialSpan,2,2,1232.5441369999999,1238.9231949999999,1240.3377,15.49288,1.414505,1,0,1
405,405,5,boris_pilot2,2,TrialSpatialSpan,1,1,1245.085863,1251.480394,1253.637164,12.541725999999999,2.15677,1,0,1
406,406,6,boris_pilot2,2,TrialSpatialSpan,2,2,1259.449428,1265.810033,1266.859712,14.363565,1.049679,1,0,1
407,407,7,boris_pilot2,2,TrialSpatialSpan,0,0,1386.5861949999999,1392.971327,1394.15726,12.137978,1.185933,1,1,2
408,408,8,boris_pilot2,2,TrialSpatialSpan,0,0,1399.045376,1405.4085029999999,1407.61293,12.459181,2.204427,1,0,2
409,409,9,boris_pilot2,2,TrialSpatialSpan,2,2,1413.195371,1419.540152,1421.012991,14.149995,1.472839,1,0,2
410,410,10,boris_pilot2,2,TrialSpatialSpan,0,0,1426.426632,1432.852532,1434.468052,13.231260999999998,1.61552,1,0,2
411,411,11,boris_pilot2,2,TrialSpatialSpan,1,1,1439.548286,1445.9181859999999,1447.904384,13.121654000000001,1.986198,1,0,2
412,412,12,boris_pilot2,2,TrialSpatialSpan,2,2,1454.08345,1460.461017,1462.008114,14.535164000000002,1.547097,1,0,2
413,413,13,boris_pilot2,2,TrialSpatialSpan,1,1,2033.6053359999999,2039.975009,2041.455604,14.805442999999999,1.480595,1,1,3
414,414,14,boris_pilot2,2,TrialSpatialSpan,2,2,2046.933205,2053.318051,2056.1983649999997,13.327869,2.880314,1,0,3
415,415,15,boris_pilot2,2,TrialSpatialSpan,1,1,2062.769265,2069.133625,2071.157781,15.83606,2.024156,1,0,3
416,416,0,boris_pilot2,3,TrialDigitSpan,0,0,2417.050025,2423.4663579999997,2424.909372,12.431742,1.443014,1,1,1
417,417,1,boris_pilot2,3,TrialDigitSpan,1,1,2429.8126420000003,2436.2292829999997,2437.468127,12.762617,1.238844,1,0,1
418,418,2,boris_pilot2,3,TrialDigitSpan,0,0,2443.042329,2449.451368,2450.71848,13.229687,1.267112,1,0,1
419,419,3,boris_pilot2,3,TrialDigitSpan,0,0,2455.41303,2461.804157,2463.254525,12.370700999999999,1.450368,1,0,1
420,420,4,boris_pilot2,3,TrialDigitSpan,1,1,2469.057796,2475.45418,2477.503572,13.644766,2.0493919999999997,1,0,1
421,421,5,boris_pilot2,3,TrialDigitSpan,2,2,2483.196324,2489.5898460000003,2491.247178,14.138527999999999,1.657332,1,0,1
422,422,6,boris_pilot2,3,TrialDigitSpan,0,0,2496.42038,2502.7861980000002,2504.282102,13.224056,1.4959040000000001,1,0,1
423,423,7,boris_pilot2,3,TrialDigitSpan,1,1,2509.2223989999998,2515.579953,2516.922713,12.802019,1.34276,1,0,1
424,424,8,boris_pilot2,3,TrialDigitSpan,2,2,2522.477048,2528.898587,2529.838465,13.254648999999999,0.9398780000000001,1,0,1
425,425,9,boris_pilot2,3,TrialDigitSpan,0,0,2640.582621,2646.947793,2648.3142620000003,18.860285,1.3664690000000002,1,1,2
426,426,10,boris_pilot2,3,TrialDigitSpan,2,2,2653.954022,2660.333933,2662.184721,13.371401,1.850788,1,0,2
427,427,11,boris_pilot2,3,TrialDigitSpan,1,1,2667.595595,2674.012337,2675.327678,13.641573000000001,1.315341,1,0,2
428,428,12,boris_pilot2,3,TrialDigitSpan,0,0,2680.107777,2686.529013,2688.085605,12.512182000000001,1.556592,1,0,2
429,429,13,boris_pilot2,3,TrialDigitSpan,1,1,2693.868668,2700.285596,2701.242848,13.760891,0.957252,1,0,2
430,430,14,boris_pilot2,3,TrialDigitSpan,0,0,2705.683445,2712.084949,2713.340984,11.814777000000001,1.256035,1,0,2
431,431,15,boris_pilot2,3,TrialDigitSpan,2,2,2718.651637,2725.077727,2726.021365,12.968192,0.9436379999999999,1,0,2
432,432,16,boris_pilot2,3,TrialDigitSpan,2,2,2863.114946,2869.468509,2870.941184,19.229933,1.472675,1,1,3
433,433,17,boris_pilot2,3,TrialDigitSpan,0,0,2875.97914,2882.373414,2883.790872,12.864194,1.4174579999999999,1,0,3
434,434,18,boris_pilot2,3,TrialDigitSpan,0,0,2888.9805739999997,2895.3736879999997,2896.470834,13.001434,1.097146,1,0,3
435,435,19,boris_pilot2,3,TrialDigitSpan,1,1,2901.720604,2908.129709,2909.639213,12.74003,1.5095040000000002,1,0,3
436,436,20,boris_pilot2,3,TrialDigitSpan,1,1,2915.0344379999997,2921.42569,2923.0094940000004,13.313834,1.583804,1,0,3
437,437,21,boris_pilot2,3,TrialDigitSpan,2,2,2928.78354,2935.1921850000003,2936.302727,13.749101999999999,1.110542,1,0,3
438,438,22,boris_pilot2,3,TrialDigitSpan,2,2,2941.6954140000003,2948.1523190000003,2949.828849,12.911874000000001,1.6765299999999999,1,0,3
439,439,23,boris_pilot2,3,TrialDigitSpan,1,1,2955.378471,2961.7748100000003,2963.257987,13.683057000000002,1.483177,1,0,3
440,440,24,boris_pilot2,3,TrialDigitSpan,1,1,2968.633307,2974.9969690000003,2975.918722,13.254836,0.921753,1,0,3
441,441,0,boris_pilot2,3,TrialSpatialRotation,2,2,2237.684532,2244.09286,2245.380459,14.245288,1.287599,1,1,1
442,442,1,boris_pilot2,3,TrialSpatialRotation,1,1,2250.287848,2256.679148,2258.362463,12.603316,1.6833150000000001,1,0,1
443,443,2,boris_pilot2,3,TrialSpatialRotation,0,0,2263.8800739999997,2270.290879,2272.480093,13.592226,2.1892139999999998,1,0,1
444,444,3,boris_pilot2,3,TrialSpatialRotation,2,1,2278.288313,2284.7321460000003,2286.618195,14.408239000000002,1.886049,0,0,1
445,445,4,boris_pilot2,3,TrialSpatialRotation,2,2,2292.826519,2299.22755,2301.877931,14.538206,2.6503810000000003,1,0,1
446,446,5,boris_pilot2,3,TrialSpatialRotation,2,2,2308.182515,2314.610084,2317.196802,15.355996,2.586718,1,0,1
447,447,6,boris_pilot2,3,TrialSpatialRotation,2,2,2730.697328,2737.152168,2738.811462,12.045691,1.6592939999999998,1,1,2
448,448,7,boris_pilot2,3,TrialSpatialRotation,0,0,2743.861875,2750.3192329999997,2752.751052,13.164547,2.431819,1,0,2
449,449,8,boris_pilot2,3,TrialSpatialRotation,1,1,2759.452488,2765.8996079999997,2767.9590329999996,15.590613000000001,2.059425,1,0,2
450,450,9,boris_pilot2,3,TrialSpatialRotation,2,2,2774.0969670000004,2780.51843,2783.118874,14.644479,2.600444,1,0,2
451,451,10,boris_pilot2,3,TrialSpatialRotation,1,1,2789.762228,2796.208321,2797.43515,15.665261,1.2268290000000002,1,0,2
452,452,11,boris_pilot2,3,TrialSpatialRotation,0,0,2802.958621,2809.45042,2810.6508559999997,13.196392999999999,1.200436,1,0,2
453,453,12,boris_pilot2,3,TrialSpatialRotation,2,2,2815.8612989999997,2822.309483,2824.329056,12.902678,2.019573,1,0,2
454,454,13,boris_pilot2,3,TrialSpatialRotation,0,1,2830.353887,2836.796497,2838.3431149999997,14.492588,1.546618,0,0,2
455,455,14,boris_pilot2,3,TrialSpatialRotation,0,0,2843.885013,2850.3858920000002,2853.126126,13.531126,2.740234,1,0,2
456,456,15,boris_pilot2,3,TrialSpatialRotation,2,2,3107.680347,3114.1248579999997,3116.024911,16.12973,1.900053,1,1,3
457,457,16,boris_pilot2,3,TrialSpatialRotation,2,0,3121.5571440000003,3128.0078949999997,3130.665292,13.876797,2.657397,0,0,3
458,458,17,boris_pilot2,3,TrialSpatialRotation,0,0,3136.678698,3143.163885,3145.160582,15.121554000000001,1.9966970000000002,1,0,3
459,459,0,boris_pilot2,3,TrialSpatialSpan,1,-1,2200.979543,2207.335452,-1.0,138.21027800000002,3.0,0,1,1
460,460,1,boris_pilot2,3,TrialSpatialSpan,0,0,2210.852915,2217.2416550000003,2218.4348410000002,9.873372,1.193186,1,0,1
461,461,2,boris_pilot2,3,TrialSpatialSpan,0,0,2223.439244,2229.807356,2231.873634,12.586329,2.066278,1,0,1
462,462,3,boris_pilot2,3,TrialSpatialSpan,0,0,2323.502048,2329.875625,2331.70903,15.319532999999998,1.833405,1,1,2
463,463,4,boris_pilot2,3,TrialSpatialSpan,1,1,2337.491161,2343.897432,2345.088805,13.989113,1.191373,1,0,2
464,464,5,boris_pilot2,3,TrialSpatialSpan,0,0,2350.606128,2356.969018,2358.9391530000003,13.114967000000002,1.9701349999999997,1,0,2
465,465,6,boris_pilot2,3,TrialSpatialSpan,2,2,2364.461183,2370.82835,2371.865435,13.855054999999998,1.037085,1,0,2
466,466,7,boris_pilot2,3,TrialSpatialSpan,2,0,2376.547772,2382.948274,2385.323828,12.086589,2.375554,0,0,2
467,467,8,boris_pilot2,3,TrialSpatialSpan,0,0,2391.305311,2397.7244,2399.281186,14.757539000000001,1.556786,1,0,2
468,468,9,boris_pilot2,3,TrialSpatialSpan,0,0,2404.618283,2411.0200870000003,2412.150047,13.312972,1.12996,1,0,2
469,469,10,boris_pilot2,3,TrialSpatialSpan,1,2,2538.0156460000003,2544.414699,2546.528437,15.538598,2.113738,0,1,3
470,470,11,boris_pilot2,3,TrialSpatialSpan,2,2,2552.8730920000003,2559.3242760000003,2561.576146,14.857446,2.2518700000000003,1,0,3
471,471,12,boris_pilot2,3,TrialSpatialSpan,1,0,2567.385011,2573.78001,2575.596761,14.511919,1.8167509999999998,0,0,3
472,472,13,boris_pilot2,3,TrialSpatialSpan,0,0,2581.418994,2587.819277,2589.59609,14.033983,1.7768130000000002,1,0,3
473,473,14,boris_pilot2,3,TrialSpatialSpan,1,2,2595.188022,2601.572598,2603.372151,13.769028,1.799553,0,0,3
474,474,15,boris_pilot2,3,TrialSpatialSpan,0,0,2609.038941,2615.415279,2616.573025,13.850919000000001,1.157746,1,0,3
475,475,16,boris_pilot2,3,TrialSpatialSpan,2,2,2621.722336,2628.1518739999997,2630.747688,12.683394999999999,2.595814,1,0,3
476,476,17,boris_pilot2,3,TrialSpatialSpan,2,2,2980.5845719999998,2987.018409,2988.463175,11.951265,1.444766,1,1,4
477,477,18,boris_pilot2,3,TrialSpatialSpan,0,0,2993.598476,3000.0130649999996,3001.40285,13.013904,1.389785,1,0,4
478,478,19,boris_pilot2,3,TrialSpatialSpan,2,1,3006.282145,3012.691393,3015.4018960000003,12.683669,2.7105029999999997,0,0,4
479,479,20,boris_pilot2,3,TrialSpatialSpan,1,1,3022.187206,3028.558624,3031.008641,15.905060999999998,2.450017,1,0,4
480,480,21,boris_pilot2,3,TrialSpatialSpan,2,2,3036.896869,3043.308404,3045.043095,14.709663,1.734691,1,0,4
481,481,22,boris_pilot2,3,TrialSpatialSpan,1,1,3050.115598,3056.593005,3058.1918379999997,13.218729000000002,1.598833,1,0,4
482,482,23,boris_pilot2,3,TrialSpatialSpan,2,2,3063.668032,3070.044084,3071.893375,13.552434,1.849291,1,0,4
483,483,24,boris_pilot2,3,TrialSpatialSpan,0,0,3077.52279,3083.918677,3085.8585190000003,13.854757999999999,1.9398419999999998,1,0,4
484,484,25,boris_pilot2,3,TrialSpatialSpan,0,0,3091.5506170000003,3097.992219,3099.2121460000003,14.027826999999998,1.219927,1,0,4
485,485,0,boris_pilot2,4,TrialDigitSpan,2,2,3330.583491,3336.9996170000004,3338.317873,15.418654,1.3182559999999999,1,1,1
486,486,1,boris_pilot2,4,TrialDigitSpan,1,1,3343.668648,3350.095948,3351.465782,13.085157,1.369834,1,0,1
487,487,2,boris_pilot2,4,TrialDigitSpan,1,1,3356.6367240000004,3363.016487,3363.945939,12.968076,0.9294520000000001,1,0,1
488,488,3,boris_pilot2,4,TrialDigitSpan,1,1,3368.80939,3375.199689,3376.045366,12.172666,0.845677,1,0,1
489,489,4,boris_pilot2,4,TrialDigitSpan,2,2,3381.21815,3387.64795,3388.5621560000004,12.408760000000001,0.914206,1,0,1
490,490,5,boris_pilot2,4,TrialDigitSpan,1,1,3393.02195,3399.434381,3400.969803,11.8038,1.5354219999999998,1,0,1
491,491,6,boris_pilot2,4,TrialDigitSpan,1,1,3406.072757,3412.4396380000003,3413.846925,13.050807,1.4072870000000002,1,0,1
492,492,7,boris_pilot2,4,TrialDigitSpan,0,0,3608.319422,3614.6947200000004,3615.994482,14.282435000000001,1.299762,1,1,2
493,493,8,boris_pilot2,4,TrialDigitSpan,0,0,3621.188658,3627.584847,3629.1191770000005,12.869236,1.53433,1,0,2
494,494,9,boris_pilot2,4,TrialDigitSpan,0,0,3634.109299,3640.499672,3641.6537380000004,12.920641,1.154066,1,0,2
495,495,10,boris_pilot2,4,TrialDigitSpan,1,1,3646.262,3652.681832,3653.9478280000003,12.152700999999999,1.265996,1,0,2
496,496,11,boris_pilot2,4,TrialDigitSpan,1,1,3658.828649,3665.2097729999996,3666.3552369999998,12.566649,1.145464,1,0,2
497,497,12,boris_pilot2,4,TrialDigitSpan,2,2,3671.6768810000003,3678.0589909999994,3679.209947,12.848232000000001,1.1509559999999999,1,0,2
498,498,13,boris_pilot2,4,TrialDigitSpan,0,0,3683.9630420000003,3690.352582,3691.628407,12.286161,1.275825,1,0,2
499,499,14,boris_pilot2,4,TrialDigitSpan,2,2,3696.7995960000003,3703.1821219999997,3705.0395909999997,12.836554,1.8574689999999998,1,0,2
500,500,15,boris_pilot2,4,TrialDigitSpan,2,2,4065.011407,4071.3823009999996,4072.650361,12.961958000000001,1.26806,1,1,3
501,501,16,boris_pilot2,4,TrialDigitSpan,2,2,4078.144507,4084.541031,4086.4995380000005,13.1331,1.958507,1,0,3
502,502,17,boris_pilot2,4,TrialDigitSpan,2,2,4091.952561,4098.3316780000005,4100.0826640000005,13.808054,1.7509860000000002,1,0,3
503,503,18,boris_pilot2,4,TrialDigitSpan,1,1,4106.0260579999995,4112.408904,4113.5811619999995,14.073497,1.172258,1,0,3
504,504,19,boris_pilot2,4,TrialDigitSpan,2,2,4118.501134,4124.910565,4126.364109,12.475076,1.453544,1,0,3
505,505,20,boris_pilot2,4,TrialDigitSpan,0,0,4132.06165,4138.434957,4139.719676,13.560516,1.284719,1,0,3
506,506,21,boris_pilot2,4,TrialDigitSpan,1,1,4145.332031,4151.723492,4152.898078,13.270381,1.1745860000000001,1,0,3
507,507,0,boris_pilot2,4,TrialSpatialRotation,1,1,3274.98292,3281.424823,3284.217748,138.304222,2.792925,1,1,1
508,508,1,boris_pilot2,4,TrialSpatialRotation,0,0,3291.12963,3297.581714,3299.087107,16.146710000000002,1.505393,1,0,1
509,509,2,boris_pilot2,4,TrialSpatialRotation,1,-1,3304.86255,3311.351125,-1.0,13.732920000000002,3.0,0,0,1
510,510,3,boris_pilot2,4,TrialSpatialRotation,1,2,3315.1648370000003,3321.600316,3324.227707,10.302287,2.627391,0,0,1
511,511,4,boris_pilot2,4,TrialSpatialRotation,0,0,3506.0572450000004,3512.488779,3514.092201,13.569845,1.603422,1,1,2
512,512,5,boris_pilot2,4,TrialSpatialRotation,0,0,3519.8797200000004,3526.3216020000004,3527.7519350000002,13.822475,1.430333,1,0,2
513,513,6,boris_pilot2,4,TrialSpatialRotation,0,0,3533.2580049999997,3539.6954119999996,3542.5579450000005,13.378285,2.862533,1,0,2
514,514,7,boris_pilot2,4,TrialSpatialRotation,2,2,3549.0652579999996,3555.517874,3557.887106,15.807253,2.369232,1,0,2
515,515,8,boris_pilot2,4,TrialSpatialRotation,0,0,3564.2380299999995,3570.6366590000002,3572.387186,15.172772,1.750527,1,0,2
516,516,9,boris_pilot2,4,TrialSpatialRotation,1,1,3578.158675,3584.701746,3587.199925,13.920645,2.498179,1,0,2
517,517,10,boris_pilot2,4,TrialSpatialRotation,2,2,3594.036987,3600.67539,3602.570653,15.878312,1.8952630000000001,1,0,2
518,518,11,boris_pilot2,4,TrialSpatialRotation,2,0,3710.637314,3717.103654,3718.870675,13.837717999999999,1.767021,0,1,3
519,519,12,boris_pilot2,4,TrialSpatialRotation,0,0,3724.1326310000004,3730.582367,3732.3175939999996,13.495317000000002,1.735227,1,0,3
520,520,13,boris_pilot2,4,TrialSpatialRotation,1,1,3737.518447,3743.9404,3746.8270350000003,13.385816,2.886635,1,0,3
521,521,14,boris_pilot2,4,TrialSpatialRotation,0,0,3753.5032439999995,3759.915085,3761.1334420000003,15.984797,1.218357,1,0,3
522,522,15,boris_pilot2,4,TrialSpatialRotation,2,2,3765.9812979999997,3772.4209590000005,3773.715346,12.478054,1.2943870000000002,1,0,3
523,523,16,boris_pilot2,4,TrialSpatialRotation,1,1,3779.3333340000004,3785.750343,3787.0143299999995,13.352035999999998,1.263987,1,0,3
524,524,17,boris_pilot2,4,TrialSpatialRotation,1,1,3792.016566,3798.4603979999997,3799.809286,12.683232,1.3488879999999999,1,0,3
525,525,18,boris_pilot2,4,TrialSpatialRotation,2,2,3804.487319,3810.907197,3812.3914259999997,12.470753,1.484229,1,0,3
526,526,19,boris_pilot2,4,TrialSpatialRotation,1,1,3817.512477,3823.9423850000003,3826.293238,13.025158,2.350853,1,0,3
527,527,20,boris_pilot2,4,TrialSpatialRotation,0,1,3953.029404,3959.647298,3962.1796520000003,15.477123,2.532354,0,1,4
528,528,21,boris_pilot2,4,TrialSpatialRotation,1,1,3968.726832,3975.1523159999997,3976.782435,15.697428,1.630119,1,0,4
529,529,22,boris_pilot2,4,TrialSpatialRotation,2,2,3982.537837,3988.997207,3990.671742,13.811004999999998,1.6745349999999999,1,0,4
530,530,23,boris_pilot2,4,TrialSpatialRotation,0,0,3995.746561,4002.1826539999997,4004.007071,13.208723999999998,1.8244169999999997,1,0,4
531,531,24,boris_pilot2,4,TrialSpatialRotation,0,0,4009.9371530000003,4016.345336,4017.883374,14.190592,1.538038,1,0,4
532,532,25,boris_pilot2,4,TrialSpatialRotation,0,1,4023.632765,4030.072836,4032.3317380000003,13.695611999999999,2.258902,0,0,4
533,533,26,boris_pilot2,4,TrialSpatialRotation,2,2,4038.8690100000003,4045.3041020000005,4046.7940020000005,15.236245000000002,1.4899,1,0,4
534,534,27,boris_pilot2,4,TrialSpatialRotation,1,1,4052.049449,4058.5114439999998,4059.8957969999997,13.180439000000002,1.3843530000000002,1,0,4
535,535,28,boris_pilot2,4,TrialSpatialRotation,2,1,4161.3054950000005,4167.78477,4169.40276,15.973464000000002,1.61799,0,1,5
536,536,29,boris_pilot2,4,TrialSpatialRotation,0,0,4174.7821890000005,4181.215805,4182.717199000001,13.476694,1.5013940000000001,1,0,5
537,537,30,boris_pilot2,4,TrialSpatialRotation,1,1,4187.893482,4194.356371,4196.786889999999,13.111293,2.430519,1,0,5
538,538,31,boris_pilot2,4,TrialSpatialRotation,2,2,4203.436585,4209.861221,4212.654921,15.543103,2.7937,1,0,5
539,539,0,boris_pilot2,4,TrialSpatialSpan,2,2,3422.5057039999997,3428.853603,3430.9523590000003,16.432947,2.0987560000000003,1,1,1
540,540,1,boris_pilot2,4,TrialSpatialSpan,1,1,3437.32064,3443.6864630000005,3445.471115,14.814936,1.7846520000000001,1,0,1
541,541,2,boris_pilot2,4,TrialSpatialSpan,1,1,3451.413244,3457.7716090000004,3459.6158619999997,14.092604000000001,1.844253,1,0,1
542,542,3,boris_pilot2,4,TrialSpatialSpan,0,0,3465.210971,3471.5744579999996,3472.7144799999996,13.797726999999998,1.1400219999999999,1,0,1
543,543,4,boris_pilot2,4,TrialSpatialSpan,1,2,3478.1153990000003,3484.470474,3486.5981869999996,12.904428,2.127713,0,0,1
544,544,5,boris_pilot2,4,TrialSpatialSpan,0,0,3492.4874,3498.858342,3500.5828469999997,14.372001000000001,1.724505,1,0,1
545,545,6,boris_pilot2,4,TrialSpatialSpan,1,1,3832.383782,3838.776997,3840.5744130000003,14.871305,1.797416,1,1,2
546,546,7,boris_pilot2,4,TrialSpatialSpan,1,1,3846.024265,3852.401213,3854.185694,13.640482999999998,1.7844810000000002,1,0,2
547,547,8,boris_pilot2,4,TrialSpatialSpan,2,2,3859.474562,3865.8671619999996,3867.472924,13.450297,1.6057620000000001,1,0,2
548,548,9,boris_pilot2,4,TrialSpatialSpan,1,1,3872.8231960000003,3879.233759,3881.9151869999996,13.348633999999999,2.681428,1,0,2
549,549,10,boris_pilot2,4,TrialSpatialSpan,2,2,3888.5550009999997,3894.9418950000004,3896.770632,15.731805,1.8287369999999998,1,0,2
550,550,11,boris_pilot2,4,TrialSpatialSpan,0,-1,3902.3819740000004,3908.792508,-1.0,13.826973,3.0,0,0,2
551,551,12,boris_pilot2,4,TrialSpatialSpan,2,2,3912.0044700000003,3918.36317,3919.9914590000003,9.622496,1.6282889999999999,1,0,2
552,552,13,boris_pilot2,4,TrialSpatialSpan,2,2,3925.278072,3931.632353,3932.920386,13.273601999999999,1.288033,1,0,2
553,553,14,boris_pilot2,4,TrialSpatialSpan,2,2,3937.552281,3943.9381350000003,3946.6355770000005,12.274208999999999,2.6974419999999997,1,0,2
554,554,0,marta_pilot,1,TrialDigitSpan,2,2,272.73652630000004,279.121084,281.8426888,16.3265534,2.7216047999999997,1,1,1
555,555,1,marta_pilot,1,TrialDigitSpan,2,2,288.5169127,294.88895610000003,296.8768003,15.7803864,1.9878441999999998,1,0,1
556,556,2,marta_pilot,1,TrialDigitSpan,1,1,302.66497799999996,309.08507389999994,311.07712410000005,14.148065300000003,1.9920502,1,0,1
557,557,3,marta_pilot,1,TrialDigitSpan,2,2,317.11769439999995,323.5119743,325.29805639999995,14.452716399999998,1.7860821,1,0,1
558,558,4,marta_pilot,1,TrialDigitSpan,2,2,331.05275770000003,337.45525069999997,339.68731360000004,13.9350633,2.2320629000000003,1,0,1
559,559,5,marta_pilot,1,TrialDigitSpan,2,2,345.262078,351.6392972,353.41376569999994,14.209320300000002,1.7744685000000002,1,0,1
560,560,6,marta_pilot,1,TrialDigitSpan,1,1,358.8342795,365.238874,367.0182152,13.572201500000002,1.7793412,1,0,1
561,561,7,marta_pilot,1,TrialDigitSpan,1,1,372.54808210000004,378.9555256,380.69216939999995,13.713802599999998,1.7366438000000002,1,0,1
562,562,8,marta_pilot,1,TrialDigitSpan,0,0,691.7478373,698.1265647000001,700.1698225,12.073478,2.0432578,1,1,2
563,563,9,marta_pilot,1,TrialDigitSpan,2,2,705.8490202,712.278007,714.4572451,14.1011829,2.1792381,1,0,2
564,564,10,marta_pilot,1,TrialDigitSpan,2,2,720.2879164,726.7151089,728.1374903,14.4388962,1.4223814,1,0,2
565,565,11,marta_pilot,1,TrialDigitSpan,1,1,733.0426812000001,739.4270606,742.0617445,12.7547648,2.6346839,1,0,2
566,566,12,marta_pilot,1,TrialDigitSpan,2,-1,748.8026652000001,755.2219238,-1.0,15.759984,3.0,0,0,2
567,567,13,marta_pilot,1,TrialDigitSpan,1,1,759.0935588,765.4863994,767.2864602000001,10.2908936,1.8000608,1,0,2
568,568,14,marta_pilot,1,TrialDigitSpan,2,2,772.7841446,779.1899505,781.0439162,13.690585800000001,1.8539656999999998,1,0,2
569,569,0,marta_pilot,1,TrialSpatialRotation,1,1,31.12691712,37.62191224,39.84876633,-4254.103833,2.22685409,1,1,1
570,570,1,marta_pilot,1,TrialSpatialRotation,0,2,45.76586914,52.21973276,54.80822301,14.63895202,2.58849025,0,0,1
571,571,2,marta_pilot,1,TrialSpatialRotation,2,-1,61.70700645,68.19885015,-1.0,15.94113731,3.0,0,0,1
572,572,3,marta_pilot,1,TrialSpatialRotation,0,0,71.51392841,77.98657775,79.36610556,9.80692196,1.37952781,1,0,1
573,573,4,marta_pilot,1,TrialSpatialRotation,2,1,84.71406102,91.17336178,92.31955457,13.20013261,1.14619279,0,0,1
574,574,5,marta_pilot,1,TrialSpatialRotation,1,1,97.45670867,103.9550049,106.1286318,12.74264765,2.1736269,1,0,1
575,575,6,marta_pilot,1,TrialSpatialRotation,1,1,112.03064440000001,118.48588659999999,120.50428390000002,14.57393573,2.0183973,1,0,1
576,576,7,marta_pilot,1,TrialSpatialRotation,1,0,126.4685233,132.88876509999997,135.0594811,14.4378789,2.170716,0,0,1
577,577,8,marta_pilot,1,TrialSpatialRotation,0,0,141.0078399,147.500108,148.966593,14.5393166,1.466485,1,0,1
578,578,9,marta_pilot,1,TrialSpatialRotation,2,2,389.6559815,396.0787768,398.3765128,17.107899399999997,2.297736,1,1,2
579,579,10,marta_pilot,1,TrialSpatialRotation,0,0,404.8519909,411.31619,413.8499291,15.196009400000001,2.5337391,1,0,2
580,580,11,marta_pilot,1,TrialSpatialRotation,1,1,420.6735961,427.14186689999997,429.5118551,15.8216052,2.3699882000000003,1,0,2
581,581,12,marta_pilot,1,TrialSpatialRotation,1,-1,435.66407539999994,442.1477911,-1.0,14.9904793,3.0,0,0,2
582,582,13,marta_pilot,1,TrialSpatialRotation,1,1,445.9453456,452.37941409999996,454.8685176,10.2812702,2.4891035,1,0,2
583,583,14,marta_pilot,1,TrialSpatialRotation,2,1,461.3598592,467.8516762,469.1505148,15.4145136,1.2988386,0,0,2
584,584,15,marta_pilot,1,TrialSpatialRotation,1,2,474.53954860000005,480.9931586,482.9613192,13.1796894,1.9681606,0,0,2
585,585,16,marta_pilot,1,TrialSpatialRotation,0,0,582.0846968,588.5360796,590.9725758999999,17.9232581,2.4364963,1,1,3
586,586,17,marta_pilot,1,TrialSpatialRotation,1,1,597.7088337,604.1599386,606.3187795,15.6241369,2.1588409,1,0,3
587,587,18,marta_pilot,1,TrialSpatialRotation,1,1,612.1051388,618.5987899,620.4464221,14.396305100000001,1.8476322,1,0,3
588,588,19,marta_pilot,1,TrialSpatialRotation,0,0,626.356451,632.8382303999999,634.7572186000001,14.251312200000001,1.9189881999999998,1,0,3
