,index_raw,participant_id,participant_age,participant_gender,type,time_start,time_response_submitted,participant_ans,target_ans
1693,209,gus_pilot,26,m,TrialSpatialSpan,3047.829605,1.9497799999999998,0,0
1694,210,gus_pilot,26,m,TrialSpatialSpan,3061.686925,1.550001,2,2
1695,211,gus_pilot,26,m,TrialSpatialSpan,3074.855793,,-1,1
1696,212,gus_pilot,26,m,TrialSpatialSpan,3084.953799,1.6953619999999998,2,1
1697,213,gus_pilot,26,m,TrialSpatialSpan,3099.076418,2.81034,0,2
1698,214,gus_pilot,26,m,TrialSpatialSpan,3115.3179609999997,2.371875,2,2
1699,215,gus_pilot,26,m,TrialSpatialSpan,3129.823496,2.0956,0,0
1700,216,gus_pilot,26,m,TrialSpatialSpan,3144.675228,2.68237,2,2
1701,217,gus_pilot,26,m,TrialSpatialSpan,3159.922283,,-1,1
1702,218,gus_pilot,26,m,TrialSpatialSpan,3170.265002,1.904675,2,0
1703,219,gus_pilot,26,m,TrialSpatialSpan,3183.863889,2.19133,0,0
1704,220,gus_pilot,26,m,TrialSpatialSpan,3198.871881,2.354019,0,0
1705,221,gus_pilot,26,m,TrialSpatialSpan,3213.4944579999997,1.547026,2,2
1706,222,gus_pilot,26,m,TrialSpatialSpan,3226.9638760000003,1.2772,2,2
1707,223,gus_pilot,26,m,TrialSpatialSpan,3526.739579,2.14074,2,2
1777,224,gus_pilot,26,m,TrialSpatialSpan,3541.773358,1.730547,2,2
1778,225,gus_pilot,26,m,TrialSpatialSpan,3555.391046,1.648211,1,1
1779,226,gus_pilot,26,m,TrialSpatialSpan,3568.861425,1.622417,1,1
1780,227,gus_pilot,26,m,TrialSpatialSpan,3582.045617,2.486944,2,2
1781,228,gus_pilot,26,m,TrialSpatialSpan,3597.24405,2.255811,0,0
1782,229,gus_pilot,26,m,TrialSpatialSpan,3612.0849340000004,2.034593,2,2
1783,230,gus_pilot,26,m,TrialSpatialSpan,3625.9005009999996,1.588691,1,1
1784,231,gus_pilot,26,m,TrialSpatialSpan,3639.1962700000004,2.751314,1,1
3,1,hazel_pilot,25,f,TrialDigitSpan,268.8197281,2.4636337000000004,1,1
62,2,hazel_pilot,25,f,TrialDigitSpan,284.1141202,,-1,2
63,3,hazel_pilot,25,f,TrialDigitSpan,294.51156069999996,2.6198740000000003,1,1
64,4,hazel_pilot,25,f,TrialDigitSpan,310.0640867,2.4581779999999998,1,1
65,5,hazel_pilot,25,f,TrialDigitSpan,324.88309189999995,2.807859,2,2
66,6,hazel_pilot,25,f,TrialDigitSpan,340.5606768,1.9339063000000003,0,0
67,7,hazel_pilot,25,f,TrialDigitSpan,354.7889462,2.6322737000000003,2,2
68,8,hazel_pilot,25,f,TrialDigitSpan,370.703614,2.3064017000000003,1,1
69,9,hazel_pilot,25,f,TrialDigitSpan,385.832629,,-1,2
70,10,hazel_pilot,25,f,TrialDigitSpan,396.1236627,2.7235386000000004,0,0
71,11,hazel_pilot,25,f,TrialDigitSpan,411.44012999999995,2.0340987,1,1
72,12,hazel_pilot,25,f,TrialDigitSpan,425.49083089999993,1.3292811000000002,0,0
73,13,hazel_pilot,25,f,TrialDigitSpan,438.0493512,1.8069293999999998,0,0
74,14,hazel_pilot,25,f,TrialDigitSpan,451.7301018,1.1988323,0,2
75,15,hazel_pilot,25,f,TrialDigitSpan,463.91726280000006,2.5806901,0,0
76,16,hazel_pilot,25,f,TrialDigitSpan,478.94809960000003,1.5083387,0,0
77,17,hazel_pilot,25,f,TrialDigitSpan,492.22356720000005,1.9959066000000003,0,2
78,18,hazel_pilot,25,f,TrialDigitSpan,765.4916739,0.904674,1,1
207,19,hazel_pilot,25,f,TrialDigitSpan,777.5588634,1.4388954,1,1
208,20,hazel_pilot,25,f,TrialDigitSpan,790.7897425,1.9785468999999998,1,0
209,21,hazel_pilot,25,f,TrialDigitSpan,805.4588902,1.4840052,2,2
210,22,hazel_pilot,25,f,TrialDigitSpan,819.1465172999999,1.8545446,1,1
211,23,hazel_pilot,25,f,TrialDigitSpan,832.8083987000001,2.0266596999999997,0,0
212,24,hazel_pilot,25,f,TrialDigitSpan,847.2275812999999,2.090147,1,1
213,25,hazel_pilot,25,f,TrialDigitSpan,861.9787905,1.5658724,1,2
214,26,hazel_pilot,25,f,TrialDigitSpan,999.3952568,1.982018,2,0
215,27,hazel_pilot,25,f,TrialDigitSpan,1013.37255,2.0242080000000002,1,2
216,28,hazel_pilot,25,f,TrialDigitSpan,1027.288339,,-1,1
217,29,hazel_pilot,25,f,TrialDigitSpan,1037.6428429999999,2.323762,2,2
218,30,hazel_pilot,25,f,TrialDigitSpan,1052.486891,1.57728,2,2
219,31,hazel_pilot,25,f,TrialDigitSpan,1065.531732,2.146163,0,0
220,32,hazel_pilot,25,f,TrialDigitSpan,1080.177618,1.463697,1,1
221,33,hazel_pilot,25,f,TrialDigitSpan,1093.582526,2.051457,2,2
222,34,hazel_pilot,25,f,TrialDigitSpan,2247.456803,1.8054430000000001,1,0
350,35,hazel_pilot,25,f,TrialDigitSpan,2261.0809670000003,2.171491,0,0
351,36,hazel_pilot,25,f,TrialDigitSpan,2275.78455,0.9999370000000001,2,2
352,37,hazel_pilot,25,f,TrialDigitSpan,2287.694035,,-1,1
353,38,hazel_pilot,25,f,TrialDigitSpan,2297.591202,2.614418,1,0
354,39,hazel_pilot,25,f,TrialDigitSpan,2313.133391,1.028704,1,1
355,40,hazel_pilot,25,f,TrialDigitSpan,2325.495237,1.551986,1,1
356,41,hazel_pilot,25,f,TrialDigitSpan,2339.0994960000003,2.2359709999999997,1,1
357,42,hazel_pilot,25,f,TrialDigitSpan,2354.271656,1.279185,1,1
358,43,hazel_pilot,25,f,TrialDigitSpan,2367.1412,1.2062709999999999,1,1
359,44,hazel_pilot,25,f,TrialDigitSpan,2380.213661,1.5366090000000001,1,1
360,45,hazel_pilot,25,f,TrialDigitSpan,2393.3274149999997,1.933409,1,1
361,46,hazel_pilot,25,f,TrialDigitSpan,2407.000166,2.2072,0,0
362,47,hazel_pilot,25,f,TrialDigitSpan,2421.677315,1.771714,2,2
363,48,hazel_pilot,25,f,TrialDigitSpan,2435.313945,1.6779709999999999,2,2
364,49,hazel_pilot,25,f,TrialDigitSpan,2448.983699,2.149667,2,2
365,50,hazel_pilot,25,f,TrialDigitSpan,2463.993172,1.564386,0,0
366,51,hazel_pilot,25,f,TrialDigitSpan,2477.171441,2.3827849999999997,0,0
367,52,hazel_pilot,25,f,TrialDigitSpan,2491.876828,1.102113,2,2
368,53,hazel_pilot,25,f,TrialDigitSpan,2900.29362,1.636306,0,0
481,54,hazel_pilot,25,f,TrialDigitSpan,2913.681576,2.400145,2,2
482,55,hazel_pilot,25,f,TrialDigitSpan,2928.278373,1.858513,0,0
483,56,hazel_pilot,25,f,TrialDigitSpan,2942.600593,2.6893130000000003,1,1
484,57,hazel_pilot,25,f,TrialDigitSpan,2958.322442,2.3807709999999997,2,2
485,58,hazel_pilot,25,f,TrialDigitSpan,2973.010504,1.8664189999999998,0,0
486,59,hazel_pilot,25,f,TrialDigitSpan,2987.1739850000004,1.8724009999999998,0,0
487,60,hazel_pilot,25,f,TrialDigitSpan,3001.44243,2.116466,0,0
488,61,hazel_pilot,25,f,TrialDigitSpan,3016.120755,1.644738,2,2
489,62,hazel_pilot,25,f,TrialDigitSpan,3029.714622,1.724595,2,2
490,63,hazel_pilot,25,f,TrialDigitSpan,3043.85857,2.559858,1,1
491,64,hazel_pilot,25,f,TrialDigitSpan,3058.888908,2.52861,1,1
492,65,hazel_pilot,25,f,TrialDigitSpan,3074.298774,1.895217,1,0
493,66,hazel_pilot,25,f,TrialDigitSpan,3088.832092,2.321281,2,2
494,67,hazel_pilot,25,f,TrialDigitSpan,3103.4186019999997,2.5384990000000003,1,1
495,68,hazel_pilot,25,f,TrialDigitSpan,3118.680536,1.528176,2,2
572,69,hazel_pilot,25,f,TrialSpatialRotation,509.892575,2.0301294999999997,1,2
630,70,hazel_pilot,25,f,TrialSpatialRotation,524.0310668999999,2.301939,2,1
631,71,hazel_pilot,25,f,TrialSpatialRotation,539.2810946000001,1.5916655,1,1
632,72,hazel_pilot,25,f,TrialSpatialRotation,552.848702,2.3659225,0,0
633,73,hazel_pilot,25,f,TrialSpatialRotation,567.6255355000001,2.2543232000000004,1,0
634,74,hazel_pilot,25,f,TrialSpatialRotation,582.521924,2.1576013,0,0
635,75,hazel_pilot,25,f,TrialSpatialRotation,597.3617551,,-1,0
636,76,hazel_pilot,25,f,TrialSpatialRotation,607.3125243,1.9086098999999999,0,1
637,77,hazel_pilot,25,f,TrialSpatialRotation,621.7877938999999,2.0117781000000003,2,2
638,78,hazel_pilot,25,f,TrialSpatialRotation,636.5735726,2.3882417,0,2
639,79,hazel_pilot,25,f,TrialSpatialRotation,651.7913553999999,2.3217762000000004,0,0
640,80,hazel_pilot,25,f,TrialSpatialRotation,666.4898317000001,2.0946107,1,1
641,81,hazel_pilot,25,f,TrialSpatialRotation,681.4616661,1.8823233,2,2
642,82,hazel_pilot,25,f,TrialSpatialRotation,695.4284863,1.5549624,2,2
643,83,hazel_pilot,25,f,TrialSpatialRotation,709.3011327,2.186867,0,0
644,84,hazel_pilot,25,f,TrialSpatialRotation,724.512079,1.7846093,2,2
645,85,hazel_pilot,25,f,TrialSpatialRotation,738.7294359,1.6139842,2,2
646,86,hazel_pilot,25,f,TrialSpatialRotation,752.6621122,1.2970407,2,2
647,87,hazel_pilot,25,f,TrialSpatialRotation,1393.304327,2.132307,1,1
775,88,hazel_pilot,25,f,TrialSpatialRotation,1407.7666869999998,1.5013940000000001,2,2
776,89,hazel_pilot,25,f,TrialSpatialRotation,1421.173638,1.321841,2,2
777,90,hazel_pilot,25,f,TrialSpatialRotation,1434.3528019999999,1.6849150000000002,0,0
778,91,hazel_pilot,25,f,TrialSpatialRotation,1447.9571130000002,1.304976,2,2
779,92,hazel_pilot,25,f,TrialSpatialRotation,1461.343165,2.5028200000000003,2,1
780,93,hazel_pilot,25,f,TrialSpatialRotation,1476.8850220000002,1.624401,1,1
781,94,hazel_pilot,25,f,TrialSpatialRotation,1490.829553,1.524704,0,0
782,95,hazel_pilot,25,f,TrialSpatialRotation,1504.5682689999999,2.009298,0,0
783,96,hazel_pilot,25,f,TrialSpatialRotation,1518.854098,1.1824649999999999,0,0
784,97,hazel_pilot,25,f,TrialSpatialRotation,1531.645456,2.256306,0,0
785,98,hazel_pilot,25,f,TrialSpatialRotation,1546.8290279999999,1.91357,2,0
786,99,hazel_pilot,25,f,TrialSpatialRotation,1561.10855,1.448817,1,1
787,100,hazel_pilot,25,f,TrialSpatialRotation,1574.28827,2.320291,0,1
788,101,hazel_pilot,25,f,TrialSpatialRotation,1589.366199,1.085217,0,1
789,102,hazel_pilot,25,f,TrialSpatialRotation,1601.397238,2.0469939999999998,2,2
790,103,hazel_pilot,25,f,TrialSpatialRotation,1615.3888539999998,2.133266,0,1
791,104,hazel_pilot,25,f,TrialSpatialRotation,1982.8009789999999,1.301009,1,1
919,105,hazel_pilot,25,f,TrialSpatialRotation,1995.5075160000001,1.973587,2,2
920,106,hazel_pilot,25,f,TrialSpatialRotation,2009.331543,1.650691,0,1
921,107,hazel_pilot,25,f,TrialSpatialRotation,2023.4576359999999,1.9021310000000002,2,1
922,108,hazel_pilot,25,f,TrialSpatialRotation,2037.330834,1.323826,1,1
923,109,hazel_pilot,25,f,TrialSpatialRotation,2050.670205,1.961186,1,1
924,110,hazel_pilot,25,f,TrialSpatialRotation,2064.940129,1.781634,1,1
925,111,hazel_pilot,25,f,TrialSpatialRotation,2079.2993420000003,1.27968,1,1
926,112,hazel_pilot,25,f,TrialSpatialRotation,2091.894288,1.6427509999999999,1,1
927,113,hazel_pilot,25,f,TrialSpatialRotation,2105.85918,1.873891,0,2
928,114,hazel_pilot,25,f,TrialSpatialRotation,2119.6549579999996,1.645232,0,0
929,115,hazel_pilot,25,f,TrialSpatialRotation,2132.952126,1.603569,1,1
930,116,hazel_pilot,25,f,TrialSpatialRotation,2146.077317,1.7488990000000002,2,2
931,117,hazel_pilot,25,f,TrialSpatialRotation,2159.581906,2.120402,2,2
932,118,hazel_pilot,25,f,TrialSpatialRotation,2173.886055,2.0415360000000002,2,1
933,119,hazel_pilot,25,f,TrialSpatialRotation,2188.587027,1.486018,1,0
934,120,hazel_pilot,25,f,TrialSpatialRotation,2202.047964,1.8872810000000002,2,2
935,121,hazel_pilot,25,f,TrialSpatialRotation,2216.641295,1.8108970000000002,0,2
936,122,hazel_pilot,25,f,TrialSpatialRotation,2230.799628,1.461216,1,1
937,123,hazel_pilot,25,f,TrialSpatialRotation,3131.870675,2.143712,0,1
1065,124,hazel_pilot,25,f,TrialSpatialRotation,3146.491775,1.9100970000000002,2,0
1066,125,hazel_pilot,25,f,TrialSpatialRotation,3160.976477,2.209682,0,0
1067,126,hazel_pilot,25,f,TrialSpatialRotation,3175.8406170000003,1.6655380000000002,2,2
1068,127,hazel_pilot,25,f,TrialSpatialRotation,3189.789142,2.202738,0,0
1069,128,hazel_pilot,25,f,TrialSpatialRotation,3204.649327,2.197781,2,2
1070,129,hazel_pilot,25,f,TrialSpatialRotation,3219.050192,1.381858,2,0
1071,130,hazel_pilot,25,f,TrialSpatialRotation,3231.87479,1.881331,0,2
1072,131,hazel_pilot,25,f,TrialSpatialRotation,3245.75654,1.731538,0,0
1073,132,hazel_pilot,25,f,TrialSpatialRotation,3259.373735,2.5712669999999997,1,1
1074,133,hazel_pilot,25,f,TrialSpatialRotation,3275.3042760000003,2.594579,2,2
1075,134,hazel_pilot,25,f,TrialSpatialRotation,3290.382193,2.3044189999999998,2,2
1076,135,hazel_pilot,25,f,TrialSpatialRotation,3305.709103,2.1407380000000003,2,2
1077,136,hazel_pilot,25,f,TrialSpatialRotation,3320.651612,0.972657,1,1
1078,137,hazel_pilot,25,f,TrialSpatialRotation,3333.322454,1.2970409999999999,1,1
1079,138,hazel_pilot,25,f,TrialSpatialRotation,3346.1465980000003,2.053441,0,1
1080,139,hazel_pilot,25,f,TrialSpatialRotation,3360.2880020000002,2.218112,2,2
1081,140,hazel_pilot,25,f,TrialSpatialRotation,3374.9567399999996,,-1,2
1082,141,hazel_pilot,25,f,TrialSpatialRotation,3385.50169,1.2300790000000001,0,1
1083,142,hazel_pilot,25,f,TrialSpatialRotation,3397.9443539999997,1.898193,0,1
1183,143,hazel_pilot,25,f,TrialSpatialSpan,32.60265851,,-1,0
1184,144,hazel_pilot,25,f,TrialSpatialSpan,42.80583787,1.78361774,2,1
1185,145,hazel_pilot,25,f,TrialSpatialSpan,56.77164364,2.31781125,0,0
1186,146,hazel_pilot,25,f,TrialSpatialSpan,71.75678945,2.84158635,0,1
1187,147,hazel_pilot,25,f,TrialSpatialSpan,87.82073331,1.60158515,1,1
1188,148,hazel_pilot,25,f,TrialSpatialSpan,101.4414127,2.6927845,1,0
1189,149,hazel_pilot,25,f,TrialSpatialSpan,117.00695990000001,2.7061469,1,1
1190,150,hazel_pilot,25,f,TrialSpatialSpan,132.2663407,2.6154101,2,2
1191,151,hazel_pilot,25,f,TrialSpatialSpan,148.1815085,2.7622263,0,0
1192,152,hazel_pilot,25,f,TrialSpatialSpan,163.7797313,,-1,1
1193,153,hazel_pilot,25,f,TrialSpatialSpan,173.92938569999998,2.21365,2,2
1194,154,hazel_pilot,25,f,TrialSpatialSpan,189.1015618,,-1,2
1195,155,hazel_pilot,25,f,TrialSpatialSpan,198.83555269999997,1.9929292,2,0
1196,156,hazel_pilot,25,f,TrialSpatialSpan,213.3842559,1.3947544,0,0
1197,157,hazel_pilot,25,f,TrialSpatialSpan,226.00199369999999,2.0678255,2,2
1198,158,hazel_pilot,25,f,TrialSpatialSpan,240.1360214,1.9547379,0,2
1199,159,hazel_pilot,25,f,TrialSpatialSpan,254.7303419,1.9621768,0,2
1200,160,hazel_pilot,25,f,TrialSpatialSpan,1111.324981,1.9542110000000001,2,2
1278,161,hazel_pilot,25,f,TrialSpatialSpan,1125.327627,1.22512,1,2
1279,162,hazel_pilot,25,f,TrialSpatialSpan,1137.611078,1.8381779999999999,1,2
1280,163,hazel_pilot,25,f,TrialSpatialSpan,1151.552164,1.923461,2,0
1281,164,hazel_pilot,25,f,TrialSpatialSpan,1165.813681,2.3907220000000002,1,2
1282,165,hazel_pilot,25,f,TrialSpatialSpan,1180.9421730000001,1.7513759999999998,1,0
1283,166,hazel_pilot,25,f,TrialSpatialSpan,1195.085626,2.027154,0,1
1284,167,hazel_pilot,25,f,TrialSpatialSpan,1209.654669,2.018227,1,2
1285,168,hazel_pilot,25,f,TrialSpatialSpan,1224.1715880000002,2.60645,2,1
1286,169,hazel_pilot,25,f,TrialSpatialSpan,1239.131954,2.375841,2,2
1287,170,hazel_pilot,25,f,TrialSpatialSpan,1254.282361,1.387313,2,2
1288,171,hazel_pilot,25,f,TrialSpatialSpan,1267.0855470000001,1.984002,2,0
1289,172,hazel_pilot,25,f,TrialSpatialSpan,1281.15017,1.137329,1,1
1290,173,hazel_pilot,25,f,TrialSpatialSpan,1293.37014,1.268769,2,2
1291,174,hazel_pilot,25,f,TrialSpatialSpan,1306.056834,2.028641,1,1
1292,175,hazel_pilot,25,f,TrialSpatialSpan,1320.809374,2.176947,0,1
1293,176,hazel_pilot,25,f,TrialSpatialSpan,1334.962261,2.350546,0,0
1294,177,hazel_pilot,25,f,TrialSpatialSpan,1349.607657,1.042591,0,0
1295,178,hazel_pilot,25,f,TrialSpatialSpan,1362.450101,1.501888,0,0
1296,179,hazel_pilot,25,f,TrialSpatialSpan,1375.8708900000001,1.89373,1,0
1297,180,hazel_pilot,25,f,TrialSpatialSpan,1629.893409,2.495876,0,2
1426,181,hazel_pilot,25,f,TrialSpatialSpan,1645.489135,2.346083,2,0
1427,182,hazel_pilot,25,f,TrialSpatialSpan,1660.25606,2.542995,0,2
1428,183,hazel_pilot,25,f,TrialSpatialSpan,1675.88057,2.0088,2,2
1429,184,hazel_pilot,25,f,TrialSpatialSpan,1690.515564,2.187857,2,2
1430,185,hazel_pilot,25,f,TrialSpatialSpan,1705.582072,1.930432,0,0
1431,186,hazel_pilot,25,f,TrialSpatialSpan,1719.884739,1.726578,1,1
1432,187,hazel_pilot,25,f,TrialSpatialSpan,1733.145863,2.012769,0,2
1433,188,hazel_pilot,25,f,TrialSpatialSpan,1867.9717600000001,2.559858,1,1
1434,189,hazel_pilot,25,f,TrialSpatialSpan,1883.6706739999997,,-1,1
1435,190,hazel_pilot,25,f,TrialSpatialSpan,1894.042047,2.1273470000000003,2,2
1436,191,hazel_pilot,25,f,TrialSpatialSpan,1908.4344800000001,1.674993,2,2
1437,192,hazel_pilot,25,f,TrialSpatialSpan,1921.6431969999999,2.564819,1,0
1438,193,hazel_pilot,25,f,TrialSpatialSpan,1936.795712,2.361954,2,2
1439,194,hazel_pilot,25,f,TrialSpatialSpan,1952.1404670000002,2.354018,1,1
1440,195,hazel_pilot,25,f,TrialSpatialSpan,1967.444762,2.559859,1,0
1441,196,hazel_pilot,25,f,TrialSpatialSpan,2504.397867,1.6616,2,2
1567,197,hazel_pilot,25,f,TrialSpatialSpan,2517.5711699999997,2.800386,0,2
1568,198,hazel_pilot,25,f,TrialSpatialSpan,2533.226403,2.113458,2,0
1569,199,hazel_pilot,25,f,TrialSpatialSpan,2547.708622,2.141233,0,2
1570,200,hazel_pilot,25,f,TrialSpatialSpan,2561.965657,1.511311,2,2
1571,201,hazel_pilot,25,f,TrialSpatialSpan,2575.632459,1.541569,0,2
1572,202,hazel_pilot,25,f,TrialSpatialSpan,2589.405897,1.192385,1,1
1573,203,hazel_pilot,25,f,TrialSpatialSpan,2602.282604,2.708659,0,2
1574,204,hazel_pilot,25,f,TrialSpatialSpan,2618.4923489999996,1.331265,2,2
1575,205,hazel_pilot,25,f,TrialSpatialSpan,2631.5619739999997,1.8401619999999999,0,0
1576,206,hazel_pilot,25,f,TrialSpatialSpan,2766.031388,1.330767,2,2
1577,207,hazel_pilot,25,f,TrialSpatialSpan,2778.591607,2.0588990000000003,1,1
1578,208,hazel_pilot,25,f,TrialSpatialSpan,2793.039115,,-1,2
1579,209,hazel_pilot,25,f,TrialSpatialSpan,2802.894139,1.337713,0,0
1580,210,hazel_pilot,25,f,TrialSpatialSpan,2815.755435,1.435921,1,0
1581,211,hazel_pilot,25,f,TrialSpatialSpan,2828.8428989999998,1.3317620000000001,2,2
1582,212,hazel_pilot,25,f,TrialSpatialSpan,2841.969403,1.873889,1,2
1583,213,hazel_pilot,25,f,TrialSpatialSpan,2855.804825,2.143713,1,1
1584,214,hazel_pilot,25,f,TrialSpatialSpan,2870.307879,1.491473,1,1
1585,215,hazel_pilot,25,f,TrialSpatialSpan,2884.035226,1.286625,1,1
1586,216,hazel_pilot,25,f,TrialSpatialSpan,3415.5251049999997,1.461219,0,1
1708,217,hazel_pilot,25,f,TrialSpatialSpan,3428.7197530000003,2.110482,2,2
1709,218,hazel_pilot,25,f,TrialSpatialSpan,3443.039732,2.92541,1,2
1710,219,hazel_pilot,25,f,TrialSpatialSpan,3458.900825,1.939393,1,0
1711,220,hazel_pilot,25,f,TrialSpatialSpan,3473.0993409999996,0.8853610000000001,1,1
1712,221,hazel_pilot,25,f,TrialSpatialSpan,3485.48,2.183394,2,2
1713,222,hazel_pilot,25,f,TrialSpatialSpan,3499.841693,2.228034,0,0
1714,223,hazel_pilot,25,f,TrialSpatialSpan,3514.7603990000002,2.139249,1,1
1715,224,hazel_pilot,25,f,TrialSpatialSpan,3529.0308240000004,1.88877,0,0
1716,225,hazel_pilot,25,f,TrialSpatialSpan,3543.1311450000003,2.039057,0,0
4,1,henry_pilot,26,m,TrialDigitSpan,321.7321868,2.2444014,1,1
79,2,henry_pilot,26,m,TrialDigitSpan,336.30870869999995,1.4473268999999997,1,1
80,3,henry_pilot,26,m,TrialDigitSpan,349.4387774,1.098641,1,1
81,4,henry_pilot,26,m,TrialDigitSpan,361.7182536,1.2469461000000002,0,0
82,5,henry_pilot,26,m,TrialDigitSpan,374.8473787,1.2781917999999999,2,2
83,6,henry_pilot,26,m,TrialDigitSpan,387.84605930000004,1.0540011,0,0
84,7,henry_pilot,26,m,TrialDigitSpan,400.6294796,1.4260013,2,2
85,8,henry_pilot,26,m,TrialDigitSpan,413.2978265,1.7429471,0,0
86,9,henry_pilot,26,m,TrialDigitSpan,426.99787000000003,1.8937307,1,1
87,10,henry_pilot,26,m,TrialDigitSpan,441.23109289999996,1.2003224,2,2
88,11,henry_pilot,26,m,TrialDigitSpan,453.5979011,0.9964648000000002,0,0
89,12,henry_pilot,26,m,TrialDigitSpan,466.04052930000006,1.4696486,1,1
90,13,henry_pilot,26,m,TrialDigitSpan,479.03326060000006,1.8237933999999998,0,0
91,14,henry_pilot,26,m,TrialDigitSpan,493.03986430000003,1.1507215,0,0
92,15,henry_pilot,26,m,TrialDigitSpan,505.26126789999995,1.4651843999999998,2,2
93,16,henry_pilot,26,m,TrialDigitSpan,518.4757121,1.2107378999999998,0,0
94,17,henry_pilot,26,m,TrialDigitSpan,531.1916861999999,0.8184008,0,0
95,18,henry_pilot,26,m,TrialDigitSpan,542.6418557,0.8972646999999999,0,0
96,19,henry_pilot,26,m,TrialDigitSpan,555.155441,1.1904332,1,1
97,20,henry_pilot,26,m,TrialDigitSpan,567.9289428999999,1.7637775000000002,1,1
98,21,henry_pilot,26,m,TrialDigitSpan,1386.029687,1.040115,0,0
223,22,henry_pilot,26,m,TrialDigitSpan,1398.404898,1.751873,1,1
224,23,henry_pilot,26,m,TrialDigitSpan,1411.937773,1.235041,2,2
225,24,henry_pilot,26,m,TrialDigitSpan,1424.383924,1.382387,2,2
226,25,henry_pilot,26,m,TrialDigitSpan,1437.246691,1.633825,2,2
227,26,henry_pilot,26,m,TrialDigitSpan,1450.8242089999999,1.382849,1,1
228,27,henry_pilot,26,m,TrialDigitSpan,1463.733613,1.3585450000000001,2,2
229,28,henry_pilot,26,m,TrialDigitSpan,1476.3970000000002,1.508833,0,0
230,29,henry_pilot,26,m,TrialDigitSpan,1489.813315,0.827825,0,0
231,30,henry_pilot,26,m,TrialDigitSpan,1502.129999,1.528178,2,2
232,31,henry_pilot,26,m,TrialDigitSpan,1515.065689,1.7374889999999998,0,0
233,32,henry_pilot,26,m,TrialDigitSpan,1528.364461,1.445345,1,1
234,33,henry_pilot,26,m,TrialDigitSpan,1541.796656,1.006384,0,0
235,34,henry_pilot,26,m,TrialDigitSpan,1553.969484,0.948815,0,0
236,35,henry_pilot,26,m,TrialDigitSpan,1566.1596880000002,1.375905,1,1
237,36,henry_pilot,26,m,TrialDigitSpan,1579.062146,1.210768,0,0
238,37,henry_pilot,26,m,TrialDigitSpan,1591.746365,1.496433,2,2
239,38,henry_pilot,26,m,TrialDigitSpan,1605.392329,1.3520969999999999,0,0
240,39,henry_pilot,26,m,TrialDigitSpan,1984.44778,1.223632,2,2
369,40,henry_pilot,26,m,TrialDigitSpan,1996.8934379999998,,-1,0
370,41,henry_pilot,26,m,TrialDigitSpan,2006.606592,1.2613299999999998,0,0
371,42,henry_pilot,26,m,TrialDigitSpan,2019.7848390000001,1.249425,0,0
372,43,henry_pilot,26,m,TrialDigitSpan,2032.889159,0.929009,2,2
373,44,henry_pilot,26,m,TrialDigitSpan,2045.5227989999998,0.656705,0,0
374,45,henry_pilot,26,m,TrialDigitSpan,2056.939731,0.933968,0,0
375,46,henry_pilot,26,m,TrialDigitSpan,2069.429024,0.9771219999999999,2,2
376,47,henry_pilot,26,m,TrialDigitSpan,2081.902932,0.9830409999999999,0,0
377,48,henry_pilot,26,m,TrialDigitSpan,2094.064862,0.784673,2,2
378,49,henry_pilot,26,m,TrialDigitSpan,2105.620188,2.055921,1,1
379,50,henry_pilot,26,m,TrialDigitSpan,2119.8112539999997,1.420049,2,2
380,51,henry_pilot,26,m,TrialDigitSpan,2133.547984,1.017794,0,0
381,52,henry_pilot,26,m,TrialDigitSpan,2146.156813,0.632896,0,0
382,53,henry_pilot,26,m,TrialDigitSpan,2157.332201,1.534626,0,0
383,54,henry_pilot,26,m,TrialDigitSpan,2781.353984,1.9279529999999998,1,1
496,55,henry_pilot,26,m,TrialDigitSpan,2795.984014,1.904611,2,2
497,56,henry_pilot,26,m,TrialDigitSpan,2810.1706510000004,1.283153,2,2
498,57,henry_pilot,26,m,TrialDigitSpan,2823.447062,1.7315369999999999,2,2
499,58,henry_pilot,26,m,TrialDigitSpan,2837.54786,1.1174899999999999,0,0
500,59,henry_pilot,26,m,TrialDigitSpan,2850.088744,2.202739,1,1
501,60,henry_pilot,26,m,TrialDigitSpan,2864.291732,1.588194,1,1
502,61,henry_pilot,26,m,TrialDigitSpan,2877.756661,1.635312,0,0
503,62,henry_pilot,26,m,TrialDigitSpan,2891.05341,1.607537,2,2
504,63,henry_pilot,26,m,TrialDigitSpan,2904.533711,0.7543810000000001,0,0
505,64,henry_pilot,26,m,TrialDigitSpan,2916.658466,1.1631200000000002,0,0
506,65,henry_pilot,26,m,TrialDigitSpan,2929.726564,1.50437,2,2
507,66,henry_pilot,26,m,TrialDigitSpan,2943.517857,0.831792,0,0
508,67,henry_pilot,26,m,TrialDigitSpan,2955.832563,1.615473,2,2
509,68,henry_pilot,26,m,TrialDigitSpan,2969.171992,1.670995,2,2
510,69,henry_pilot,26,m,TrialDigitSpan,2982.8447690000003,1.619441,1,1
511,70,henry_pilot,26,m,TrialDigitSpan,2996.872155,1.062433,0,0
512,71,henry_pilot,26,m,TrialDigitSpan,3009.550921,0.781695,0,0
513,72,henry_pilot,26,m,TrialDigitSpan,3021.548675,1.27472,1,1
514,73,henry_pilot,26,m,TrialDigitSpan,3034.091011,1.218175,1,1
515,74,henry_pilot,26,m,TrialDigitSpan,3046.708295,1.626882,1,1
